rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 9 기 1분기말,2722464238,제 8 기말,2732981773,1,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 9 기 1분기말,1804085534,제 8 기말,91574541,2,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,-표준계정코드 미사용-,외상매출금,-,제 9 기 1분기말,163763546,제 8 기말,338939200,3,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_ShortTermPrepaidExpenses,단기선급비용,-,제 9 기 1분기말,3359943,제 8 기말,0,4,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_ShortTermAdvancePayments,단기선급금,-,제 9 기 1분기말,742906364,제 8 기말,31658624,5,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_CurrentValueAddedTaxReceivables,부가가치세대급금,-,제 9 기 1분기말,0,제 8 기말,0,6,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_ShortTermOtherReceivables,단기미수금,-,제 9 기 1분기말,8287111,제 8 기말,7343138,7,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 9 기 1분기말,61740,제 8 기말,50020,8,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,-표준계정코드 미사용-,파생금융상품,-,제 9 기 1분기말,0,제 8 기말,2263416250,9,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 9 기 1분기말,32390593279,제 8 기말,31544272096,10,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 9 기 1분기말,32390533279,제 8 기말,31544212096,11,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_ShipsGross,선박,-,제 9 기 1분기말,59702776863,제 8 기말,57306238400,12,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_AccumulatedDepreciationShipsGross,감가상각누계액,-,제 9 기 1분기말,16942622863,제 8 기말,15808654144,13,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_AccumulatedImpairmentLossShipsGross,손상차손누계액,-,제 9 기 1분기말,10369620721,제 8 기말,9953372160,14,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 9 기 1분기말,60000,제 8 기말,60000,15,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 9 기 1분기말,35113057517,제 8 기말,34277253869,16,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 9 기 1분기말,5498300898,제 8 기말,4425390959,18,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,-표준계정코드 미사용-,외상매입금,-,제 9 기 1분기말,1072686592,제 8 기말,155858176,19,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_ShortTermAccruedExpenses,단기미지급비용,-,제 9 기 1분기말,15681973,제 8 기말,0,20,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_ShortTermOtherPayables,단기미지급금,-,제 9 기 1분기말,40514670,제 8 기말,20926310,21,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_ShortTermAdvancesCustomers,단기선수금,-,제 9 기 1분기말,10864598,제 8 기말,10428480,22,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_DividendsPayable,미지급배당금,-,제 9 기 1분기말,4157810215,제 8 기말,4238177993,23,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_ShortTermIncomeReceivedInAdvance,단기선수수익,-,제 9 기 1분기말,200742850,제 8 기말,0,24,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 9 기 1분기말,5498300898,제 8 기말,4425390959,25,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 9 기 1분기말,29614756619,제 8 기말,29851862910,27,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 9 기 1분기말,65222500000,제 8 기말,65222500000,28,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 9 기 1분기말,12095895,제 8 기말,12095895,29,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 9 기 1분기말,752361294,제 8 기말,1918447673,30,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 9 기 1분기말,-36372200570,제 8 기말,-37301180658,31,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 9 기 1분기말,29614756619,제 8 기말,29851862910,32,KRW,,,,,연결
20210517002189,11013,2021,00954242,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 9 기 1분기말,35113057517,제 8 기말,34277253869,33,KRW,,,,,연결
20210517002189,11013,2021,00954242,CIS,포괄손익계산서,ifrs-full_Revenue,영업수익,-,제 9 기 1분기,1433777894,,,0,KRW,1433777894,제 8 기 1분기,2205033962,2205033962,연결
20210517002189,11013,2021,00954242,CIS,포괄손익계산서,dart_RevenueFromRenderingOfServicesRental,용선료수익,-,제 9 기 1분기,1433777894,,,1,KRW,1433777894,제 8 기 1분기,2205033962,2205033962,연결
20210517002189,11013,2021,00954242,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 9 기 1분기,-658556748,,,2,KRW,-658556748,제 8 기 1분기,335057002,335057002,연결
20210517002189,11013,2021,00954242,CIS,포괄손익계산서,ifrs-full_CostOfSales,영업비용,-,제 9 기 1분기,2092334642,,,3,KRW,2092334642,제 8 기 1분기,1869976960,1869976960,연결
20210517002189,11013,2021,00954242,CIS,포괄손익계산서,dart_CostOfSalesFromServices,위탁운용수수료,-,제 9 기 1분기,0,,,4,KRW,0,제 8 기 1분기,72237238,72237238,연결
