날짜,시가,고가,저가,종가,거래량,등락률
2024-06-03,3295,3350,3200,3245,78118,-0.6125574272588056
2024-06-04,3270,3275,3185,3220,41899,-0.7704160246533128
2024-06-05,3220,3255,3170,3210,28228,-0.3105590062111801
2024-06-07,3225,3380,3175,3315,73780,3.2710280373831773
2024-06-10,3350,3355,3250,3300,37289,-0.4524886877828055
2024-06-11,3250,3345,3250,3300,36732,0.0
2024-06-12,3330,3345,3220,3250,49451,-1.5151515151515151
2024-06-13,3245,3285,3235,3280,24818,0.9230769230769231
2024-06-14,3285,3290,3150,3155,47535,-3.8109756097560976
2024-06-17,3185,3185,3090,3100,23369,-1.7432646592709984
2024-06-18,3100,3115,3030,3080,48448,-0.6451612903225806
2024-06-19,3100,3130,3040,3090,26850,0.3246753246753247
2024-06-20,3100,3125,3045,3080,63792,-0.3236245954692557
2024-06-21,3090,3105,3040,3085,38088,0.16233766233766234
2024-06-24,3085,3085,3030,3035,33591,-1.6207455429497568
2024-06-25,3020,3115,3020,3115,27382,2.6359143327841847
2024-06-26,3100,3330,3100,3215,150728,3.210272873194221
2024-06-27,3240,3285,3185,3215,26611,0.0
2024-06-28,3185,3245,3180,3220,41167,0.15552099533437014
