news_title,news_category,news_date
"中 흔든 부동산 불안, 내년도 계속될 듯…""두 자릿수 감소"" [뒷북글로벌]",국제국제일반,2023.12.31
"中, 내년 부동산 투자 10% 급감 우려",국제국제일반,2023.12.29
[인사] 동원그룹,사회피플,2023.12.28
반려동물 맞춤형 목욕용품·펫택시 나온다…규제샌드박스 통과,경제·금융경제동향,2023.12.27
"삼성 반도체, 美 테일러 공장 양산 내후년으로 넘긴다 [biz-플러스]",산업기업,2023.12.26
"삼성, 美 테일러팹 투자속도 늦춘다…""2025년 양산""",산업기업,2023.12.25
"숨김 없는 677마력의 강렬함, 그리고 검은 날개 - 캐딜락 CT5-V 블랙윙[별별시승]",문화·스포츠자동차,2023.12.24
"'딤채 신화' 위니아, 10년만에 눈물의 재매각",경제·금융경제동향,2023.12.21
군살 빼는 신한금융…임원·사업부문 줄인다,경제·금융금융정책,2023.12.19
"[한국건설부동산산업대상-심사평]""녹록잖은 국내외 건설경기 속 혁신·전문성으로 선진화 실현""",부동산정책·제도,2023.12.19
[인사] 한국항공우주산업 외,사회피플,2023.12.18
"中, 기저효과에 소매판매 10%↑…부동산 개발투자는 9.4%↓",국제국제일반,2023.12.15
2차전지 경쟁력 강화…5년간 '38조+α' 지원한다,경제·금융경제동향,2023.12.13
[투자의 창] 美국채금리 3%이하 기대 버려야,증권국내증시,2023.12.12
디플레 압력에… 中 실질 대출금리 7년래 최고치 육박,국제국제일반,2023.12.12
"""내년 AI 상용화 '반도체'·수요 회복 '에너지' 투자 유망""",증권정책,2023.12.11
"(주)모나리자, ESG 경영 강화 원년… ""올해 나무 70만 그루 살렸다""",사회사회이슈,2023.12.11
"中, 말로만 개방 말고 행동 보여야 [김광수특파원의 중심잡기]",국제경제·마켓,2023.12.10
"마이너스 물가에 中 디플레 우려…習 ""경제 중대고비 직면""",국제경제·마켓,2023.12.10
美FOMC·양도세 회피 매물 우려…코스피 2430~2560 박스권 예상 [다음주 증시 전망],증권국내증시,2023.12.09
"KDI ""고금리 기조 이어져 소비·설비투자 부진""",경제·금융경제동향,2023.12.07
"현대차의 과거와 현재를 이끌고, 미래를 준비하다 - 현대자동차 울산공장",문화·스포츠자동차,2023.12.07
"KDI ""고금리 기조 지속에 소비·설비투자 부진""",경제·금융경제동향,2023.12.07
“둔화 속 우량기업 주목할 때”…S&P500 0.39%↓[데일리국제금융시장],국제경제·마켓,2023.12.07
“내년 韓경제 수출 중심 회복세…금리 인하 최대 3차례”,증권국내증시,2023.12.06
"현대차, 미·유럽 車 시장 활약에 연매출 143조…미래 모빌리티도 투자",산업기업,2023.12.04
