날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,2015,2105,2015,2045,1372233,0.9876543209876543
2020-11-03,2055,2060,2035,2055,226950,0.4889975550122249
2020-11-04,2065,2070,2045,2050,182169,-0.24330900243309003
2020-11-05,2050,2065,2040,2065,156679,0.7317073170731708
2020-11-06,2070,2620,2060,2140,30416396,3.631961259079903
2020-11-09,2150,2250,2140,2230,4547552,4.205607476635514
2020-11-10,2230,2245,2180,2210,1631561,-0.8968609865470852
2020-11-11,2210,2305,2185,2260,2486866,2.262443438914027
2020-11-12,2275,2325,2250,2260,1447473,0.0
2020-11-13,2250,2260,2175,2210,1051437,-2.2123893805309733
2020-11-16,2220,2265,2215,2260,771193,2.262443438914027
2020-11-17,2270,2295,2215,2295,910911,1.5486725663716814
2020-11-18,2275,2285,2215,2240,845753,-2.3965141612200433
2020-11-19,2225,2255,2205,2220,504049,-0.8928571428571428
2020-11-20,2240,2240,2195,2200,528594,-0.9009009009009009
2020-11-23,2205,2275,2200,2235,854684,1.5909090909090908
2020-11-24,2250,2250,2225,2245,454394,0.44742729306487694
2020-11-25,2245,2275,2195,2210,637866,-1.55902004454343
2020-11-26,2210,2275,2210,2225,662259,0.6787330316742082
2020-11-27,2225,2260,2220,2235,402889,0.44943820224719105
2020-11-30,2240,2260,2230,2245,469294,0.44742729306487694
