news_title,news_category,news_date
"H2 MEET에서 현대차, ‘수소 청소특장차’ 데뷔…포스코, 전 과정 밸류체인 소개 [뒷북비즈]",산업기업,2022.09.01
현대차 ‘수소 청소특장차’ 데뷔…포스코는 전 과정 밸류체인 소개,산업기업,2022.08.31
"<유>두산퓨얼셀2우B, 4.84% 오르며 체결강도 강세 지속(119%)",증권News봇,2022.08.24
"[개장 시황] 코스피 2499.30.. 외국인과 기관의 '팔자' 기조에 하락 출발 (▼17.17, -0.68%)",증권News봇,2022.08.18
"[마감 시황] 기관 매수 우위.. 코스피 2527.94(▲4.16, +0.16%) 상승 마감",증권News봇,2022.08.12
"<유>두산퓨얼셀2우B, 전일 대비 8.16% 상승.. 일일회전율은 12.73% 기록",증권News봇,2022.08.12
"<유>두산퓨얼셀2우B, 현재가 7.03% 급등",증권News봇,2022.08.12
"오후 12:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기가스업(1.80%↑)",증권News봇,2022.08.12
"[정오 시황] 코스피 2526.02, 상승세(▲2.24, +0.09%) 반전",증권News봇,2022.08.12
"오전 11:30 현재 코스피는 48:52으로 매수우위, 매수강세 업종은 통신업(0.76%↓)",증권News봇,2022.08.12
"오전 11:00 현재 코스피는 47:53으로 매수우위, 매수강세 업종은 건설업(2.08%↑)",증권News봇,2022.08.12
"오전 10:30 현재 코스피는 48:52으로 매수우위, 매수강세 업종은 비금속광물업(0.03%↓)",증권News봇,2022.08.12
"오전 10:00 현재 코스피는 49:51으로 매수우위, 매수강세 업종은 의약품업(0.57%↓)",증권News봇,2022.08.12
"오전 9:30 현재 코스피는 51:49으로 매도우위, 매수강세 업종은 의약품업(0.65%↓)",증권News봇,2022.08.12
"[마감 시황] 외국인과 기관의 동반 매수세.. 코스피 2523.78(▲42.90, +1.73%) 상승 마감",증권News봇,2022.08.11
"오후 3:00 현재 코스피는 53:47으로 매도우위, 매도강세 업종은 화학업(1.67%↑)",증권News봇,2022.08.11
"오후 2:30 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 철강금속업(2.79%↑)",증권News봇,2022.08.11
"오후 2:00 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 전기전자업(1.36%↑)",증권News봇,2022.08.11
"오후 1:30 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 운수창고업(1.36%↑)",증권News봇,2022.08.11
"오후 12:30 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 의료정밀업(0.04%↑)",증권News봇,2022.08.11
"오후 12:01 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 철강금속업(2.45%↑)",증권News봇,2022.08.11
"오전 11:30 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 의료정밀업(0.53%↑)",증권News봇,2022.08.11
"<유>두산퓨얼셀1우, 상한가 진입.. +29.95% ↑",증권News봇,2022.08.11
"오전 11:00 현재 코스피는 53:47으로 매도우위, 매도강세 업종은 운수창고업(1.33%↑)",증권News봇,2022.08.11
"오전 10:30 현재 코스피는 54:46으로 매도우위, 매도강세 업종은 기계업(1.32%↑)",증권News봇,2022.08.11
"오전 10:00 현재 코스피는 53:47으로 매도우위, 매도강세 업종은 의료정밀업(0.60%↑)",증권News봇,2022.08.11
"<유>두산퓨얼셀2우B, 매도잔량 373% 급증",증권News봇,2022.08.11
"<유>두산퓨얼셀2우B, 전일 대비 18.48% 상승.. 일일회전율은 5.91% 기록",증권News봇,2022.08.11
"오전 9:30 현재 코스피는 53:47으로 매도우위, 매도강세 업종은 통신업(0.52%↑)",증권News봇,2022.08.11
"<유>두산퓨얼셀2우B, 15.22% 오르며 체결강도 강세 지속(229%)",증권News봇,2022.08.11
"[기업공시 7월 28일]한국카본, 4450억 규모 보냉자재 공급계약 등",증권국내증시,2022.07.29
장중 기업공시[7월 28일],증권국내증시,2022.07.28
"[기업공시 7월 26일]하이비젼시스템, 100억 원 자사주 취득 결정 등",증권종목·투자전략,2022.07.27
장 중 기업공시[7월 26일],증권국내증시,2022.07.26
