rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 17 기 반기말,3984561282376,제 16 기말,3660628679317,7,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 17 기 반기말,2530265504442,제 16 기말,2239437467040,8,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,dart_ShortTermDepositsProvided,유동성보증금,-,제 17 기 반기말,31878865,제 16 기말,34045404,9,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_AccruedIncomeOtherThanContractAssets,미수수익,-,제 17 기 반기말,734635097,제 16 기말,678293385,10,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 17 기 반기말,358700837022,제 16 기말,407883024572,11,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_CurrentDerivativeFinancialAssets,파생상품자산,-,제 17 기 반기말,3327030730,제 16 기말,3238570437,12,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치 측정 금융자산,-,제 17 기 반기말,9959961402,제 16 기말,15292699870,13,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_CurrentPrepaidExpenses,선급비용,-,제 17 기 반기말,14230457196,제 16 기말,5308527159,14,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_CurrentPrepayments,선급금,-,제 17 기 반기말,12236544459,제 16 기말,14093632019,15,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 17 기 반기말,1351441933,제 16 기말,304527784,16,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_CurrentTradeReceivables,유동매출채권,-,제 17 기 반기말,653222883759,제 16 기말,517022764334,17,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 17 기 반기말,1401567247776,제 16 기말,1227253339332,18,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_OtherCurrentReceivables,미수금,-,제 17 기 반기말,64902586203,제 16 기말,42018435244,19,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 17 기 반기말,10000000000,제 16 기말,6309607500,20,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 17 기 반기말,1454295777934,제 16 기말,1421191212277,21,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,dart_LongTermDepositsProvidedGross,장기보증금,-,제 17 기 반기말,3033065657,제 16 기말,2995169653,22,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,dart_LongTermPrepaidExpenses,장기성선급비용,-,제 17 기 반기말,2103245599,제 16 기말,303154543,23,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 17 기 반기말,32201708580,제 16 기말,32148042501,24,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 17 기 반기말,12463286918,제 16 기말,12430290220,25,KRW,제 15 기,11459000000,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 17 기 반기말,101074642797,제 16 기말,101883235238,26,KRW,제 15 기,103501000000,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_InvestmentsInJointVentures,공동기업투자주식,-,제 17 기 반기말,3452335389,제 16 기말,3203744139,27,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_LongtermDeposits,장기금융상품,-,제 17 기 반기말,27602838010,제 16 기말,21786792073,28,KRW,,,,,,,연결
20240814004186,11012,2024,00684714,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLoss,당기손익-공정가치 측정 금융자산,-,제 17 기 반기말,8303571485,제 16 기말,8171461951,29,KRW,,,,,,,연결
