날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,956,958,950,950,113109,-0.3147953830010493
2024-05-03,952,955,950,955,119918,0.5263157894736842
2024-05-07,966,966,948,955,161734,0.0
2024-05-08,957,962,954,959,88094,0.41884816753926707
2024-05-09,956,967,955,966,176659,0.7299270072992701
2024-05-10,964,975,964,967,115435,0.10351966873706005
2024-05-13,961,967,952,956,138103,-1.1375387797311272
2024-05-14,956,960,951,960,142112,0.41841004184100417
2024-05-16,961,963,946,956,169662,-0.4166666666666667
2024-05-17,955,964,952,959,141570,0.3138075313807531
2024-05-20,959,959,945,953,245536,-0.6256517205422315
2024-05-21,949,955,946,948,157238,-0.5246589716684155
2024-05-22,949,950,943,947,163937,-0.10548523206751054
2024-05-23,945,951,936,948,214281,0.10559662090813093
2024-05-24,948,948,934,940,301231,-0.8438818565400843
2024-05-27,943,943,930,933,282197,-0.7446808510638299
2024-05-28,929,941,921,932,183382,-0.10718113612004287
2024-05-29,931,933,913,918,373374,-1.502145922746781
2024-05-30,921,921,907,907,243227,-1.1982570806100217
2024-05-31,907,916,903,905,200284,-0.2205071664829107
