rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814002459,11012,2024,00344287,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 25 기 반기말,4463330084064,제 24 기말,4418425813336,7,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 25 기 반기말,2869513297462,제 24 기말,2833411144343,8,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,dart_CurrentDerivativeAsset,유동파생상품자산,-,제 25 기 반기말,5606143151,제 24 기말,21118259018,9,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,-표준계정코드 미사용-,매출채권 및 기타유동채권,-,제 25 기 반기말,1135142577458,제 24 기말,1058744283062,10,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 25 기 반기말,186780258034,제 24 기말,239481457874,11,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,ifrs-full_CurrentContractAssets,유동계약자산,-,제 25 기 반기말,5030315128,제 24 기말,2117570483,12,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 25 기 반기말,1422309609664,제 24 기말,1425467665614,13,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 25 기 반기말,56904197087,제 24 기말,41384771275,14,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 25 기 반기말,57740196940,제 24 기말,45097137017,15,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 25 기 반기말,1593816786602,제 24 기말,1585014668993,16,KRW,,,,,,,연결
20240814002459,11012,2024,00344287,BS,재무상태표,-표준계정코드 미사용-,장기매출채권 및 기타비유동채권,-,제 25 기 반기말,19323665358,제 24 기말,20521975854,17,KRW,,,,,,,연결
