날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,27700,27750,27050,27200,667,-1.8050541516245486
2024-05-03,27450,27450,27050,27350,709,0.5514705882352942
2024-05-07,27300,27600,27250,27250,2018,-0.3656307129798903
2024-05-08,27250,27300,27050,27300,1474,0.1834862385321101
2024-05-09,27150,27400,27050,27050,901,-0.9157509157509158
2024-05-10,27050,27250,27050,27200,970,0.5545286506469501
2024-05-13,27500,27500,27050,27200,2108,0.0
2024-05-14,27150,27400,27050,27250,1301,0.1838235294117647
2024-05-16,27250,27950,27200,27300,1005,0.1834862385321101
2024-05-17,27300,27300,27100,27100,1127,-0.7326007326007326
2024-05-20,27100,27100,26800,26950,2265,-0.5535055350553505
2024-05-21,26850,26900,26700,26800,1923,-0.5565862708719851
2024-05-22,26750,26850,26450,26700,4332,-0.3731343283582089
2024-05-23,26600,26900,26450,26700,635,0.0
2024-05-24,26800,26800,26500,26600,1122,-0.37453183520599254
2024-05-27,26450,26650,26350,26650,1058,0.18796992481203006
2024-05-28,26800,26800,26500,26600,851,-0.18761726078799248
2024-05-29,26600,26600,26350,26500,1018,-0.37593984962406013
2024-05-30,26350,26500,26200,26400,1845,-0.37735849056603776
2024-05-31,26350,29300,26100,27850,78204,5.492424242424242
