news_title,news_category,news_date
“美 침체시계 12시 넘었다”…“12월 고용보고서 연초 좌우” [김영필의 3분 월스트리트],증권해외증시,2022.12.31
[인사]한국원자력연구원·코트라·한국관광공사 외,사회피플,2022.12.30
테슬라 110달러선도 무너졌다…'3대 리스크'는 [정혜진의 Whynot 실리콘밸리],증권해외증시,2022.12.28
"GM, ""2025년까지 북미서 100만대 생산""",산업산업일반,2022.12.26
지역 주민과 단합해 지역 경제 살리는 ‘로컬 비즈니스’,산업중기·벤처,2022.12.26
파월의 예측대로 나오는 美경제지표…주택가격·제조업경기 주목[월가위클리],증권해외증시,2022.12.26
MZ컬렉터 지갑 닫고 아트페어로 눈 돌려…경매시장 30% 뒷걸음,문화·스포츠문화,2022.12.25
[김학주의 투자바이블] 2023년 증시에 늑대가 또 올까,오피니언사외칼럼,2022.12.24
"르노코리아자동차 ""XM3 하이브리드로 친환경 자동차 시장 공략""",사회전국,2022.12.23
“다시 확인된 노동·서비스 강세”…테퍼 “주식매도에 기울어” [김영필의 3분 월스트리트],증권해외증시,2022.12.23
라면 넘어 대체육·건기식 투자 확대…글로벌 입맛 잡아,산업생활,2022.12.22
"글로벌 소부장 기업 '탈중국' 가속…""국내 유치 유인책 마련해야""",산업기업,2022.12.22
"마이크론도 직원 10% 줄인다 “반도체 수급 불균형, 13년만 최악”",산업기업,2022.12.22
3조弗 엔캐리 청산땐 글로벌 '돈맥경화' …美·獨 등 국채금리 요동,국제경제·마켓,2022.12.21
[청론직설] “신재생·러시아 믿다 전기료 6배 폭등…유럽 전력대란 타산지석으로”,경제·금융경제동향,2022.12.21
"맥키스컴퍼니, 충남인재육성재단에 1000만원 전달",사회전국,2022.12.21
"삼성운용, 한중 반도체·전기차 ETF 2종 상장",증권국내증시,2022.12.21
인슐린 펌프 이오패치 판매 증가 기대에 힘 받는 이오플로우 [Why 바이오],산업바이오,2022.12.19
PCE 발표 앞둔 월가…산타랠리 기대보다 침체 걱정 중[위클리월가],증권해외증시,2022.12.19
중앙은행 동시다발 긴축에 美 소비도 뚝…시장 덮친 'R의 공포',국제경제·마켓,2022.12.16
“상품수요↓ 노동은 강세”…“더 커진 침체 그림자” [김영필의 3분 월스트리트],증권해외증시,2022.12.16
"[서학개미는 지금] 애플·테슬라, 순매수 1·2위 희비 엇갈렸다…인플레 완화 기대감에 TQQQ 매수 집중",증권해외증시,2022.12.15
한국증권정보협회 제2대 협회장 이상일 회장 취임,사회사회이슈,2022.12.15
[인사]삼성그룹 외,사회피플,2022.12.12
美 빅이벤트 집중…11월 CPI에 FOMC 경제전망도 달렸다[월가위클리],증권해외증시,2022.12.12
[이번주 증시전망] 미국에 쏠린 시장의 눈…‘땡큐 파월’일까 ‘댐(Damn) 파월’일까,증권국내증시,2022.12.12
물가 둔화에 긴축 속도조절…美·英·유로존 '빅스텝' 유력,국제국제일반,2022.12.11
먹어도 되는 '진짜' 생분해 플라스틱이 나타났다[지구용],산업산업일반,2022.12.11
美 예상보다 뛰어넘은 생산자물가… 다우 0.9% 하락 [데일리 국제금융시장],경제·금융은행,2022.12.10
"“11월 PPI, 혼란했던 시장”…“서비스물가·임금이 핵심” [김영필의 3분 월스트리트]",증권해외증시,2022.12.10
“美 휘발유 작년보다 싸졌다”…골드만 “11월 소매판매 -0.2% 가능성” [김영필의 3분 월스트리트],증권해외증시,2022.12.09
美 노동시장 약간 둔화…나스닥 1.19% 상승 출발 [데일리 국제금융시장],증권해외증시,2022.12.09
"“파월 침체 대비하라”…“아파트 렌트, 3개월 연속하락” [김영필의 3분 월스트리트]",증권해외증시,2022.12.08
한층 커진 침체 우려 속 S&P500 0.19%↓[데일리국제금융시장],증권해외증시,2022.12.08
"""내년 중반 소비여력 바닥, 美 연착륙 어렵다""…커지는 'R의 공포'",국제경제·마켓,2022.12.07
“JP모건·골드만발 침체공포”…“美 소비도 둔화한다” [김영필의 3분 월스트리트],증권해외증시,2022.12.07
"디비로보틱스, 내년 하반기 코스닥 상장 추진",산업기업,2022.12.06
"골드만삭스 ""대만 폭스콘, 전기차 아웃소싱 최대 수혜 전망"" [서학개미 리포트]",증권해외증시,2022.12.06
“서비스업 강세에 2월 0.5%p 고개”…“아직은 더 높이보다 더 오래” [김영필의 3분 월스트리트],증권해외증시,2022.12.06
"[SEN]셀루메드, 2차전지 배터리팩 관련 특허권 양수…""2차전지 사업 가속화""",증권종목·투자전략,2022.12.05
"셀루메드, 2차전지 5분만에 배터리 교체 특허 확보...포항공대 기술 인정 기업 지분 확보",사회사회이슈,2022.12.05
미국 물가는 진정되고 있을까…11월 PPI·기대인플레이션 주목[글로벌주간뉴스],증권해외증시,2022.12.05
[이번주 증시 전망] 12월 FOMC 앞두고 박스피 전망…경기 둔화 신호도 우려 요인,증권국내증시,2022.12.05
"전광우 이사장 ""내년 R의 공포 현실화…에너지 인프라 투자로 침체 폭 줄여야""",경제·금융경제동향,2022.12.04
[다음주 증시 전망] 금리인상 속도 조절 기대 VS 경기침체 우려감…박스피 이어질까,증권국내증시,2022.12.03
"美증시, 강한고용에도 급반전 왜?…①12월 0.5%p ②최종금리 범위내 [김영필의 3분 월스트리트]",증권해외증시,2022.12.03
"파월 ""12월부터 속도조절"" 발언에 나스닥 4.41%↑[데일리국제금융시장]",증권해외증시,2022.12.01
지식기반 창업 '뚝'…과학기술분야 7% 줄어,산업기업,2022.11.30
[오늘의 인사]대법원·현대해상·DB금융투자·GS그룹 외,사회피플,2022.11.30
"효성티앤씨, 獨 아웃도어 패션 전시회서 친환경 섬유시장 공략",산업기업,2022.11.29
"캘리포니아 아몬드 협회, ‘아몬드 농가 2025 목표’의 가시적 성과 창출로 지속가능 행보 지속",사회사회이슈,2022.11.29
뉴욕 연은 “2024년 금리인하”…“中 코로나 완화없다” [김영필의 3분 월스트리트],증권해외증시,2022.11.29
"'투자 귀재' 버핏, 왜 삼성 대신 TSMC를 선택했나? [코주부]",증권종목·투자전략,2022.11.27
"SK온, 인니서도 에코프로와 협력…니켈 중간재 생산공장 설립 [뒷북비즈]",산업기업,2022.11.26
"""예상밖 선방"" vs ""최악 침체""…내년 세계경제 놓고 '갑론을박'",국제국제일반,2022.11.24
"[책꽂이] 천원짜리 상품 있어도, 천원짜리 품질은 없다",문화·스포츠문화,2022.11.24
"IRA 한 목소리 낸 韓·美·日·EU 차 업계…""북미 이외 생산 전기차에도 혜택 줘야""",산업기업,2022.11.24
"[한솔홈데코 공장 가보니] ""재활용 목재 사용 80%…2025년 100% 목표""",산업기업,2022.11.23
