날짜,시가,고가,저가,종가,거래량,등락률
2024-04-01,2350,2395,2230,2385,721853,0.8456659619450317
2024-04-02,2305,2370,2275,2365,625145,-0.8385744234800839
2024-04-03,2400,2500,2295,2375,872524,0.42283298097251587
2024-04-04,2375,2425,2325,2370,452146,-0.21052631578947367
2024-04-05,2345,2365,2270,2325,489499,-1.89873417721519
2024-04-08,2335,2475,2310,2345,840288,0.8602150537634409
2024-04-09,2345,2425,2300,2425,530958,3.411513859275053
2024-04-11,2435,2510,2375,2400,780720,-1.0309278350515463
2024-04-12,2440,2440,2300,2395,798738,-0.20833333333333334
2024-04-15,2395,2395,2265,2350,488768,-1.8789144050104383
2024-04-16,2325,2330,2180,2260,666586,-3.829787234042553
2024-04-17,2260,2295,2160,2180,448082,-3.5398230088495577
2024-04-18,2160,2160,1997,2080,1191869,-4.587155963302752
2024-04-19,2095,2095,1997,2040,726232,-1.9230769230769231
2024-04-22,2040,2040,1931,1957,873052,-4.068627450980392
2024-04-23,1953,2050,1876,1997,1328993,2.0439448134900355
2024-04-24,2040,2100,1921,1944,624769,-2.6539809714571856
2024-04-25,1925,1945,1830,1860,811401,-4.320987654320987
2024-04-26,1840,1860,1803,1818,497989,-2.258064516129032
2024-04-29,1810,1880,1789,1842,495822,1.3201320132013201
2024-04-30,1821,1865,1802,1847,628096,0.2714440825190011
