날짜,시가,고가,저가,종가,거래량,등락률
2024-06-03,97300,97300,93000,93000,9992,-4.419321685508735
2024-06-04,93000,93000,86700,86800,38297,-6.666666666666667
2024-06-05,87000,88000,83700,85900,26304,-1.0368663594470047
2024-06-07,86000,89500,85800,89500,11577,4.190919674039581
2024-06-10,87700,90500,87700,89100,7355,-0.44692737430167595
2024-06-11,88700,91200,88700,90100,8895,1.122334455667789
2024-06-12,90300,90800,89400,90300,2614,0.22197558268590456
2024-06-13,90300,91000,89300,89900,3423,-0.4429678848283499
2024-06-14,89200,90600,89000,90000,5042,0.11123470522803114
2024-06-17,90600,90600,88900,89600,5412,-0.4444444444444444
2024-06-18,90000,90000,88400,89500,3484,-0.11160714285714285
2024-06-19,89500,89700,85700,87400,11448,-2.346368715083799
2024-06-20,87400,87400,85600,86400,10241,-1.1441647597254003
2024-06-21,86300,86900,85400,86900,6244,0.5787037037037037
2024-06-24,86900,86900,82000,82000,22412,-5.638665132336018
2024-06-25,82000,87300,82000,86900,8962,5.975609756097561
2024-06-26,85500,86800,85300,86800,4818,-0.11507479861910241
2024-06-27,86700,86700,84600,85400,5681,-1.6129032258064515
2024-06-28,84800,86100,84000,86100,7266,0.819672131147541
