news_title,news_category,news_date
"국민연금, 하이브 등 16곳 투자목적 '일반투자'로 상향",증권국내증시,2022.06.30
LG엔솔發 악재에 전기료 인상까지…2차전지주 방전,경제·금융경제·금융일반,2022.06.30
장 마감 후 기업공시 [6월29일],경제·금융경제·금융일반,2022.06.29
포스코케미칼의 '협력사 갑질'… 일방적 거래 중단으로 제재,경제·금융경제동향,2022.06.20
"포스코케미칼, ‘전기차 22만대’ GM과 양극재 합작사 설립 [뒷북비즈]",산업기업,2022.05.28
장 중 기업공시[5월 27일],경제·금융경제·금융일반,2022.05.27
"포스코케미칼, GM과 양극재 합작사 설립",산업기업,2022.05.27
"포스코케미칼, 3512억 원 출자해 美GM과 배터리JV 설립",증권IB&Deal,2022.05.27
장중 기업공시[5월 25일],증권국내증시,2022.05.25
[주식 초고수는 지금] ‘신약 기대감’ 바이오株에 투자자 관심 ‘껑충’,증권국내증시,2022.05.23
"2차전지 ETF, 소재株 비중이 성적 갈랐다",증권국내증시,2022.05.22
[주식 초고수는 지금] 韓美정상회담 수혜보나…한신기계·포스코케미칼 관심 ‘UP’,증권국내증시,2022.05.20
"포스코케미칼, 배터리 인력 유치 광폭행보…“한양대와 인력 육성 협약”",산업기업,2022.05.13
"[SEN]KB證 “포스코케미칼, CAPA 계획 상향과 원자재 조달 능력 부각”",증권국내증시,2022.04.26
[오후시황] 코스피 외국인·기관 순매수세에 2730선,증권증권일반,2022.04.21
"[ 기업공시 4월 20일]HSD엔진, 1165억 원 규모 선박용 엔진 공급계약 등",증권종목·투자전략,2022.04.21
장중 기업공시[4월 20일],증권국내증시,2022.04.20
"[이번주 증시 전망] ""박스피 예상되지만 인플레 피크아웃 등 상승 가능성도 있어""",증권국내증시,2022.04.18
[이번주 추천주] 포스코케미칼·제이콘텐트리·우리금융지주 등 주목,증권국내증시,2022.04.18
"[SEN]한화투자 “포스코케미칼, 다양한 양극재·음극재 라인업 개발 중” ?",증권종목·투자전략,2022.04.12
中전기차 급락 불똥…배터리 소재주 '방전',경제·금융경제·금융일반,2022.04.11
LG생건 개미 울린 공매도…영국계가 주범이었다,증권정책,2022.04.11
"오후 12:30 현재 코스피는 44:56으로 매수우위, 매수강세 업종은 섬유의복업(0.04%↓)",증권News봇,2022.04.11
"오후 12:00 현재 코스피는 43:57으로 매수우위, 매수강세 업종은 종이목재업(0.49%↓)",증권News봇,2022.04.11
"오전 11:30 현재 코스피는 44:56으로 매수우위, 매수강세 업종은 섬유의복업(0.15%↓)",증권News봇,2022.04.11
유상증자 훈풍…'코스닥 대장주' 굳히는 에코프로비엠,경제·금융경제·금융일반,2022.04.08
물질특허 기술의 독점 공급권 무려 10년 넘게 확보!,증권종목·투자전략,2022.04.08
"포스코케미칼, 포항 양극재공장 첫 삽…""3년내 생산 7배로""",산업기업,2022.04.07
