Date,HML
2019-04-01,0.0
2019-04-02,-0.001920385209295189
2019-04-03,0.004091513379375599
2019-04-04,0.0015689437176922326
2019-04-05,-0.002731658975628609
2019-04-08,-0.0015445356141183236
2019-04-09,0.003851182029081506
2019-04-10,-0.0010619697415962508
2019-04-11,0.002371936476186865
2019-04-12,0.0012393408327803128
2019-04-15,0.0032114026740411544
2019-04-16,0.003305040831455235
2019-04-17,-0.004981956653409056
2019-04-18,-0.0017368171449915638
2019-04-19,0.0033728265832968117
2019-04-22,0.0023047533586582265
2019-04-23,-0.001789079571317175
2019-04-24,0.0026145998306026036
2019-04-25,-0.0017783281291889634
2019-04-26,0.005932302424940328
2019-04-29,0.005864079375279139
2019-04-30,0.0026378686412994656
2019-05-02,0.005376465264318011
2019-05-03,0.0036652779507097863
2019-05-07,-0.0029220660346764744
2019-05-08,-0.0063098113806392304
2019-05-09,-0.009067443780005246
2019-05-10,0.0038321157621227855
2019-05-13,-0.005588951416429134
2019-05-14,0.005059305724918282
2019-05-15,0.009064997647360145
2019-05-16,0.0035261402106767977
2019-05-17,-0.0011660683944467714
2019-05-20,-0.001283775048384955
2019-05-21,0.0092136794320216
2019-05-22,0.007119296053082177
2019-05-23,0.0006642624814059018
2019-05-24,0.0008356905703937254
2019-05-27,-0.0020538724122055236
2019-05-28,0.007576484649266206
2019-05-29,-0.0008532920761883112
2019-05-30,-0.0015740603073515714
2019-05-31,0.004855150741076999
2019-06-03,0.0026421191335583402
2019-06-04,0.0012199278075067186
2019-06-05,0.0021512055219468015
2019-06-07,0.0037455651492877256
2019-06-10,0.002290826766245658
2019-06-11,-0.0029928555439646676
2019-06-12,-0.0017930083616534687
2019-06-13,0.006119265540927876
2019-06-14,0.0016455104078792848
2019-06-17,0.000600572361398108
2019-06-18,0.00564886312193259
2019-06-19,0.007307607957273489
2019-06-20,0.0034258162127761647
2019-06-21,-0.004320668163085646
2019-06-24,0.0012979076765997203
2019-06-25,-0.004484903986820117
2019-06-26,0.004785610985936871
2019-06-27,-0.008649651953269734
2019-06-28,0.0016462035596203333
