Date,HML
2019-01-02,0.0
2019-01-03,-0.0019342050089549302
2019-01-04,0.01568252099005986
2019-01-07,0.003784368805907941
2019-01-08,0.0072271628267348295
2019-01-09,0.0034840368395840596
2019-01-10,-0.003730214338617968
2019-01-11,-0.001604378343317372
2019-01-14,0.0020582872428862855
2019-01-15,-0.005685788520896462
2019-01-16,0.003916238144870176
2019-01-17,-0.0073886525952802755
2019-01-18,-0.004897852051056651
2019-01-21,-0.004852733809615132
2019-01-22,0.0013931620366405383
2019-01-23,-7.72424564642292e-05
2019-01-24,0.0010065302223180132
2019-01-25,0.003795208745756314
2019-01-28,0.0020582226309716883
2019-01-29,0.0005225131203039791
2019-01-30,-0.001962127653969889
2019-01-31,-0.0029193011199091243
2019-02-01,0.004841838152171653
2019-02-07,0.0035228336820047283
2019-02-08,0.006703530104607618
2019-02-11,0.0037883838059973086
2019-02-12,-0.008066805138147276
2019-02-13,0.004744142311965013
2019-02-14,-0.0010408461298960182
2019-02-15,0.0016287036970522666
2019-02-18,0.005580416680131917
2019-02-19,0.003742444133860786
2019-02-20,-0.00029143421323641954
2019-02-21,0.0014652028039268783
2019-02-22,0.0008457936272999022
2019-02-25,-0.0006763762886217647
2019-02-26,-0.003542152534567181
2019-02-27,0.003864807852928665
2019-02-28,-0.006967627152417166
2019-03-04,0.010306702030056562
2019-03-05,0.005577574510751357
2019-03-06,-0.0029772215154647993
2019-03-07,-0.002552605698937317
2019-03-08,0.005944773878471703
2019-03-11,0.0002468769718061283
2019-03-12,0.001537220442536815
2019-03-13,0.002441291785318161
2019-03-14,0.0037918751379214903
2019-03-15,-0.005378957955527088
2019-03-18,0.009383708443289646
2019-03-19,-0.0060870334416712225
2019-03-20,-0.002852136771170648
2019-03-21,-0.008040181974074894
2019-03-22,0.0050107728423522905
2019-03-25,0.005815047456771737
2019-03-26,0.00841995044583616
2019-03-27,-0.0009363593234766275
2019-03-28,-0.0044160361900356885
2019-03-29,0.009053883924851854
