Date,MOM
2019-10-01,-0.06914553990610328
2019-10-01,-0.2181456828291113
2019-10-01,-0.06914553990610328
2019-10-01,-0.2181456828291113
2019-10-02,-0.2174779756928814
2019-10-02,-0.0836251364885725
2019-10-02,-0.2174779756928814
2019-10-02,-0.0836251364885725
2019-10-04,-0.22962175397899343
2019-10-04,-0.10636468961393275
2019-10-04,-0.22962175397899343
2019-10-04,-0.10636468961393275
2019-10-07,-0.2541221808073788
2019-10-07,-0.12844646218580447
2019-10-07,-0.2541221808073788
2019-10-07,-0.12844646218580447
2019-10-08,-0.1469243782168952
2019-10-08,-0.24856535937351387
2019-10-08,-0.1469243782168952
2019-10-08,-0.24856535937351387
2019-10-10,-0.26597892611521234
2019-10-10,-0.16638601268317155
2019-10-10,-0.26597892611521234
2019-10-10,-0.16638601268317155
2019-10-11,-0.2654847956131605
2019-10-11,-0.1590568595277163
2019-10-11,-0.2654847956131605
2019-10-11,-0.1590568595277163
2019-10-14,-0.1600237123827457
2019-10-14,-0.25013230395666664
2019-10-14,-0.1600237123827457
2019-10-14,-0.25013230395666664
2019-10-15,-0.24868154158215006
2019-10-15,-0.15868190236572677
2019-10-15,-0.24868154158215006
2019-10-15,-0.15868190236572677
2019-10-16,-0.22784488239033707
2019-10-16,-0.1420195669833646
2019-10-16,-0.22784488239033707
2019-10-16,-0.1420195669833646
2019-10-17,-0.22484078492225124
2019-10-17,-0.14590012110849904
2019-10-17,-0.22484078492225124
2019-10-17,-0.14590012110849904
2019-10-18,-0.1820770065075923
2019-10-18,-0.14899319392037236
2019-10-18,-0.1820770065075923
2019-10-18,-0.14899319392037236
2019-10-21,-0.1463423333452224
2019-10-21,-0.14159672907251986
2019-10-21,-0.1463423333452224
2019-10-21,-0.14159672907251986
2019-10-22,-0.14818463270475657
2019-10-22,-0.1307844193143063
2019-10-22,-0.14818463270475657
2019-10-22,-0.1307844193143063
2019-10-23,-0.16388290546982587
2019-10-23,-0.1548702573437556
2019-10-23,-0.16388290546982587
2019-10-23,-0.1548702573437556
2019-10-24,-0.18500978070626994
2019-10-24,-0.15243227809700566
2019-10-24,-0.18500978070626994
2019-10-24,-0.15243227809700566
2019-10-25,-0.1715796897038082
2019-10-25,-0.19629173508483855
2019-10-25,-0.1715796897038082
2019-10-25,-0.19629173508483855
2019-10-28,-0.19511945042551004
2019-10-28,-0.1573938244659917
2019-10-28,-0.19511945042551004
2019-10-28,-0.1573938244659917
2019-10-29,-0.2054697271897502
2019-10-29,-0.16350500053386485
2019-10-29,-0.2054697271897502
2019-10-29,-0.16350500053386485
2019-10-30,-0.18491307947019875
2019-10-30,-0.14470302942560354
2019-10-30,-0.18491307947019875
2019-10-30,-0.14470302942560354
2019-10-31,-0.19805448794258695
2019-10-31,-0.12696708260821266
2019-10-31,-0.19805448794258695
2019-10-31,-0.12696708260821266
2019-11-01,-0.184479119814552
2019-11-01,-0.11019252548131364
2019-11-01,-0.184479119814552
2019-11-01,-0.11019252548131364
2019-11-04,-0.14422232371851174
2019-11-04,-0.07143946325099104
2019-11-04,-0.14422232371851174
2019-11-04,-0.07143946325099104
2019-11-05,-0.10610433653221729
2019-11-05,-0.012868525896414296
2019-11-05,-0.10610433653221729
2019-11-05,-0.012868525896414296
2019-11-06,0.00606726932160595
2019-11-06,-0.13418138491729747
2019-11-06,0.00606726932160595
2019-11-06,-0.13418138491729747
2019-11-07,-0.13807794384690608
2019-11-07,-0.019232297544305776
2019-11-07,-0.13807794384690608
2019-11-07,-0.019232297544305776
2019-11-08,-0.11940085082043406
2019-11-08,-0.021917808219177992
2019-11-08,-0.11940085082043406
2019-11-08,-0.021917808219177992
2019-11-11,-0.13098425618507026
2019-11-11,-0.02154514028458887
2019-11-11,-0.13098425618507026
2019-11-11,-0.02154514028458887
2019-11-12,-0.07041127189642049
2019-11-12,-0.12982568709228948
2019-11-12,-0.07041127189642049
2019-11-12,-0.12982568709228948
2019-11-13,-0.1536679536679536
2019-11-13,-0.06441098866987438
2019-11-13,-0.1536679536679536
2019-11-13,-0.06441098866987438
2019-11-14,-0.15800063539129516
2019-11-14,-0.08232985803870274
2019-11-14,-0.15800063539129516
2019-11-14,-0.08232985803870274
2019-11-15,-0.15990726001799438
2019-11-15,-0.0481101003764115
2019-11-15,-0.15990726001799438
2019-11-15,-0.0481101003764115
2019-11-18,-0.15620315822498
2019-11-18,-0.07670595415188619
2019-11-18,-0.15620315822498
2019-11-18,-0.07670595415188619
2019-11-19,-0.07312017809849147
2019-11-19,-0.1573143495254048
2019-11-19,-0.07312017809849147
2019-11-19,-0.1573143495254048
2019-11-20,-0.1692724619553888
2019-11-20,-0.09273734537451628
2019-11-20,-0.1692724619553888
2019-11-20,-0.09273734537451628
2019-11-21,-0.10310847315755434
2019-11-21,-0.18598708518940565
2019-11-21,-0.10310847315755434
2019-11-21,-0.18598708518940565
2019-11-22,-0.19395508910621195
2019-11-22,-0.07942870485678688
2019-11-22,-0.19395508910621195
2019-11-22,-0.07942870485678688
2019-11-25,-0.08035611936876685
2019-11-25,-0.16935289042277824
2019-11-25,-0.08035611936876685
2019-11-25,-0.16935289042277824
2019-11-26,-0.09857245093977185
2019-11-26,-0.177933498213795
2019-11-26,-0.09857245093977185
2019-11-26,-0.177933498213795
2019-11-27,-0.12205244986410047
2019-11-27,-0.1729351925538909
2019-11-27,-0.12205244986410047
2019-11-27,-0.1729351925538909
2019-11-28,-0.13754074942309802
2019-11-28,-0.18556950641624292
2019-11-28,-0.13754074942309802
2019-11-28,-0.18556950641624292
