날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,6560,6610,6550,6580,54413,0.3048780487804878
2024-03-05,6610,6610,6560,6590,34668,0.1519756838905775
2024-03-06,6590,6610,6570,6590,40332,0.0
2024-03-07,6590,6640,6580,6580,31939,-0.15174506828528073
2024-03-08,6570,6620,6560,6590,54663,0.1519756838905775
2024-03-11,6630,6630,6570,6610,20869,0.30349013657056145
2024-03-12,6610,6670,6590,6630,90234,0.30257186081694404
2024-03-13,6640,6710,6640,6690,52672,0.904977375565611
2024-03-14,6690,6730,6650,6710,71908,0.29895366218236175
2024-03-15,6700,6720,6660,6660,39866,-0.7451564828614009
2024-03-18,6650,6690,6630,6660,45680,0.0
2024-03-19,6630,6660,6610,6630,39291,-0.45045045045045046
2024-03-20,6650,6680,6630,6670,35897,0.603318250377074
2024-03-21,6720,6720,6650,6690,54212,0.29985007496251875
2024-03-22,6670,6730,6670,6720,58023,0.4484304932735426
2024-03-25,6720,6770,6700,6720,43665,0.0
2024-03-26,6690,6750,6690,6720,71852,0.0
2024-03-27,6710,6750,6700,6720,108175,0.0
2024-03-28,6420,6510,6380,6460,176479,-3.869047619047619
2024-03-29,6440,6440,6310,6340,79059,-1.8575851393188854
