rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 54 기,7561374463,제 53 기,14116828396,15,KRW,,연결,,,,제 52 기,8196550445
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 54 기,506648750,제 53 기,1124818958,16,KRW,,연결,,,,제 52 기,662242711
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 54 기,3914649508,제 53 기,5055222176,17,KRW,,연결,,,,제 52 기,6175683169
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 54 기,,제 53 기,0,18,KRW,,연결,,,,제 52 기,0
20220331000007,11011,2021,00173740,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 54 기,2228784723,제 53 기,2115687553,19,KRW,,연결,,,,제 52 기,1996131005
20220331000007,11011,2021,00173740,BS,재무상태표,dart_LongTermDueFromCustomersForContractWork,미청구공사,-,제 54 기,,제 53 기,0,20,KRW,,연결,,,,제 52 기,6721830600
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 54 기,97749777292,제 53 기,113750855474,21,KRW,,연결,,,,제 52 기,112759687920
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 54 기,76814667184,제 53 기,70779755451,23,KRW,,연결,,,,제 52 기,75977625672
20220331000007,11011,2021,00173740,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 54 기,11828768416,제 53 기,11984182236,24,KRW,,연결,,,,제 52 기,11828768416
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 54 기,7657665981,제 53 기,7200920000,25,KRW,,연결,,,,제 52 기,7731270893
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 54 기,46507640,제 53 기,46507640,26,KRW,,연결,,,,제 52 기,46507640
20220331000007,11011,2021,00173740,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 54 기,1792000000,제 53 기,2300000000,27,KRW,,연결,,,,제 52 기,2240000000
20220331000007,11011,2021,00173740,BS,재무상태표,dart_ShortTermOtherPayables,기타채무,-,제 54 기,18042533799,제 53 기,18961174599,28,KRW,,연결,,,,제 52 기,19631326685
20220331000007,11011,2021,00173740,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 54 기,10471886751,제 53 기,11140988898,29,KRW,,연결,,,,제 52 기,11068724921
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_ShorttermMiscellaneousOtherProvisions,단기충당부채,-,제 54 기,8760105488,제 53 기,1144960801,30,KRW,,연결,,,,제 52 기,5048731370
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 54 기,1431594800,제 53 기,1217416968,31,KRW,,연결,,,,제 52 기,1598691438
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_CurrentContractLiabilities,계약부채,-,제 54 기,16783604309,제 53 기,16783604309,32,KRW,,연결,,,,제 52 기,16783604309
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 54 기,10180055588,제 53 기,9927442226,34,KRW,,연결,,,,제 52 기,10755188674
20220331000007,11011,2021,00173740,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 54 기,2053048700,제 53 기,2094324674,35,KRW,,연결,,,,제 52 기,1185164251
20220331000007,11011,2021,00173740,BS,재무상태표,dart_BondsIssued,사채,-,제 54 기,1610000000,제 53 기,1792000000,36,KRW,,연결,,,,제 52 기,2300000000
20220331000007,11011,2021,00173740,BS,재무상태표,dart_PostemploymentBenefitObligations,퇴직급여부채,-,제 54 기,142751134,제 53 기,275409318,37,KRW,,연결,,,,제 52 기,503394701
20220331000007,11011,2021,00173740,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 54 기,6361048754,제 53 기,5666786553,38,KRW,,연결,,,,제 52 기,6573246849
20220331000007,11011,2021,00173740,BS,재무상태표,dart_NonCurrentProvisionsForConstructionWarranties,하자보수충당부채,-,제 54 기,13207000,제 53 기,98921681,39,KRW,,연결,,,,제 52 기,193382873
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 54 기,,제 53 기,0,40,KRW,,연결,,,,제 52 기,0
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 54 기,86994722772,제 53 기,80707197677,41,KRW,,연결,,,,제 52 기,86732814346
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 54 기,17361595198,제 53 기,39637754048,43,KRW,,연결,,,,제 52 기,32469226386
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 54 기,35114195000,제 53 기,35114195000,44,KRW,,연결,,,,제 52 기,35114195000
20220331000007,11011,2021,00173740,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 54 기,18887502999,제 53 기,18887502999,45,KRW,,연결,,,,제 52 기,18887502999
20220331000007,11011,2021,00173740,BS,재무상태표,dart_OtherCapitalAdjustments,기타자본항목,-,제 54 기,7285987713,제 53 기,7285987713,46,KRW,,연결,,,,제 52 기,7285987713
20220331000007,11011,2021,00173740,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 54 기,2370330084,제 53 기,2350236245,47,KRW,,연결,,,,제 52 기,2299281013
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 54 기,-46296420598,제 53 기,-24000167909,48,KRW,,연결,,,,제 52 기,-31117740339
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 54 기,-6606540678,제 53 기,-6594096251,49,KRW,,연결,,,,제 52 기,-6442352812
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 54 기,10755054520,제 53 기,33043657797,50,KRW,,연결,,,,제 52 기,26026873574
20220331000007,11011,2021,00173740,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 54 기,97749777292,제 53 기,113750855474,51,KRW,,연결,,,,제 52 기,112759687920
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 54 기,2218277794,제 53 기,2337579482,0,KRW,,연결,,,,제 52 기,37518190945
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 54 기,2177917332,제 53 기,2204776165,1,KRW,,연결,,,,제 52 기,18840531762
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 54 기,40360462,제 53 기,132803317,2,KRW,,연결,,,,제 52 기,18677659183
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 54 기,9859093359,제 53 기,2120024238,3,KRW,,연결,,,,제 52 기,16970913114
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 54 기,-9818732897,제 53 기,-1987220921,4,KRW,,연결,,,,제 52 기,1706746069
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,dart_OtherGains,기타영업외수익,-,제 54 기,5784937276,제 53 기,3929398382,5,KRW,,연결,,,,제 52 기,6801255822
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,dart_OtherLosses,기타영업외비용,-,제 54 기,8614784675,제 53 기,-160511924,6,KRW,,연결,,,,제 52 기,16816232194
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 54 기,205585591,제 53 기,302574747,7,KRW,,연결,,,,제 52 기,2451196765
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 54 기,697456024,제 53 기,1503380519,8,KRW,,연결,,,,제 52 기,3025546225
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 54 기,-13140450729,제 53 기,901883613,9,KRW,,연결,,,,제 52 기,-8882579763
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 54 기,1337811657,제 53 기,,10,KRW,,연결,,,,제 52 기,4233995671
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),-,제 54 기,-14478262386,제 53 기,901883613,11,KRW,,연결,,,,제 52 기,-13116575434
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 54 기,-14478262386,제 53 기,901883613,12,KRW,,연결,,,,제 52 기,-13116575434
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 54 기,20093839,제 53 기,50955232,13,KRW,,연결,,,,제 52 기,-29315656
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 분류되지 않는 항목,-,제 54 기,20093839,제 53 기,50955232,14,KRW,,연결,,,,제 52 기,-29315656
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,보험수리적손익,-,제 54 기,20093839,제 53 기,50955232,15,KRW,,연결,,,,제 52 기,-29315656
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),-,제 54 기,0,제 53 기,,16,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,매도가능금융자산평가손익(세후기타포괄손익),-,제 54 기,0,제 53 기,,17,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 54 기,-14458168547,제 53 기,952838845,18,KRW,,연결,,,,제 52 기,-13145891090
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 54 기,-14465817959,제 53 기,1053627053,20,KRW,,연결,,,,제 52 기,-12926708396
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),-,제 54 기,-12444427,제 53 기,-151743440,21,KRW,,연결,,,,제 52 기,-189867038
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",-,제 54 기,-14445724120,제 53 기,1104582285,23,KRW,,연결,,,,제 52 기,-12956024052
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,"총 포괄손익, 비지배지분",-,제 54 기,-12444427,제 53 기,-151743440,24,KRW,,연결,,,,제 52 기,-189867038
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 54 기,-2060,제 53 기,150,26,KRW,,연결,,,,제 52 기,-1841
20220331000007,11011,2021,00173740,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 54 기,-2060,제 53 기,150,27,KRW,,연결,,,,제 52 기,-1841
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 54 기,-4039121456,제 53 기,-3140244912,0,KRW,,연결,,,,제 52 기,26030529213
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),-,제 54 기,-14478262386,제 53 기,901883613,1,KRW,,연결,,,,제 52 기,-13116575434
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,-,제 54 기,4253995374,제 53 기,-566566710,2,KRW,,연결,,,,제 52 기,30623554363
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,-,제 54 기,7859106200,제 53 기,-1860849414,3,KRW,,연결,,,,제 52 기,12694009968
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 54 기,680533098,제 53 기,1506048827,4,KRW,,연결,,,,제 52 기,1542128909
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 54 기,79447419,제 53 기,182067256,5,KRW,,연결,,,,제 52 기,47200095
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금수취(영업),-,제 54 기,21400000,제 53 기,115851000,6,KRW,,연결,,,,제 52 기,121590000
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,-,제 54 기,1094274965,제 53 기,406581830,7,KRW,,연결,,,,제 52 기,2797120870
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 54 기,6241070695,제 53 기,3595350946,8,KRW,,연결,,,,제 52 기,2132849373
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_ProceedsFromSalesOfInvestmentProperty,투자부동산의 처분,-,제 54 기,3076201507,제 53 기,,9,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,장기대여금및수취채권의 처분,-,제 54 기,300000000,제 53 기,,10,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermFinancialInstruments,장기금융상품의 처분,-,제 54 기,3940082406,제 53 기,,11,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 54 기,,제 53 기,-3000000000,12,KRW,,연결,,,,제 52 기,4328517735
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,단기대여금및수취채권의 처분,-,제 54 기,522983000,제 53 기,7034738084,13,KRW,,연결,,,,제 52 기,6737844903
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_PurchaseOfInvestmentProperty,투자부동산의 취득,-,제 54 기,961080000,제 53 기,98000000,14,KRW,,연결,,,,제 52 기,6337705873
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 54 기,128306218,제 53 기,31387138,15,KRW,,연결,,,,제 52 기,32042272
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_PurchaseOfLongTermLoansAndReceivables,장기대여금및수취채권의 취득,-,제 54 기,508810000,제 53 기,310000000,16,KRW,,연결,,,,제 52 기,2563765120
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 54 기,-1876374115,제 53 기,-1090082274,17,KRW,,연결,,,,제 52 기,-28266449608
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 증가,-,제 54 기,456745981,제 53 기,,18,KRW,,연결,,,,제 52 기,20000000
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_ProceedsFromBonds,사채의 증가,-,제 54 기,1610000000,제 53 기,1792000000,20,KRW,,연결,,,,제 52 기,2300000000
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 증가,-,제 54 기,-1563600000,제 53 기,,21,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 54 기,,제 53 기,633704096,23,KRW,,연결,,,,제 52 기,111675000
20220331000007,11011,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,유동성장기차입금의 상환,-,제 54 기,-46507640,제 53 기,,24,KRW,,연결,,,,제 52 기,-27546507640
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,-,제 54 기,16934385,제 53 기,,25,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,유동성사채의 감소,-,제 54 기,-2300000000,제 53 기,-2240000000,26,KRW,,연결,,,,제 52 기,-2880000000
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 54 기,16078071,제 53 기,8378178,27,KRW,,연결,,,,제 52 기,48266968
20220331000007,11011,2021,00173740,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 54 기,325575124,제 53 기,-634976240,28,KRW,,연결,,,,제 52 기,-103071022
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 54 기,573810497,제 53 기,1200461760,29,KRW,,연결,,,,제 52 기,1303532782
20220331000007,11011,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,기초현금및현금성자산,-,제 54 기,565485520,제 53 기,,30,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CF,현금흐름표,-표준계정코드 미사용-,현금계정대체,-,제 54 기,8324977,제 53 기,,31,KRW,,연결,,,,제 52 기,
20220331000007,11011,2021,00173740,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 54 기,899385621,제 53 기,565485520,32,KRW,,연결,,,,제 52 기,1200461760
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 54 기,33043657798,제 53 기,26026873574,1,KRW,,연결,,,,제 52 기,39292378770
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 54 기,-6594096250,제 53 기,-6442352812,1,KRW,,연결,,,,제 52 기,-6136663882
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기,39637754048,제 53 기,32469226386,1,KRW,,연결,,,,제 52 기,45429042652
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 54 기,7285987713,제 53 기,7285987713,1,KRW,,연결,,,,제 52 기,7285987713
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 54 기,2350236245,제 53 기,2299281013,1,KRW,,연결,,,,제 52 기,2328596669
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 54 기,-24000167909,제 53 기,-31117740339,1,KRW,,연결,,,,제 52 기,-18187239729
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 54 기,35114195000,제 53 기,35114195000,1,KRW,,연결,,,,제 52 기,35114195000
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 54 기,18887502999,제 53 기,18887502999,1,KRW,,연결,,,,제 52 기,18887502999
20220331000007,11011,2021,00173740,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기,-14465817959,제 53 기,1053627053,2,KRW,,연결,,,,제 52 기,-12926708396
20220331000007,11011,2021,00173740,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 54 기,-14465817959,제 53 기,1053627053,2,KRW,,연결,,,,제 52 기,-12926708396
20220331000007,11011,2021,00173740,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|비지배지분 [member],제 54 기,-12444428,제 53 기,-151743438,2,KRW,,연결,,,,제 52 기,-189867038
20220331000007,11011,2021,00173740,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),연결재무제표 [member],제 54 기,-14478262386,제 53 기,901883613,2,KRW,,연결,,,,제 52 기,-13116575434
20220331000007,11011,2021,00173740,SCE,자본변동표,-표준계정코드 미사용-,연결실체내 변동 등,자본 [member]|비지배지분 [member],제 54 기,,제 53 기,,3,KRW,,연결,,,,제 52 기,-115821892
20220331000007,11011,2021,00173740,SCE,자본변동표,-표준계정코드 미사용-,연결실체내 변동 등,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기,-7830434730,제 53 기,6063945377,3,KRW,,연결,,,,제 52 기,-3792214
20220331000007,11011,2021,00173740,SCE,자본변동표,-표준계정코드 미사용-,연결실체내 변동 등,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 54 기,-7830434730,제 53 기,6063945377,3,KRW,,연결,,,,제 52 기,-3792214
20220331000007,11011,2021,00173740,SCE,자본변동표,-표준계정코드 미사용-,연결실체내 변동 등,연결재무제표 [member],제 54 기,-7830434730,제 53 기,6063945377,3,KRW,,연결,,,,제 52 기,-119614106
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,보험수리적손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 54 기,20093839,제 53 기,50955232,4,KRW,,연결,,,,제 52 기,-29315656
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,보험수리적손익,연결재무제표 [member],제 54 기,20093839,제 53 기,50955232,4,KRW,,연결,,,,제 52 기,-29315656
20220331000007,11011,2021,00173740,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,보험수리적손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 54 기,20093839,제 53 기,50955232,4,KRW,,연결,,,,제 52 기,-29315656
20220331000007,11011,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 54 기,2370330084,제 53 기,2350236245,5,KRW,,연결,,,,제 52 기,2299281013
20220331000007,11011,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 54 기,-46296420598,제 53 기,-24000167909,5,KRW,,연결,,,,제 52 기,-31117740339
20220331000007,11011,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 54 기,35114195000,제 53 기,35114195000,5,KRW,,연결,,,,제 52 기,35114195000
20220331000007,11011,2021,00173740,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 54 기,18887502999,제 53 기,18887502999,5,KRW,,연결,,,,제 52 기,18887502999
