rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 55 기,134268343120,제 54 기,139871863856,제 53 기,146859959459,1,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 55 기,2341454043,제 54 기,7940719325,제 53 기,18909480669,2,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 55 기,2321329370,제 54 기,3770000000,제 53 기,5580000000,3,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 55 기,59883410694,제 54 기,57684335226,제 53 기,51429431539,4,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 55 기,68594579498,제 54 기,69709188178,제 53 기,70065175463,5,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 55 기,1127569515,제 54 기,767621127,제 53 기,875871788,6,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 55 기,272288600975,제 54 기,192624100970,제 53 기,122173538302,7,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 55 기,14029199921,제 54 기,4539000000,제 53 기,3429000000,8,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,비유동 기타포괄손익-공정가치 측정 금융자산,-,제 55 기,298795160,제 54 기,298795160,제 53 기,298795160,9,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,비유동 당기손익-공정가치 의무 측정 금융자산,-,제 55 기,35576687233,제 54 기,705600000,제 53 기,1008000000,10,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtAmortisedCost,비유동 상각후원가 측정 금융자산,-,제 55 기,43030000,제 54 기,43225000,제 53 기,43225000,11,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업에 대한 투자자산,-,제 55 기,11166730917,제 54 기,1471067483,제 53 기,1496855200,12,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,-,제 55 기,548510818,제 54 기,907937468,제 53 기,907937468,13,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 55 기,197394605056,제 54 기,168402559794,제 53 기,101008037421,14,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 55 기,2218209552,제 54 기,3279241420,제 53 기,1759441691,15,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,-,제 55 기,10339660598,제 54 기,10312563628,제 53 기,8496253321,16,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 55 기,673171720,제 54 기,498572050,제 53 기,1517666284,17,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 55 기,,제 54 기,2165538967,제 53 기,2208326757,18,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 55 기,406556944095,제 54 기,332495964826,제 53 기,269033497761,19,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 55 기,81652160600,제 54 기,49514223526,제 53 기,33935281774,21,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타유동채무,-,제 55 기,26410601892,제 54 기,27946112233,제 53 기,26707975092,22,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 55 기,36000000000,제 54 기,10000000000,제 53 기,,23,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동리스부채,-,제 55 기,508429604,제 54 기,350862619,제 53 기,1060448604,24,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,-표준계정코드 미사용-,유동장기부채,-,제 55 기,8333280000,제 54 기,4166800000,제 53 기,,25,KRW,,연결
20230410003453,11011,2022,00128412,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 55 기,10328590771,제 54 기,7050448674,제 53 기,6166858078,26,KRW,,연결
