날짜,시가,고가,저가,종가,거래량,등락률
2024-11-01,22500,22750,22300,22450,5131,-0.2222222222222222
2024-11-04,22550,22850,22200,22350,29645,-0.4454342984409799
2024-11-05,22350,22700,22150,22450,18368,0.44742729306487694
2024-11-06,22450,22750,22100,22350,8668,-0.4454342984409799
2024-11-07,22350,22350,21550,21700,13302,-2.9082774049217
2024-11-08,21800,21950,20850,21250,12607,-2.0737327188940093
2024-11-11,21250,21250,20550,20950,13309,-1.411764705882353
2024-11-12,20950,20950,19920,20250,12064,-3.341288782816229
2024-11-13,19760,19900,19430,19740,25877,-2.5185185185185186
2024-11-14,20200,20200,19350,19700,29641,-0.2026342451874367
2024-11-15,19700,20100,19380,19690,15326,-0.050761421319796954
2024-11-18,19570,19980,19570,19690,34941,0.0
2024-11-19,19710,20050,19580,19980,12991,1.472828847130523
2024-11-20,19570,20350,19570,20100,8985,0.6006006006006006
2024-11-21,19940,20300,19700,19870,11318,-1.144278606965174
2024-11-22,19900,19910,19770,19780,11049,-0.45294413688978363
2024-11-25,19790,19990,19720,19820,24794,0.20222446916076847
2024-11-26,19650,19930,19650,19800,12972,-0.10090817356205853
2024-11-27,19850,19930,19350,19440,34864,-1.8181818181818181
2024-11-28,19560,19890,19450,19830,18419,2.006172839506173
2024-11-29,19840,19840,19410,19520,31497,-1.5632879475542107
