날짜,시가,고가,저가,종가,거래량,등락률
2020-07-01,67900,69300,65100,66000,37844,-1.0494752623688157
2020-07-02,66300,67600,65400,66900,25228,1.3636363636363635
2020-07-03,66500,67100,65400,65800,21157,-1.6442451420029895
2020-07-06,66100,67000,65000,66300,22089,0.7598784194528876
2020-07-07,66600,66600,64900,64900,17824,-2.1116138763197587
2020-07-08,64800,68100,64200,66200,36975,2.0030816640986133
2020-07-09,67800,67800,66000,66400,24176,0.3021148036253776
2020-07-10,66500,66600,63500,64100,21329,-3.463855421686747
2020-07-13,64200,64700,63300,63500,10192,-0.93603744149766
2020-07-14,63500,63800,61600,63000,10975,-0.7874015748031495
2020-07-15,63000,66900,62900,63800,40542,1.2698412698412698
2020-07-16,64000,66200,63500,64000,16512,0.3134796238244514
2020-07-17,64000,65000,63600,64000,9077,0.0
2020-07-20,64000,65000,63400,64400,11985,0.625
2020-07-21,64400,69200,64100,65900,49681,2.329192546583851
2020-07-22,65300,67200,65300,66500,25745,0.9104704097116844
2020-07-23,86400,86400,73700,82100,724775,23.458646616541355
2020-07-24,76000,80400,71600,72600,139876,-11.571254567600487
2020-07-27,72100,73600,68900,69000,41655,-4.958677685950414
2020-07-28,68100,70100,67800,68400,26856,-0.8695652173913043
2020-07-29,68300,70800,67200,69000,25605,0.8771929824561403
2020-07-30,69100,69900,68200,68500,14249,-0.7246376811594203
2020-07-31,67900,69400,67900,68900,11423,0.583941605839416
