,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,22190,22228,21813,22003,4945,0.1775632853760699,,,,,,,
1,2017-01-03,21737,22001,21624,21813,11514,-0.8635186110984865,,,,,,,
2,2017-01-04,21737,22718,21737,22681,32817,3.9792784119561726,,,,,,,
3,2017-01-05,22718,23398,22492,23022,28864,1.503461046691063,,,,,,,
4,2017-01-06,23360,23398,22794,22908,12544,-0.4951785248892363,,,,,,,
5,2017-01-09,23020,23058,22567,23022,8242,0.4976427448926139,,,,,,,
6,2017-01-10,22718,22869,22341,22342,14692,-2.9536964642515855,,,,,,,
7,2017-01-11,22341,22681,22341,22493,9105,0.6758571300689284,,,,,,,
8,2017-01-12,22492,22492,21888,21964,15465,-2.351842795536389,,,,,,,
9,2017-01-13,21964,22605,21964,22569,5631,2.7545073757057006,,,,,,,
10,2017-01-16,22794,22794,22379,22493,4148,-0.3367450928264433,,,,,,,
11,2017-01-17,22303,22530,22115,22154,7168,-1.5071355532832436,,,,,,,
12,2017-01-18,21888,23020,21888,22040,6771,-0.5145797598627788,,,,,,,
13,2017-01-19,22567,22567,22001,22191,4979,0.6851179673321235,,,,,,,
14,2017-01-20,22303,22492,21964,22003,3936,-0.8471903023748367,,45.465318285647896,,,,,
15,2017-01-23,22228,22228,21662,21813,10034,-0.8635186110984865,,42.229011331925804,,,,,
16,2017-01-24,21548,22265,21511,21587,5540,-1.0360794021913535,,38.70024644882162,,,,,
17,2017-01-25,21586,21775,21171,21361,10721,-1.046926390883402,,35.50512386780285,,,,,
18,2017-01-26,21737,21737,21209,21361,3846,0.0,,35.50512386780285,,,,,
19,2017-01-31,21360,22001,21058,21059,5656,-1.4137914891624923,22143.95,31.477557625624016,21058.10240940545,22143.95,23229.797590594553,9.807171625609275,0.000413313342648878
20,2017-02-01,21020,21699,21020,21323,6976,1.2536207797141363,22109.95,38.089067798874524,20967.470507842703,22109.95,23252.4294921573,10.334528048749974,0.1555955684972362
21,2017-02-02,21850,21850,21133,21323,3754,0.0,22085.45,38.08906779887453,20898.402995875902,22085.45,23272.4970041241,10.749584039483901,0.17884591033419134
