날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,13930,13980,13820,13910,29014,-0.2152080344332855
2024-01-03,13880,13910,13800,13890,32590,-0.14378145219266716
2024-01-04,13770,13950,13570,13580,70950,-2.2318214542836574
2024-01-05,13930,13930,13580,13650,27071,0.5154639175257731
2024-01-08,13750,13750,13530,13640,17002,-0.07326007326007326
2024-01-09,13720,13720,13600,13630,7982,-0.07331378299120235
2024-01-10,13680,13710,13570,13700,15394,0.5135730007336757
2024-01-11,13700,13820,13680,13700,9202,0.0
2024-01-12,13660,13730,13660,13670,7906,-0.21897810218978103
2024-01-15,13620,13700,13620,13650,7964,-0.1463057790782736
2024-01-16,13670,13700,13630,13650,9521,0.0
2024-01-17,13670,13670,13400,13410,45672,-1.7582417582417582
2024-01-18,13490,13510,13340,13360,31414,-0.37285607755406414
2024-01-19,13420,13540,13360,13360,24390,0.0
2024-01-22,13400,13420,13280,13310,39078,-0.37425149700598803
2024-01-23,13320,13350,13270,13310,56037,0.0
2024-01-24,13450,13450,13280,13350,26169,0.30052592036063114
2024-01-25,13310,13410,13280,13380,51305,0.22471910112359553
2024-01-26,13300,13500,13300,13380,34334,0.0
2024-01-29,13390,13790,13390,13700,74818,2.391629297458894
2024-01-30,13780,14050,13710,13980,171626,2.0437956204379564
2024-01-31,14000,14020,13830,13980,66360,0.0
