날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,4365,4380,4295,4325,1089140,1.0514018691588785
2020-08-04,4335,4450,4330,4450,1424671,2.8901734104046244
2020-08-05,4580,4800,4575,4735,4758156,6.404494382022471
2020-08-06,4810,4875,4650,4715,3657966,-0.42238648363252373
2020-08-07,4755,4800,4680,4750,2304856,0.7423117709437964
2020-08-10,4790,4980,4790,4960,3355334,4.421052631578947
2020-08-11,5000,5050,4795,4845,3866313,-2.318548387096774
2020-08-12,4830,4855,4600,4795,2366011,-1.0319917440660475
2020-08-13,4855,4880,4740,4775,1497868,-0.4171011470281543
2020-08-14,4775,4800,4635,4690,1249772,-1.780104712041885
2020-08-18,4660,4745,4495,4555,2515598,-2.878464818763326
2020-08-19,4555,4640,4510,4605,710410,1.0976948408342482
2020-08-20,4590,4605,4320,4370,1666901,-5.103148751357221
2020-08-21,4450,4550,4360,4430,1037445,1.3729977116704806
2020-08-24,4435,4465,4310,4430,663650,0.0
2020-08-25,4500,4615,4465,4610,870312,4.063205417607223
2020-08-26,4650,4650,4470,4510,695343,-2.1691973969631237
2020-08-27,4495,4545,4415,4420,676588,-1.9955654101995564
2020-08-28,4490,4585,4470,4490,643021,1.583710407239819
2020-08-31,4575,4585,4490,4560,887566,1.55902004454343
