Date,MOM
2019-10-01,-0.1558098591549295
2019-10-01,-0.1560781246180546
2019-10-01,-0.1558098591549295
2019-10-01,-0.1560781246180546
2019-10-02,-0.14869702355621206
2019-10-02,-0.16181110125209508
2019-10-02,-0.14869702355621206
2019-10-02,-0.16181110125209508
2019-10-04,-0.15384615384615385
2019-10-04,-0.1542258788332087
2019-10-04,-0.15384615384615385
2019-10-04,-0.1542258788332087
2019-10-07,-0.14959816592346253
2019-10-07,-0.1604486892503606
2019-10-07,-0.14959816592346253
2019-10-07,-0.1604486892503606
2019-10-08,-0.17504660001452466
2019-10-08,-0.16409929356357933
2019-10-08,-0.17504660001452466
2019-10-08,-0.16409929356357933
2019-10-10,-0.18749700023998084
2019-10-10,-0.17976112605082728
2019-10-10,-0.18749700023998084
2019-10-10,-0.17976112605082728
2019-10-11,-0.15499728810216462
2019-10-11,-0.18155117245331676
2019-10-11,-0.15499728810216462
2019-10-11,-0.18155117245331676
2019-10-14,-0.16909557470707848
2019-10-14,-0.1405929190244879
2019-10-14,-0.16909557470707848
2019-10-14,-0.1405929190244879
2019-10-15,-0.1568181262081283
2019-10-15,-0.15256738146763715
2019-10-15,-0.1568181262081283
2019-10-15,-0.15256738146763715
2019-10-16,-0.1603787433940106
2019-10-16,-0.16363237552094756
2019-10-16,-0.1603787433940106
2019-10-16,-0.16363237552094756
2019-10-17,-0.15160687041685128
2019-10-17,-0.16810636038992377
2019-10-17,-0.15160687041685128
2019-10-17,-0.16810636038992377
2019-10-18,-0.16843022833482646
2019-10-18,-0.1650336728987868
2019-10-18,-0.16843022833482646
2019-10-18,-0.1650336728987868
2019-10-21,-0.17084106742521032
2019-10-21,-0.12764716325547198
2019-10-21,-0.17084106742521032
2019-10-21,-0.12764716325547198
2019-10-22,-0.12528896227613362
2019-10-22,-0.1761257596784228
2019-10-22,-0.12528896227613362
2019-10-22,-0.1761257596784228
2019-10-23,-0.1727442108064945
2019-10-23,-0.13303240858142718
2019-10-23,-0.1727442108064945
2019-10-23,-0.13303240858142718
2019-10-24,-0.16028036241971344
2019-10-24,-0.12408610368105988
2019-10-24,-0.16028036241971344
2019-10-24,-0.12408610368105988
2019-10-25,-0.14674973727668528
2019-10-25,-0.16784206544815639
2019-10-25,-0.14674973727668528
2019-10-25,-0.16784206544815639
2019-10-28,-0.1608026657519479
2019-10-28,-0.1609260166585007
2019-10-28,-0.1608026657519479
2019-10-28,-0.1609260166585007
2019-10-29,-0.1435329642677402
2019-10-29,-0.17126856586316042
2019-10-29,-0.1435329642677402
2019-10-29,-0.17126856586316042
2019-10-30,-0.16023782980304713
2019-10-30,-0.18794020411096735
2019-10-30,-0.16023782980304713
2019-10-30,-0.18794020411096735
2019-10-31,-0.15511666086264353
2019-10-31,-0.1771602994258582
2019-10-31,-0.15511666086264353
2019-10-31,-0.1771602994258582
2019-11-01,-0.1643916913946587
2019-11-01,-0.16702819956616044
2019-11-01,-0.1643916913946587
2019-11-01,-0.16702819956616044
2019-11-04,-0.1622906965223423
2019-11-04,-0.17168748469262807
2019-11-04,-0.1622906965223423
2019-11-04,-0.17168748469262807
2019-11-05,-0.13989467583843573
2019-11-05,-0.14375658455827023
2019-11-05,-0.13989467583843573
2019-11-05,-0.14375658455827023
2019-11-06,-0.14254099185192637
2019-11-06,-0.1282916602750933
2019-11-06,-0.14254099185192637
2019-11-06,-0.1282916602750933
2019-11-07,-0.11975175255659698
2019-11-07,-0.09662197008767415
2019-11-07,-0.11975175255659698
2019-11-07,-0.09662197008767415
2019-11-08,-0.1348078066177928
2019-11-08,-0.09866604742369123
2019-11-08,-0.1348078066177928
2019-11-08,-0.09866604742369123
2019-11-11,-0.1379200235802711
2019-11-11,-0.08219142259414214
2019-11-11,-0.1379200235802711
2019-11-11,-0.08219142259414214
2019-11-12,-0.0737748065484023
2019-11-12,-0.14222688051479537
2019-11-12,-0.0737748065484023
2019-11-12,-0.14222688051479537
2019-11-13,-0.14536506537387983
2019-11-13,-0.09170157953628777
2019-11-13,-0.14536506537387983
2019-11-13,-0.09170157953628777
2019-11-14,-0.14216036457691827
2019-11-14,-0.08660756439175366
2019-11-14,-0.14216036457691827
2019-11-14,-0.08660756439175366
2019-11-15,-0.11883875832600233
2019-11-15,-0.09992554365965756
2019-11-15,-0.11883875832600233
2019-11-15,-0.09992554365965756
2019-11-18,-0.11401850311326234
2019-11-18,-0.09433865024351284
2019-11-18,-0.11401850311326234
2019-11-18,-0.09433865024351284
2019-11-19,-0.08851823118696656
2019-11-19,-0.09129112096524694
2019-11-19,-0.08851823118696656
2019-11-19,-0.09129112096524694
2019-11-20,-0.10077082639760304
2019-11-20,-0.08950889384431893
2019-11-20,-0.10077082639760304
2019-11-20,-0.08950889384431893
2019-11-21,-0.09518369466441634
2019-11-21,-0.11373057653671059
2019-11-21,-0.09518369466441634
2019-11-21,-0.11373057653671059
2019-11-22,-0.10273920244617152
2019-11-22,-0.09139465875370922
2019-11-22,-0.10273920244617152
2019-11-22,-0.09139465875370922
2019-11-25,-0.08689690854999366
2019-11-25,-0.10117395400952411
2019-11-25,-0.08689690854999366
2019-11-25,-0.10117395400952411
2019-11-26,-0.11675343947282368
2019-11-26,-0.11210841698060725
2019-11-26,-0.11675343947282368
2019-11-26,-0.11210841698060725
2019-11-27,-0.11185177675267399
2019-11-27,-0.09213151281187659
2019-11-27,-0.11185177675267399
2019-11-27,-0.09213151281187659
2019-11-28,-0.13251909906791604
2019-11-28,-0.09431868046772163
2019-11-28,-0.13251909906791604
2019-11-28,-0.09431868046772163
