날짜,시가총액,거래량,거래대금,상장주식수
2019-07-01,868455176100,37697,1243192550,26356758
2019-07-02,846051931800,86097,2771686950,26356758
2019-07-03,817059498000,186212,5772277000,26356758
2019-07-04,788067064200,247628,7420423300,26356758
2019-07-05,788067064200,156057,4634880350,26356758
2019-07-08,765663819900,81085,2383074200,26356758
2019-07-09,764345982000,62380,1827731750,26356758
2019-07-10,772253009400,80418,2341108950,26356758
2019-07-11,766981657800,86836,2526128750,26356758
2019-07-12,756438954600,91197,2618550550,26356758
2019-07-15,737989224000,105896,2977730750,26356758
2019-07-16,734035710300,167521,4672139150,26356758
2019-07-17,739307061900,86907,2428994750,26356758
2019-07-18,732717872400,76784,2136629750,26356758
2019-07-19,741942737700,78403,2174445650,26356758
2019-07-22,724810845000,90903,2504043300,26356758
2019-07-23,728764358700,58284,1616119200,26356758
2019-07-24,726128682900,45697,1260000300,26356758
2019-07-25,719539493400,66875,1816145300,26356758
2019-07-26,705043276500,85080,2268124900,26356758
2019-07-29,678686518500,104816,2724327800,26356758
2019-07-30,726128682900,146343,4000691150,26356758
2019-07-31,712950303900,100453,2696934850,26356758
2019-08-01,701089762800,45318,1220765600,26356758
2019-08-02,689229221700,55045,1442185800,26356758
2019-08-05,652329760500,108633,2716787900,26356758
2019-08-06,632562192000,123954,3020944200,26356758
2019-08-07,615430299300,181158,4171106600,26356758
2019-08-08,632562192000,88147,2128394450,26356758
2019-08-09,640469219400,78564,1927547750,26356758
2019-08-12,635197867800,46998,1145454800,26356758
2019-08-13,628608678300,49279,1172586300,26356758
2019-08-14,616748137200,60989,1437408400,26356758
2019-08-16,607523271900,43036,982690300,26356758
2019-08-19,619383813000,48266,1116840900,26356758
2019-08-20,625973002500,88314,2112377100,26356758
2019-08-21,640469219400,177758,4351646500,26356758
2019-08-22,632562192000,55393,1342114750,26356758
2019-08-23,625973002500,74924,1788148200,26356758
2019-08-26,607523271900,43540,1007313650,26356758
2019-08-27,606205434000,50724,1166756800,26356758
2019-08-28,602251920300,31383,719803400,26356758
2019-08-29,602251920300,35145,807378150,26356758
2019-08-30,631244354100,77321,1827155950,26356758
2019-09-02,628608678300,50796,1212453300,26356758
2019-09-03,640469219400,84915,2062479700,26356758
2019-09-04,635197867800,79010,1894828900,26356758
2019-09-05,629926516200,90193,2175940250,26356758
2019-09-06,625973002500,35645,846786400,26356758
2019-09-09,616748137200,79042,1864495500,26356758
2019-09-10,629926516200,67302,1580711800,26356758
2019-09-11,648376246800,130701,3208415900,26356758
2019-09-16,640469219400,165120,3993458100,26356758
2019-09-17,654965436300,88913,2179398950,26356758
2019-09-18,656283274200,57950,1440625400,26356758
2019-09-19,648376246800,92471,2281770050,26356758
2019-09-20,644422733100,50517,1236373350,26356758
2019-09-23,637833543600,55985,1358223400,26356758
2019-09-24,639151381500,31528,762015750,26356758
2019-09-25,632562192000,36446,874893000,26356758
2019-09-26,632562192000,28456,686264350,26356758
2019-09-27,641787057300,108888,2602472350,26356758
2019-09-30,644422733100,77028,1878153100,26356758
