news_title,news_category,news_date
"<코>SBI인베스트먼트, 6.18% 오르며 체결강도 강세 지속(136%)",증권News봇,2021.03.30
"<코>SBI인베스트먼트, 3.53% 오르며 체결강도 강세 지속(118%)",증권News봇,2021.03.30
"<코>SBI인베스트먼트, 3.24% 오르며 체결강도 강세 지속(143%)",증권News봇,2021.03.30
"<유>LG전자우, 매수잔량 343% 급증",증권News봇,2021.03.30
"<유>LG전자우, 6.77% 오르며 체결강도 강세 지속(303%)",증권News봇,2021.03.30
"<코>SBI인베스트먼트, 4.24% 오르며 체결강도 강세로 반전(116%)",증권News봇,2021.03.22
"<코>SBI인베스트먼트, 3.13% 오르며 체결강도 강세 지속(119%)",증권News봇,2021.03.18
"<유>LG전자우, 3.12% 오르며 체결강도 강세 지속(133%)",증권News봇,2021.03.16
"<코>SBI인베스트먼트, 3.24% 오르며 체결강도 강세 지속(103%)",증권News봇,2021.03.15
"<코>SBI인베스트먼트, 3.27% 오르며 체결강도 강세 지속(105%)",증권News봇,2021.03.12
"<유>LG전자우, 4.24% 오르며 체결강도 강세 지속(151%)",증권News봇,2021.03.11
"<코>SBI인베스트먼트, 3.10% 오르며 체결강도 강세 지속(111%)",증권News봇,2021.03.11
"<코>SBI인베스트먼트, 3.27% 오르며 체결강도 강세 지속(116%)",증권News봇,2021.03.10
"<코>SBI인베스트먼트, 4.42% 오르며 체결강도 강세 지속(113%)",증권News봇,2021.03.09
"<코>SBI인베스트먼트, 4.07% 오르며 체결강도 강세 지속(153%)",증권News봇,2021.03.08
"<코>SBI인베스트먼트, 3.33% 오르며 체결강도 강세로 반전(102%)",증권News봇,2021.03.02
"<코>SBI인베스트먼트, 3.61% 오르며 체결강도 강세 지속(105%)",증권News봇,2021.02.25
"<코>SBI인베스트먼트, 3.72% 오르며 체결강도 강세로 반전(102%)",증권News봇,2021.02.22
"<코>SBI인베스트먼트, 3.50% 오르며 체결강도 강세 지속(201%)",증권News봇,2021.02.18
"<코>SBI인베스트먼트, 3.15% 오르며 체결강도 강세로 반전(100%)",증권News봇,2021.02.17
"<코>SBI인베스트먼트, 3.65% 오르며 체결강도 강세로 반전(122%)",증권News봇,2021.02.16
"<코>SBI인베스트먼트, 3.00% 오르며 체결강도 강세로 반전(116%)",증권News봇,2021.02.15
"<유>LG전자우, 3.27% 오르며 체결강도 강세 지속(138%)",증권News봇,2021.02.09
"<유>LG전자우, 3.71% 오르며 체결강도 강세로 반전(153%)",증권News봇,2021.02.03
"[마감 시황] 외국인 매수 우위.. 코스피 3160.84(▲46.29, +1.49%) 상승 마감",증권News봇,2021.01.21
"오후 3:20 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 음식료품업(1.05%↑)",증권News봇,2021.01.21
"오후 3:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 운수장비업(3.88%↑)",증권News봇,2021.01.21
[특징주]'MC사업부 매각' LG전자 11% 급등…우선주는 상한가,증권국내증시,2021.01.21
"오후 2:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 운수장비업(4.20%↑)",증권News봇,2021.01.21
"오후 1:30 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 통신업(1.94%↑)",증권News봇,2021.01.21
"오후 1:00 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 통신업(1.86%↑)",증권News봇,2021.01.21
"오전 11:30 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 유통업(1.94%↑)",증권News봇,2021.01.21
"<유>LG전자우, 전일 대비 8.84% 상승.. 일일회전율은 8.93% 기록",증권News봇,2021.01.21
