,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2490.06,2494.1,2477.87,2488.22,43633366,478983031326,165871201892052,2017-01-02,,,,,,,
1,2492.14,2496.4,2483.51,2494.71,50689592,665444169245,166429650663200,2017-01-03,,,,,,,
2,2496.45,2497.12,2487.96,2493.88,112506669,761706295940,166372706403487,2017-01-04,,,,,,,
3,2496.8,2510.37,2495.88,2508.24,213561630,796181962311,167332280065565,2017-01-05,,,,,,,
4,2507.09,2516.53,2504.93,2514.69,227704395,748308400583,167769655651459,2017-01-06,,,,,,,
5,2516.72,2516.91,2487.75,2490.19,156811033,662848123086,166137932023771,2017-01-09,,,,,,,
6,2483.1,2487.1,2471.46,2482.15,163260542,730413536331,165788703088335,2017-01-10,,,,,,,
7,2481.3,2502.98,2479.55,2500.02,45605116,665384688930,166985138182725,2017-01-11,,,,,,,
8,2503.35,2513.32,2495.69,2513.32,157786911,959554523095,167875771095090,2017-01-12,,,,,,,
9,2510.68,2519.05,2508.8,2519.05,44228406,599051130668,168257653868925,2017-01-13,,,,,,,
10,2525.6,2525.65,2492.6,2506.48,361517515,1020495353955,167148575830675,2017-01-16,,,,,,,
11,2510.14,2518.47,2509.0,2509.78,240461731,894778246184,167370106872155,2017-01-17,,,,,,,
12,2510.8,2517.88,2500.2,2517.88,255526580,811110479622,169893812414035,2017-01-18,,,,,,,
13,2518.52,2528.56,2497.04,2497.04,163469541,758507766755,168522671975830,2017-01-19,,,,,,,
14,2495.81,2498.95,2488.21,2490.48,133562981,668948689840,168083337555940,2017-01-20,,45.9052702019871,,,,,
15,2491.87,2494.16,2479.83,2479.83,204492236,703553989459,167373200507410,2017-01-23,,41.06333545233245,,,,,
16,2480.35,2480.74,2463.67,2471.22,108475223,573854121183,166675708193824,2017-01-24,,37.60956899017909,,,,,
17,2480.23,2483.88,2439.3,2439.3,117476257,615756607994,164560939118595,2017-01-25,,28.15504960751098,,,,,
18,2448.79,2454.33,2430.34,2448.38,80085759,624278010961,165218762579778,2017-01-26,,33.292233907447844,,,,,
19,2443.46,2446.33,2433.82,2445.11,79444719,584918921935,164999531115324,2017-01-31,2490.4985,32.39389812879421,2444.041243397829,2490.4985,2536.9557566021713,3.730759653312068,0.01150257979418827
20,2450.36,2477.34,2450.36,2477.34,172640773,792886923230,167148063273462,2017-02-01,2489.9545,47.446043746898525,2443.149758156892,2489.9545,2536.7592418431077,3.7594857129403674,0.36524335459124857
21,2468.72,2481.47,2458.15,2462.71,266568001,901626164935,166164659378280,2017-02-02,2488.3545000000004,42.78897061089813,2440.1427435603105,2488.3545000000004,2536.5662564396903,3.8749909982432085,0.23404308519561917
22,2463.77,2470.62,2443.38,2448.7,43598914,686356656315,165234584818160,2017-02-03,2486.0955000000004,38.8557620420006,2434.98433899773,2486.0955000000004,2537.2066610022707,4.111761676272722,0.1341748136151767
23,2460.24,2463.59,2448.34,2457.66,83157531,631661817385,165840669423055,2017-02-06,2483.5665,42.49629938413111,2432.084394652608,2483.5665,2535.048605347392,4.145820564691302,0.24839315695048175
24,2458.24,2469.51,2452.85,2469.51,44328503,629553048655,166626164440455,2017-02-07,2481.3075,46.991513490156734,2431.5503152424194,2481.3075,2531.0646847575804,4.0105617508173,0.3814492815713179
25,2471.96,2471.96,2455.95,2468.67,41349701,685677305410,166576897563490,2017-02-08,2480.2315,46.71275016048235,2430.3585829908657,2480.2315,2530.104417009134,4.021634029656845,0.3840903972201755
26,2470.52,2484.67,2466.18,2484.67,41457301,671006629825,167647416930495,2017-02-09,2480.3575,52.49362400683369,2430.453108660159,2480.3575,2530.261891339841,4.023967620783771,0.5432076204540054
27,2496.25,2508.4,2493.78,2508.32,51109872,812149520875,169214963596515,2017-02-10,2480.7725,59.4893836779135,2430.089002932414,2480.7725,2531.455997067586,4.086106006704436,0.7717600559731093
28,2518.88,2528.99,2512.26,2528.44,45699135,726051165265,170563161335695,2017-02-13,2481.5285,64.30519543821362,2428.5275482066595,2481.5285,2534.5294517933403,4.271637564778353,0.9425533732197487
29,2537.46,2542.13,2519.91,2542.13,43608905,751458769191,171477844138365,2017-02-14,2482.6825,67.16537239034801,2425.6149102927066,2482.6825,2539.7500897072932,4.597252343567358,1.0208516804802317
30,2546.96,2559.16,2543.42,2558.59,47217048,766816765903,172584041241660,2017-02-15,2485.288,70.25182290721523,2419.9528579706143,2485.288,2550.6231420293857,5.257752182393805,1.060969163938078
31,2560.25,2562.15,2530.89,2534.72,44144140,667173890225,171002742464425,2017-02-16,2486.535,61.25884910562786,2418.4821259975006,2486.535,2554.587874002499,5.4737113294201984,0.8540261943840192
32,2534.01,2543.26,2523.7,2534.31,40629778,613986486995,170979837534035,2017-02-17,2487.3565,61.11413744142764,2417.4388160352114,2487.3565,2557.2741839647883,5.621846644402479,0.835776997587953
33,2533.54,2533.7,2509.44,2514.3,35993678,548646075150,169631857918275,2017-02-20,2488.2195,54.36425704849224,2417.4244446712555,2488.2195,2559.014555328745,5.6904188178530575,0.6841971863634568
34,2518.04,2544.79,2517.63,2541.42,49637174,753699227139,171426683680480,2017-02-21,2490.7665,60.69970692985417,2416.261280780136,2490.7665,2565.2717192198643,5.9825133524049,0.8399325613050138
35,2546.38,2546.38,2538.78,2542.8,47159347,730389497967,171508524359765,2017-02-22,2493.915,60.99642963716412,2416.268679417502,2493.915,2571.561320582498,6.226861828289897,0.8147927656666015
36,2546.76,2548.29,2541.18,2545.5,147388424,737031300268,171675915461540,2017-02-23,2497.629,61.60719472076002,2417.610466171892,2497.629,2577.647533828108,6.407559635807243,0.7991244509855321
37,2546.8,2551.88,2540.93,2548.12,174835000,1141676339400,171865128130371,2017-02-24,2503.07,62.22534287787501,2424.8781743402797,2503.07,2581.2618256597207,6.247673909217122,0.7880735909406361
38,2556.02,2557.41,2544.99,2547.9,128476140,785610564103,171855877601338,2017-02-27,2508.046,62.13487711512831,2431.7658200316737,2508.046,2584.326179968326,6.082837393598534,0.7612343076310837
39,2547.77,2547.77,2526.71,2539.16,118716758,897801300722,171261295741625,2017-02-28,2512.7485,58.4964009638486,2441.113033846703,2512.7485,2584.3839661532975,5.701761728505446,0.6843465354401411
40,2551.53,2558.48,2522.24,2522.98,138755689,933176125228,170196347080362,2017-03-02,2515.0305,52.38119285693269,2445.166387188054,2515.0305,2584.8946128119455,5.555726883784963,0.5568925853348912
41,2512.91,2512.92,2487.63,2494.34,133445016,846660706011,168305667187456,2017-03-03,2516.612,43.67724114816432,2450.210779348567,2516.612,2583.013220651433,5.277032824403051,0.33229223964936805
42,2486.35,2489.08,2465.41,2485.03,175006279,723809675107,167736514808314,2017-03-06,2518.4285,41.27618670564982,2457.8232196112394,2518.4285,2579.0337803887605,4.812944293535477,0.22445882779717616
43,2487.58,2516.84,2486.25,2516.12,45547145,765395788865,169814464176080,2017-03-07,2521.3515,50.969436748672784,2467.4875230673574,2521.3515,2575.215476932643,4.272627353436662,0.45143785979131895
44,2511.72,2512.08,2494.16,2507.31,40930040,679833753720,169230196517660,2017-03-08,2523.2415,48.525097651672624,2474.364469290266,2523.2415,2572.1185307097344,3.8741460704204727,0.33702467428297317
45,2504.68,2505.46,2493.56,2497.57,44211218,773726256853,168546742650275,2017-03-09,2524.6865000000003,45.90407603882742,2480.9051399137684,2524.6865000000003,2568.467860086232,3.4682611156856002,0.1903191227203613
46,2499.11,2512.1,2477.48,2509.45,42043098,678265193550,168856787030450,2017-03-10,2525.9255,49.48786229608836,2485.467705460501,2525.9255,2566.383294539499,3.203403626868567,0.29638657782105543
47,2514.75,2521.65,2508.33,2509.55,39953445,622464392240,168868340286175,2017-03-13,2525.987,49.51817891836427,2485.632834366198,2525.987,2566.341165633802,3.1951206109771775,0.2963407278797545
48,2514.25,2514.82,2487.9,2489.67,37254861,645603210220,167544219195090,2017-03-14,2524.0485,43.879840167591276,2480.735580322376,2524.0485,2567.361419677624,3.4320196048232825,0.10313804453870408
49,2491.13,2491.13,2470.49,2472.8,38126332,637253727680,166497438606795,2017-03-15,2520.582,39.74419223100085,2472.7506698491425,2520.582,2568.4133301508573,3.7952607890445473,0.0005156677715435541
50,2487.73,2502.83,2485.09,2497.37,47478914,665359272720,168135194586020,2017-03-16,2517.521,47.50444414437422,2472.0325944882625,2517.521,2563.009405511738,3.6137458644227958,0.2785039970811839
51,2503.0,2512.27,2497.79,2512.22,52537078,732931891295,169130126733220,2017-03-17,2516.3959999999997,51.5646265067447,2471.5563798410344,2516.3959999999997,2561.235620158965,3.5637968077333873,0.45343403907977825
52,2513.01,2513.25,2492.63,2500.98,36346905,538106208275,168383582231215,2017-03-20,2514.7295000000004,48.50655276224628,2470.2005096790836,2514.7295000000004,2559.258490320917,3.5414536888294994,0.34561181489958764
53,2509.1,2511.61,2499.54,2505.89,49188857,782518243660,168711758808595,2017-03-21,2514.309,49.9041990226052,2469.613204269302,2514.309,2559.0047957306983,3.5553144606091083,0.4058188822643787
54,2499.59,2507.92,2492.06,2494.51,45263596,711355751070,167951121180540,2017-03-22,2511.9635000000003,46.737845227487824,2468.293058154282,2511.9635000000003,2555.6339418457187,3.476996528470132,0.30016803972741035
55,2503.22,2513.8,2498.28,2511.08,41081119,675455496885,169058404809380,2017-03-23,2510.3775,51.557478768416914,2469.0613521277664,2510.3775,2551.6936478722337,3.29162828078515,0.5085015186092892
56,2519.63,2533.76,2517.25,2533.01,46216597,710677030781,170524590589920,2017-03-24,2509.7529999999997,57.09148424488586,2470.2410766856347,2509.7529999999997,2549.2649233143648,3.1486702726814197,0.7943035677479302
57,2533.64,2540.54,2522.81,2535.86,41215367,683378360886,170710270985520,2017-03-27,2509.14,57.766724803272886,2471.702067898984,2509.14,2546.577932101016,2.984124608512561,0.856857316903931
58,2542.1,2545.01,2533.96,2545.01,34185599,609881574255,171320347295245,2017-03-28,2508.9955,59.9460464634743,2472.13930514757,2508.9955,2545.85169485243,2.9379243488025213,0.9885813652793016
