날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,88800,90000,87600,89600,15545,0.6741573033707865
2024-05-03,89600,89600,87200,87800,9793,-2.0089285714285716
2024-05-07,88000,90900,88000,90700,23794,3.3029612756264237
2024-05-08,90500,93600,90500,91900,23577,1.3230429988974641
2024-05-09,91800,93000,90400,92200,14683,0.3264417845484222
2024-05-10,92200,100200,92200,100200,39323,8.676789587852495
2024-05-13,99600,104400,99600,104400,20690,4.191616766467066
2024-05-14,104200,104200,101500,102900,14583,-1.4367816091954022
2024-05-16,102600,104400,100200,104200,15665,1.2633624878522838
2024-05-17,104100,104100,96000,96000,27086,-7.869481765834934
2024-05-20,96900,97000,93800,95300,13517,-0.7291666666666666
2024-05-21,95300,95300,92700,94000,9285,-1.3641133263378804
2024-05-22,94000,96200,93500,96000,16702,2.127659574468085
2024-05-23,95600,96000,94000,96000,9523,0.0
2024-05-24,95900,98700,95400,98400,10701,2.5
2024-05-27,99200,101000,98600,99300,10315,0.9146341463414633
2024-05-28,99100,100800,97000,97000,12076,-2.3162134944612287
2024-05-29,97900,97900,94500,96500,6561,-0.5154639175257731
2024-05-30,96500,97500,94500,97200,8780,0.7253886010362695
2024-05-31,96800,97600,94700,97300,17089,0.102880658436214
