날짜,시가,고가,저가,종가,거래량,등락률
2024-04-01,27950,28200,27850,28050,3211,0.35778175313059035
2024-04-02,28050,28050,27800,27900,1688,-0.53475935828877
2024-04-03,27850,27850,27350,27400,5325,-1.7921146953405016
2024-04-04,27300,27500,27300,27500,784,0.36496350364963503
2024-04-05,27350,27450,27200,27450,1387,-0.18181818181818182
2024-04-08,27400,27400,26900,27050,2591,-1.4571948998178506
2024-04-09,27000,27100,26900,27050,1579,0.0
2024-04-11,27050,27050,26800,26950,4121,-0.36968576709796674
2024-04-12,26900,27000,26700,26750,2244,-0.7421150278293136
2024-04-15,26750,26800,26450,26550,3579,-0.7476635514018692
2024-04-16,26450,26450,25950,26000,5421,-2.0715630885122414
2024-04-17,26450,26450,26000,26050,1017,0.19230769230769232
2024-04-18,26200,26400,26100,26250,2847,0.7677543186180422
2024-04-19,26850,26850,25500,25950,6477,-1.1428571428571428
2024-04-22,25850,26550,25850,26350,3924,1.5414258188824663
2024-04-23,26600,26600,25950,26400,886,0.18975332068311196
2024-04-24,26400,26600,26100,26450,763,0.1893939393939394
2024-04-25,26300,26450,26200,26250,415,-0.7561436672967864
2024-04-26,26300,26500,26200,26500,757,0.9523809523809524
2024-04-29,26650,26850,26300,26850,1539,1.3207547169811322
2024-04-30,26750,27700,26750,27700,5052,3.165735567970205
