날짜,시가,고가,저가,종가,거래량,등락률
2024-11-01,30150,30150,29500,29950,271,0.0
2024-11-04,30000,30050,29550,30000,122,0.1669449081803005
2024-11-05,30000,30150,29750,30000,97,0.0
2024-11-06,30050,30150,30050,30100,119,0.33333333333333337
2024-11-07,30150,30250,29700,30250,234,0.4983388704318937
2024-11-08,30250,30400,30100,30400,39,0.49586776859504134
2024-11-11,30000,30350,29250,29750,539,-2.138157894736842
2024-11-12,29550,29900,29550,29800,191,0.16806722689075632
2024-11-13,29500,29800,29200,29600,270,-0.6711409395973155
2024-11-14,29600,29600,29350,29550,82,-0.16891891891891891
2024-11-15,29550,29900,29250,29450,219,-0.338409475465313
2024-11-18,29300,29450,28850,28950,394,-1.697792869269949
2024-11-19,29050,29050,28450,28750,2234,-0.690846286701209
2024-11-20,28750,28900,25950,28050,5736,-2.4347826086956523
2024-11-21,28300,28350,26250,28100,3121,0.17825311942959002
2024-11-22,28100,28250,27350,28150,1404,0.1779359430604982
2024-11-25,28150,28200,27800,28150,1369,0.0
2024-11-26,28200,28200,27850,28100,975,-0.17761989342806395
2024-11-27,28400,28550,27950,28000,1299,-0.3558718861209964
2024-11-28,27700,28100,27700,28000,1606,0.0
2024-11-29,28100,28100,27750,28100,1172,0.35714285714285715
