날짜,시가,고가,저가,종가,거래량,등락률
2024-06-03,7650,7650,7310,7400,51157,-0.8042895442359249
2024-06-04,7290,7300,6750,7040,76980,-4.864864864864865
2024-06-05,7080,7080,6740,6870,33928,-2.414772727272727
2024-06-07,6940,6950,6750,6830,17685,-0.5822416302765648
2024-06-10,6760,6900,6720,6850,23807,0.29282576866764276
2024-06-11,6990,7670,6950,6990,159109,2.0437956204379564
2024-06-12,6990,7240,6960,7040,32313,0.7153075822603719
2024-06-13,7130,7230,7000,7050,23673,0.14204545454545456
2024-06-14,7040,7040,6770,6830,34588,-3.120567375886525
2024-06-17,6670,6900,6670,6810,12724,-0.29282576866764276
2024-06-18,6840,6840,6730,6810,13500,0.0
2024-06-19,6810,6890,6750,6850,13460,0.5873715124816447
2024-06-20,6940,7000,6800,6860,15779,0.145985401459854
2024-06-21,6900,6950,6770,6950,7834,1.3119533527696794
2024-06-24,6930,6990,6770,6780,19097,-2.446043165467626
2024-06-25,6720,6900,6720,6790,12909,0.14749262536873156
2024-06-26,6790,6850,6660,6670,11195,-1.7673048600883652
2024-06-27,6730,6760,6560,6600,13120,-1.0494752623688157
2024-06-28,6500,6630,6480,6490,20965,-1.6666666666666667
