날짜,시가총액,거래량,거래대금,상장주식수
2023-04-03,7829153010,10723,106761190,783699
2023-04-04,7829153010,6807,67618270,783699
2023-04-05,7821316020,13064,130029270,783699
2023-04-06,7805642040,21068,209676510,783699
2023-04-07,7923196890,29398,299410820,783699
2023-04-10,7735109130,18762,186182050,783699
2023-04-11,7813479030,14524,144469690,783699
2023-04-12,7797805050,9460,93080930,783699
2023-04-13,7672413210,10979,106749730,783699
2023-04-14,7641065250,8307,80688000,783699
2023-04-17,7586206320,9961,96036370,783699
2023-04-18,7719435150,12232,118281340,783699
2023-04-19,7562695350,7350,70471940,783699
2023-04-20,7460814480,10168,96767650,783699
2023-04-21,7452977490,4782,45569410,783699
2023-04-24,7296237690,10070,95189220,783699
2023-04-25,7202193810,6023,55377500,783699
2023-04-26,7053291000,4973,45035500,783699
2023-04-27,6967084110,6365,55804260,783699
2023-04-28,6982758090,2655,23562690,783699
2023-05-02,6935736150,3803,34055330,783699
2023-05-03,6873040230,3430,30591640,783699
2023-05-04,6857366250,3816,33202050,783699
2023-05-08,7006269060,2826,25039800,783699
2023-05-09,7006269060,3809,33495830,783699
2023-05-10,6935736150,1616,14214260,783699
2023-05-11,6920062170,903,8006540,783699
2023-05-12,6927899160,2715,23870050,783699
2023-05-15,6833855280,712,6205590,783699
2023-05-16,6661441500,5115,43465740,783699
2023-05-17,6575234610,1358,11529330,783699
2023-05-18,6536049660,1390,11766830,783699
2023-05-19,6959247120,54775,494175110,783699
2023-05-22,7021943040,5962,52887830,783699
2023-05-23,6959247120,871,7665340,783699
2023-05-24,6755485380,8064,68387260,783699
2023-05-25,6747648390,4548,40131680,783699
2023-05-26,6826018290,10190,89752470,783699
2023-05-30,7139497890,25113,229424460,783699
2023-05-31,7257052740,229050,2244951180,783699
2023-06-01,7092475950,35555,323077880,783699
2023-06-02,7249215750,17566,161194360,783699
2023-06-05,7194356820,17610,160226930,783699
2023-06-07,7257052740,11922,110147310,783699
2023-06-08,7163008860,5437,49122680,783699
2023-06-09,7241378760,39614,372943640,783699
2023-06-12,7147334880,6950,63481080,783699
2023-06-13,7272726720,6700,62312740,783699
2023-06-14,7202193810,2981,27386410,783699
2023-06-15,7280563710,10781,100494720,783699
2023-06-16,7390281570,21538,200957130,783699
2023-06-19,7147334880,15340,140313070,783699
2023-06-20,7131660900,2841,25818970,783699
2023-06-21,7123823910,3285,29875870,783699
2023-06-22,7092475950,3996,36274100,783699
2023-06-23,7068964980,2681,24256650,783699
2023-06-26,7108149930,1249,11329020,783699
2023-06-27,6896551200,4616,40740370,783699
2023-06-28,6677115480,12050,104124560,783699
2023-06-29,6888714210,1793,15608560,783699
2023-06-30,6708463440,3559,30719230,783699
