날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,1395,1395,1373,1384,182993,-0.9305654974946312
2024-05-03,1371,1400,1356,1361,181333,-1.6618497109826589
2024-05-07,1356,1395,1343,1352,177521,-0.6612784717119765
2024-05-08,1360,1385,1341,1378,181821,1.9230769230769231
2024-05-09,1378,1389,1366,1366,115642,-0.8708272859216255
2024-05-10,1367,1388,1366,1369,72481,0.21961932650073207
2024-05-13,1369,1369,1333,1364,121805,-0.3652300949598247
2024-05-14,1348,1445,1348,1422,370268,4.252199413489736
2024-05-16,1422,1444,1403,1430,152097,0.5625879043600562
2024-05-17,1426,1430,1395,1405,102900,-1.7482517482517483
2024-05-20,1395,1407,1382,1407,114292,0.1423487544483986
2024-05-21,1394,1418,1369,1371,102917,-2.55863539445629
2024-05-22,1372,1390,1367,1380,91090,0.6564551422319475
2024-05-23,1369,1505,1357,1452,1045259,5.217391304347826
2024-05-24,1436,1480,1423,1448,242594,-0.27548209366391185
2024-05-27,1448,1453,1400,1429,164035,-1.3121546961325967
2024-05-28,1435,1493,1402,1481,218947,3.63890832750175
2024-05-29,1477,1503,1416,1416,222298,-4.388926401080351
2024-05-30,1416,1445,1395,1402,123366,-0.9887005649717515
2024-05-31,1395,1456,1395,1411,118867,0.6419400855920114
