Date,MOM
2020-07-01,-0.25943864189543087
2020-07-01,-0.20498776212211423
2020-07-01,-0.25943864189543087
2020-07-01,-0.20498776212211423
2020-07-02,-0.2012083074441785
2020-07-02,-0.25471791203098404
2020-07-02,-0.2012083074441785
2020-07-02,-0.25471791203098404
2020-07-03,-0.2536573056873641
2020-07-03,-0.21238690905312108
2020-07-03,-0.2536573056873641
2020-07-03,-0.21238690905312108
2020-07-06,-0.19213752179684052
2020-07-06,-0.23426745935811732
2020-07-06,-0.19213752179684052
2020-07-06,-0.23426745935811732
2020-07-07,-0.22212159671422282
2020-07-07,-0.24535808197989173
2020-07-07,-0.22212159671422282
2020-07-07,-0.24535808197989173
2020-07-08,-0.23718329591153864
2020-07-08,-0.23056638530350626
2020-07-08,-0.23718329591153864
2020-07-08,-0.23056638530350626
2020-07-09,-0.22760070630978557
2020-07-09,-0.2260472753656395
2020-07-09,-0.22760070630978557
2020-07-09,-0.2260472753656395
2020-07-10,-0.25277228654805606
2020-07-10,-0.2500047242011375
2020-07-10,-0.25277228654805606
2020-07-10,-0.2500047242011375
2020-07-13,-0.22753228716511553
2020-07-13,-0.21082769061207418
2020-07-13,-0.22753228716511553
2020-07-13,-0.21082769061207418
2020-07-14,-0.2123287240531483
2020-07-14,-0.20891120373879002
2020-07-14,-0.2123287240531483
2020-07-14,-0.20891120373879002
2020-07-15,-0.17118958042892884
2020-07-15,-0.1830007530120481
2020-07-15,-0.17118958042892884
2020-07-15,-0.1830007530120481
2020-07-16,-0.18522573017471644
2020-07-16,-0.17055231132706272
2020-07-16,-0.18522573017471644
2020-07-16,-0.17055231132706272
2020-07-17,-0.1489975516091686
2020-07-17,-0.16463070034343352
2020-07-17,-0.1489975516091686
2020-07-17,-0.16463070034343352
2020-07-20,-0.14835161420625798
2020-07-20,-0.1401924862599443
2020-07-20,-0.14835161420625798
2020-07-20,-0.1401924862599443
2020-07-21,-0.15332951916618986
2020-07-21,-0.14014323788351501
2020-07-21,-0.15332951916618986
2020-07-21,-0.14014323788351501
2020-07-22,-0.14596582194813612
2020-07-22,-0.17386230314166362
2020-07-22,-0.14596582194813612
2020-07-22,-0.17386230314166362
2020-07-23,-0.13360085504547226
2020-07-23,-0.15665337652628952
2020-07-23,-0.13360085504547226
2020-07-23,-0.15665337652628952
2020-07-24,-0.17873668883651483
2020-07-24,-0.1451726839543278
2020-07-24,-0.17873668883651483
2020-07-24,-0.1451726839543278
2020-07-27,-0.14619957483101442
2020-07-27,-0.19109958693882467
2020-07-27,-0.14619957483101442
2020-07-27,-0.19109958693882467
2020-07-28,-0.12967160709096193
2020-07-28,-0.19142502294940333
2020-07-28,-0.12967160709096193
2020-07-28,-0.19142502294940333
2020-07-29,-0.11159407204859995
2020-07-29,-0.16599768732934972
2020-07-29,-0.11159407204859995
2020-07-29,-0.16599768732934972
2020-07-30,-0.1449732404198254
2020-07-30,-0.10582366351597117
2020-07-30,-0.1449732404198254
2020-07-30,-0.10582366351597117
2020-07-31,-0.15411785663826627
2020-07-31,-0.11639994353255223
2020-07-31,-0.15411785663826627
2020-07-31,-0.11639994353255223
2020-08-03,-0.1693605316326282
2020-08-03,-0.12246774203917887
2020-08-03,-0.1693605316326282
2020-08-03,-0.12246774203917887
2020-08-04,-0.08629908321487711
2020-08-04,-0.13962312807382715
2020-08-04,-0.08629908321487711
2020-08-04,-0.13962312807382715
2020-08-05,-0.11573407756905252
2020-08-05,-0.0851347589359126
2020-08-05,-0.11573407756905252
2020-08-05,-0.0851347589359126
2020-08-06,-0.04323642932331806
2020-08-06,-0.06155434602490717
2020-08-06,-0.04323642932331806
2020-08-06,-0.06155434602490717
2020-08-07,-0.059127286585365924
2020-08-07,-0.03115863828117338
2020-08-07,-0.059127286585365924
2020-08-07,-0.03115863828117338
2020-08-10,0.009531140482627487
2020-08-10,0.05611349709317559
2020-08-10,0.009531140482627487
2020-08-10,0.05611349709317559
2020-08-11,0.1041023905730607
2020-08-11,0.053408875102867626
2020-08-11,0.1041023905730607
2020-08-11,0.053408875102867626
2020-08-12,0.025687839944018576
2020-08-12,0.09447781963819013
2020-08-12,0.025687839944018576
2020-08-12,0.09447781963819013
2020-08-13,0.027904972603091993
2020-08-13,0.08204478986135189
2020-08-13,0.027904972603091993
2020-08-13,0.08204478986135189
2020-08-14,0.018846985316286924
2020-08-14,0.058473452359531164
2020-08-14,0.018846985316286924
2020-08-14,0.058473452359531164
2020-08-18,-0.03468111926593764
2020-08-18,-0.013045042687514385
2020-08-18,-0.03468111926593764
2020-08-18,-0.013045042687514385
2020-08-19,0.01010566813354763
2020-08-19,-0.00883662902318727
2020-08-19,0.01010566813354763
2020-08-19,-0.00883662902318727
2020-08-20,-0.0370848476423119
2020-08-20,-0.05632578387040277
2020-08-20,-0.0370848476423119
2020-08-20,-0.05632578387040277
2020-08-21,-0.02601316519946062
2020-08-21,-0.036992021328732916
2020-08-21,-0.02601316519946062
2020-08-21,-0.036992021328732916
2020-08-24,-0.0037024793388429345
2020-08-24,-0.024906334323374635
2020-08-24,-0.0037024793388429345
2020-08-24,-0.024906334323374635
2020-08-25,0.004495871204984292
2020-08-25,0.010159680117081349
2020-08-25,0.004495871204984292
2020-08-25,0.010159680117081349
2020-08-26,0.009909921603239669
2020-08-26,0.007738634891853335
2020-08-26,0.009909921603239669
2020-08-26,0.007738634891853335
2020-08-27,-0.0145042279662283
2020-08-27,-0.01736744703705151
2020-08-27,-0.0145042279662283
2020-08-27,-0.01736744703705151
2020-08-28,0.030250597051257655
2020-08-28,0.017504759553219396
