rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20210318001410,11011,2020,01412822,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 2 기,197699651508,제 1 기,,46,KRW,,연결
20210318001410,11011,2020,01412822,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기,489858658030,제 1 기,140632108965,47,KRW,,연결
20210318001410,11011,2020,01412822,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기,841168486543,제 1 기,494200175438,48,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_Revenue,영업수익(매출액),-,제 2 기,290163176318,제 1 기,69994767555,0,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 2 기,193425892496,제 1 기,46395659683,1,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 2 기,96737283822,제 1 기,23599107872,2,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기,66351709860,제 1 기,13419835166,3,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기,30385573962,제 1 기,10179272706,4,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기,9454054077,제 1 기,1685135817,5,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 2 기,39781874784,제 1 기,4976117763,6,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,dart_OtherGains,기타영업외수익,-,제 2 기,322031551,제 1 기,1483372,7,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,dart_OtherLosses,기타영업외비용,-,제 2 기,2657266216,제 1 기,39459653,8,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 2 기,-2277481410,제 1 기,6850314479,9,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 2 기,8760971680,제 1 기,2356895709,10,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_ProfitLoss,- 당기순이익(손실),-,제 2 기,-11038453090,제 1 기,4493418770,11,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 2 기,-11038453090,제 1 기,4493418770,13,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,보통주기본주당계속영업이익(손실),-,제 2 기,-279,제 1 기,113,18,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,구형우선주기본주당계속영업이익(손실),-,제 2 기,-278,제 1 기,114,19,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,보통주희석주당계속영업이익(손실),-,제 2 기,-279,제 1 기,113,22,KRW,,연결
20210318001410,11011,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,구형우선주희석주당계속영업이익(손실),-,제 2 기,-278,제 1 기,114,23,KRW,,연결
20210318001410,11011,2020,01412822,CIS,포괄손익계산서,ifrs-full_ProfitLoss,- 당기순이익(손실),-,제 2 기,-11038453090,제 1 기,4493418770,0,KRW,,연결
20210318001410,11011,2020,01412822,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 2 기,-5376503893,제 1 기,-1347465405,1,KRW,,연결
20210318001410,11011,2020,01412822,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세후기타포괄손익),-,제 2 기,-1647086982,제 1 기,-166418901,3,KRW,,연결
20210318001410,11011,2020,01412822,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,토재평가손익(세후기타포괄손익),-,제 2 기,,제 1 기,16515700,4,KRW,,연결
20210318001410,11011,2020,01412822,CIS,포괄손익계산서,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,-,제 2 기,-1835122986,제 1 기,1376895725,6,KRW,,연결
20210318001410,11011,2020,01412822,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,제 2 기,-1894293925,제 1 기,-2574457929,7,KRW,,연결
20210318001410,11011,2020,01412822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 2 기,-16414956983,제 1 기,3145953365,8,KRW,,연결
20210318001410,11011,2020,01412822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 2 기,-16414956983,제 1 기,3145953365,10,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 2 기,-30759347913,제 1 기,20949949722,0,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),-,제 2 기,-11038453090,제 1 기,4493418770,1,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,조정,-,제 2 기,54942589672,제 1 기,9121934492,2,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,-,제 2 기,-67526658764,제 1 기,7630706892,3,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취(영업),-,제 2 기,1817200565,제 1 기,381058044,4,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급(영업),-,제 2 기,2494283572,제 1 기,703640160,5,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),-,제 2 기,6459742724,제 1 기,-26471684,6,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 2 기,-175997363717,제 1 기,-78878138535,7,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유입액;,-,제 2 기,7115670634,제 1 기,251316700,8,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_DecreaseInLoans,대여금의 감소,-,제 2 기,159067122,제 1 기,251316700,9,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,보증금의 감소,-,제 2 기,606504000,제 1 기,,10,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 2 기,4807765891,제 1 기,,11,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 2 기,1542333621,제 1 기,,12,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유출액;,-,제 2 기,-183113034351,제 1 기,-79129455235,13,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 2 기,4834030360,제 1 기,,14,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_IncreaseInLoans,대여금의 증가,-,제 2 기,,제 1 기,185064068,15,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,보증금의 증가,-,제 2 기,90000000,제 1 기,,16,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 2 기,171932178915,제 1 기,76987396359,17,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 2 기,6256825076,제 1 기,1917391208,18,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_PurchaseOfInvestmentProperty,투자부동산의 취득,-,제 2 기,,제 1 기,39603600,19,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 2 기,416848319346,제 1 기,21633577581,20,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유입액;,-,제 2 기,535558736213,제 1 기,22500052455,21,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,차입금의 증가,-,제 2 기,140378430165,제 1 기,22147998493,22,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,유동화채무의 차입,-,제 2 기,29538800000,제 1 기,,23,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_ProceedsFromChangesInOwnershipInterestsInSubsidiaries,종속기업에 대한 비지배지분 유상증자,-,제 2 기,365641506048,제 1 기,,24,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_ProceedsFromExerciseOfShareOptions,주식선택권행사,-,제 2 기,,제 1 기,352053962,25,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유출액;,-,제 2 기,-118710416867,제 1 기,-866474874,26,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_RepaymentsOfBorrowingsClassifiedAsFinancingActivities,차입금의 상환,-,제 2 기,105809180742,제 1 기,,27,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 지급,-,제 2 기,2037336125,제 1 기,829761631,28,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 2 기,10863900000,제 1 기,,29,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득,-,제 2 기,,제 1 기,36713243,30,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로 인한 현금의 변동,-,제 2 기,863718896,제 1 기,-1661776702,31,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 2 기,210955326612,제 1 기,-37956387934,32,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 2 기,94646278024,제 1 기,132602665958,33,KRW,,연결
20210318001410,11011,2020,01412822,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기,305601604636,제 1 기,94646278024,34,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기,3960220800,제 1 기,3946985000,1,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기,4326999869,제 1 기,,1,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기,127293752427,제 1 기,126834583582,1,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 2 기,140632108965,제 1 기,137170814881,1,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,140632108965,제 1 기,137170814881,1,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기,-36713243,제 1 기,120350683,1,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기,5087849112,제 1 기,6268895616,1,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기,-11038453090,제 1 기,4493418770,3,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,-11038453090,제 1 기,4493418770,3,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),연결재무제표 [member],제 2 기,-11038453090,제 1 기,4493418770,3,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기,-1647086982,제 1 기,,4,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,-1647086982,제 1 기,-166418901,4,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,연결재무제표 [member],제 2 기,-1647086982,제 1 기,-166418901,4,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기,,제 1 기,-166418901,4,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_OtherTransactions,- 재평가잉여금,연결재무제표 [member],제 2 기,,제 1 기,16515700,5,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_OtherTransactions,- 재평가잉여금,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,,제 1 기,16515700,5,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_OtherTransactions,- 재평가잉여금,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기,,제 1 기,16515700,5,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,연결재무제표 [member],제 2 기,-1835122986,제 1 기,1376895725,6,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기,-1835122986,제 1 기,1376895725,6,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,-1835122986,제 1 기,1376895725,6,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,연결재무제표 [member],제 2 기,-1894293925,제 1 기,-2574457929,7,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기,-1894293925,제 1 기,-2574457929,7,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,-1894293925,제 1 기,-2574457929,7,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기,-5376503893,제 1 기,-1181046504,8,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,-16414956983,제 1 기,3145953365,8,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,연결재무제표 [member],제 2 기,-16414956983,제 1 기,3145953365,8,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기,-11038453090,제 1 기,4326999869,8,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_ShareBasedPaymentTransactions,- 주식선택권의 행사,연결재무제표 [member],제 2 기,,제 1 기,352053962,10,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_ShareBasedPaymentTransactions,- 주식선택권의 행사,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,,제 1 기,352053962,10,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_ShareBasedPaymentTransactions,- 주식선택권의 행사,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기,,제 1 기,-120350683,10,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_ShareBasedPaymentTransactions,- 주식선택권의 행사,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기,,제 1 기,459168845,10,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_ShareBasedPaymentTransactions,- 주식선택권의 행사,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기,,제 1 기,13235800,10,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_TreasuryShareTransactions,- 자기주식의 취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기,,제 1 기,-36713243,11,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_TreasuryShareTransactions,- 자기주식의 취득,연결재무제표 [member],제 2 기,,제 1 기,-36713243,11,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,dart_TreasuryShareTransactions,- 자기주식의 취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기,,제 1 기,-36713243,11,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,- 종속기업의 유상증자,연결재무제표 [member],제 2 기,365641506048,제 1 기,,12,KRW,,연결
20210318001410,11011,2020,01412822,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,- 종속기업의 유상증자,자본 [member]|비지배지분 [member],제 2 기,197699651508,제 1 기,,12,KRW,,연결
