Date,SMB
2020-04-01,0.0
2020-04-02,-0.00885325595137143
2020-04-03,0.011912634553495227
2020-04-06,-0.004765366782524927
2020-04-07,0.0037710357344111767
2020-04-08,0.023055366707337432
2020-04-09,0.002255511388526532
2020-04-10,-0.011251190788362786
2020-04-13,0.005142336153868832
2020-04-14,0.004533668532751278
2020-04-16,0.011251887281036432
2020-04-17,-0.017855237870378016
2020-04-20,0.022113241650136173
2020-04-21,-0.007280090421396435
2020-04-22,-0.002390889005068564
2020-04-23,0.005223473177891735
2020-04-24,0.0018758303526728026
2020-04-27,0.004567442388469178
2020-04-28,-0.0001867291061818932
2020-04-29,0.0002853966944338371
2020-05-04,0.033190479920559124
2020-05-06,-0.0018486669123087829
2020-05-07,0.010464715923319545
2020-05-08,-0.0001710066062499127
2020-05-11,0.0003782544403534427
2020-05-12,-0.0030455981739575533
2020-05-13,-0.0068137405002963725
2020-05-14,-0.00048371107098543753
2020-05-15,0.009778947246308567
2020-05-18,-0.0036414262613813086
2020-05-19,-0.015668615515070927
2020-05-20,0.007936185288133446
2020-05-21,-0.0006787385306168403
2020-05-22,0.004606399823170904
2020-05-25,-0.005539183590061114
2020-05-26,-0.00506147776419108
2020-05-27,0.004989434490646372
2020-05-28,-0.016313999703309823
2020-05-29,-0.002202403145902476
2020-06-01,-0.0032617032909580956
2020-06-02,0.0018850088373416618
2020-06-03,-0.031931089056385975
2020-06-04,9.5131866903575e-05
2020-06-05,-0.00573039445474377
2020-06-08,0.0037037102537387234
2020-06-09,0.0018070925024498141
2020-06-10,-0.006735902212455014
2020-06-11,-0.004406994145644161
2020-06-12,-0.0012415551259937763
2020-06-15,-0.008330380274039206
2020-06-16,-0.008513293365524532
2020-06-17,-0.0028195057380475674
2020-06-18,0.01623548374013173
2020-06-19,0.007742283377435655
2020-06-22,0.005265444633041794
2020-06-23,-0.00806574971840135
2020-06-24,-0.010816902577424958
2020-06-25,0.01329117259803847
2020-06-26,-0.011140070339161756
2020-06-29,0.002874145006017792
2020-06-30,0.0027017336403210024
