Date,SMB
2020-07-01,0.0
2020-07-02,-0.0009499280474118965
2020-07-03,0.0037128182052323933
2020-07-06,-0.004787919093000692
2020-07-07,0.009764667028300589
2020-07-08,0.006450888287800272
2020-07-09,0.0003069174142220632
2020-07-10,0.0018349110591818762
2020-07-13,-0.004147280646409124
2020-07-14,0.0019777385288296534
2020-07-15,-0.0011413155522115304
2020-07-16,0.009843071920767277
2020-07-17,-0.0023640233935249277
2020-07-20,0.002402510948222303
2020-07-21,-0.004868707194884303
2020-07-22,0.01027276596587745
2020-07-23,0.009487550508154086
2020-07-24,0.00432926391710986
2020-07-27,-0.0004925657848624532
2020-07-28,-0.02530329785115537
2020-07-29,0.0033949897632881143
2020-07-30,-0.0015540384883936387
2020-07-31,0.007155101558898536
2020-08-03,0.0006465067721399542
2020-08-04,0.007351233208824803
2020-08-05,-0.009536841705457988
2020-08-06,-0.011479249763812094
2020-08-07,-0.004068682964223802
2020-08-10,-0.002186370352454503
2020-08-11,-0.01619775197942286
2020-08-12,-0.011518219108994088
2020-08-13,0.005779162931977666
2020-08-14,0.008331413403827592
2020-08-18,-0.02911787084999773
2020-08-19,0.018296341684722828
2020-08-20,0.00946514868907855
2020-08-21,-0.011620423257771018
2020-08-24,0.0021888126705116306
2020-08-25,0.012311538833399638
2020-08-26,0.007837291079109576
2020-08-27,-0.006477523069170377
2020-08-28,0.01321787259915097
2020-08-31,0.027989066506160398
2020-09-01,0.0041534006077810215
2020-09-02,0.009231649710570444
2020-09-03,-0.007475313337047318
2020-09-04,0.016724104551712138
2020-09-07,0.013259309196103297
2020-09-08,-0.02046584606086088
2020-09-09,0.003761482429971652
2020-09-10,0.014533365639411322
2020-09-11,0.0006414884569907464
2020-09-14,-0.0035216550057786122
2020-09-15,-0.004166450668647403
2020-09-16,-0.0017792547457767816
2020-09-17,0.004116134421537465
2020-09-18,-0.001817083414806464
2020-09-21,-0.006668838616221806
2020-09-22,-0.002050087638640008
2020-09-23,-0.0017135713795816132
2020-09-24,-0.011746412016103158
2020-09-25,-0.004705777048797488
2020-09-28,0.009776157848407463
2020-09-29,0.00120208914612574
