rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 35 기 3분기말,1478643880823,제 34 기말,1346398451632,7,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 35 기 3분기말,773382374571,제 34 기말,733255899285,8,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,-표준계정코드 미사용-,방송콘텐츠자산,-,제 35 기 3분기말,105846546958,제 34 기말,128391621825,9,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 35 기 3분기말,107803008814,제 34 기말,97054798462,10,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 35 기 3분기말,1756080737,제 34 기말,96280602,11,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 35 기 3분기말,2481155128,제 34 기말,2015784608,12,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 35 기 3분기말,33792319002,제 34 기말,14299875959,13,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 35 기 3분기말,268073906209,제 34 기말,251898918882,14,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 35 기 3분기말,253629357723,제 34 기말,239498618947,15,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 35 기 3분기말,705261506252,제 34 기말,613142552347,16,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,"장기매출채권 및 기타비유동채권, 총액",-,제 35 기 3분기말,5638354069,제 34 기말,8424591985,17,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,-표준계정코드 미사용-,방송콘텐츠자산,-,제 35 기 3분기말,115000000,제 34 기말,700000000,18,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 35 기 3분기말,7854423176,제 34 기말,1622371364,19,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 35 기 3분기말,56206866400,제 34 기말,46232969870,20,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 35 기 3분기말,8241356030,제 34 기말,13948816257,21,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업에 대한 투자자산,-,제 35 기 3분기말,25738702193,제 34 기말,23740539749,22,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 35 기 3분기말,48713310534,제 34 기말,60967492638,23,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 35 기 3분기말,103012034386,제 34 기말,94357427346,24,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 35 기 3분기말,434448684634,제 34 기말,348658636115,25,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 35 기 3분기말,15292774830,제 34 기말,14489707023,26,KRW,,,,,연결
20241112000465,11014,2024,00130772,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 35 기 3분기말,870579999938,제 34 기말,881121438236,28,KRW,,,,,연결
