날짜,시가총액,거래량,거래대금,상장주식수
2022-07-01,36582175000,21113,260972300,2986300
2022-07-04,35387655000,8883,106229500,2986300
2022-07-05,37478065000,10231,124989900,2986300
2022-07-06,36134230000,14648,182369250,2986300
2022-07-07,36283545000,6832,83937800,2986300
2022-07-08,37179435000,3822,47429900,2986300
2022-07-11,37030120000,4277,52690750,2986300
2022-07-12,36134230000,8181,98220750,2986300
2022-07-13,35984915000,5807,69083600,2986300
2022-07-14,35984915000,3296,39687400,2986300
2022-07-15,35984915000,2684,32040800,2986300
2022-07-18,37179435000,8398,103350150,2986300
2022-07-19,37030120000,2879,35575450,2986300
2022-07-20,37478065000,5074,63558100,2986300
2022-07-21,37627380000,2529,31717050,2986300
2022-07-22,37179435000,3081,38454900,2986300
2022-07-25,37926010000,10760,137111600,2986300
2022-07-26,37776695000,3675,46033500,2986300
2022-07-27,37627380000,4045,50733850,2986300
2022-07-28,38523270000,16749,215222250,2986300
2022-07-29,39568475000,23503,310762950,2986300
2022-08-01,40315050000,22922,307216500,2986300
2022-08-02,39269845000,5613,73847800,2986300
2022-08-03,39717790000,5013,66508150,2986300
2022-08-04,40016420000,3994,53184250,2986300
2022-08-05,40016420000,9275,123684550,2986300
2022-08-08,41509570000,50390,704506150,2986300
2022-08-09,41360255000,4858,66998400,2986300
2022-08-10,41210940000,8158,112594400,2986300
2022-08-11,51215045000,1581767,26293822700,2986300
2022-08-12,48378060000,929760,16005669000,2986300
2022-08-16,48826005000,120713,1982046650,2986300
2022-08-17,46287650000,79889,1270618650,2986300
2022-08-18,45391760000,226791,3683917950,2986300
2022-08-19,44346555000,30860,463618350,2986300
2022-08-22,43301350000,25699,376232950,2986300
2022-08-23,43152035000,28250,409912850,2986300
2022-08-24,45541075000,144498,2205781200,2986300
2022-08-25,44943815000,83151,1296164500,2986300
2022-08-26,45391760000,105980,1668905000,2986300
2022-08-29,44346555000,16128,241378800,2986300
2022-08-30,44943815000,12332,183350500,2986300
2022-08-31,45093130000,8614,129260950,2986300
2022-09-01,43749295000,40700,613155000,2986300
2022-09-02,43450665000,6936,101401100,2986300
2022-09-05,43152035000,12545,181785700,2986300
2022-09-06,42554775000,9144,130919000,2986300
2022-09-07,41210940000,21445,296978600,2986300
2022-09-08,41360255000,3856,53555650,2986300
2022-09-13,42106830000,7550,105462800,2986300
2022-09-14,41509570000,8092,111076850,2986300
2022-09-15,42405460000,24761,357426650,2986300
2022-09-16,43301350000,9876,139704050,2986300
2022-09-19,40464365000,14342,198926850,2986300
2022-09-20,40165735000,9738,130939000,2986300
2022-09-21,39419160000,13100,175057500,2986300
2022-09-22,40016420000,10527,135543550,2986300
2022-09-23,38971215000,3271,42315650,2986300
2022-09-26,35835600000,22188,272423600,2986300
2022-09-27,35686285000,10188,120715850,2986300
2022-09-28,34641080000,14176,161464500,2986300
2022-09-29,33595875000,5929,68464800,2986300
2022-09-30,33446560000,7151,78730950,2986300
