,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,0.0,0.0,0.0,219.04,0,0,0,,,,,,,
1,2017-01-03,0.0,0.0,0.0,221.2,0,0,0,,,,,,,
2,2017-01-04,0.0,0.0,0.0,222.06,0,0,0,,,,,,,
3,2017-01-05,0.0,0.0,0.0,222.05,0,0,0,,,,,,,
4,2017-01-06,0.0,0.0,0.0,222.07,0,0,0,,,,,,,
5,2017-01-09,0.0,0.0,0.0,220.48,0,0,0,,,,,,,
6,2017-01-10,0.0,0.0,0.0,220.43,0,0,0,,,,,,,
7,2017-01-11,0.0,0.0,0.0,223.23,0,0,0,,,,,,,
8,2017-01-12,0.0,0.0,0.0,224.15,0,0,0,,,,,,,
9,2017-01-13,0.0,0.0,0.0,224.72,0,0,0,,,,,,,
10,2017-01-16,0.0,0.0,0.0,224.44,0,0,0,,,,,,,
11,2017-01-17,0.0,0.0,0.0,225.18,0,0,0,,,,,,,
12,2017-01-18,0.0,0.0,0.0,224.89,0,0,0,,,,,,,
13,2017-01-19,0.0,0.0,0.0,224.44,0,0,0,,,,,,,
14,2017-01-20,0.0,0.0,0.0,223.7,0,0,0,,64.25496560942015,,,,,
15,2017-01-23,0.0,0.0,0.0,222.52,0,0,0,,54.25415991504797,,,,,
16,2017-01-24,0.0,0.0,0.0,222.51,0,0,0,,54.17720301767425,,,,,
17,2017-01-25,0.0,0.0,0.0,220.8,0,0,0,,42.956415564509925,,,,,
18,2017-01-26,0.0,0.0,0.0,222.38,0,0,0,,52.70362451227723,,,,,
19,2017-01-31,0.0,0.0,0.0,220.61,0,0,0,222.545,43.69590129260417,219.1072710985303,222.545,225.98272890146967,3.0894685582418684,0.21856419522017412
20,2017-02-01,0.0,0.0,0.0,223.02,0,0,0,222.744,54.97878725849604,219.70299753370702,222.744,225.78500246629298,2.730491026732913,0.5453797724696452
21,2017-02-02,0.0,0.0,0.0,221.28,0,0,0,222.748,47.567296876364686,219.71493158666013,222.748,225.78106841333985,2.723318201141974,0.2580008427202765
22,2017-02-03,0.0,0.0,0.0,221.48,0,0,0,222.719,48.42787607015678,219.64930359807357,222.719,225.78869640192642,2.756564461879248,0.29818851153774417
23,2017-02-06,0.0,0.0,0.0,221.99,0,0,0,222.71599999999998,50.65211776405173,219.64357815396386,222.71599999999998,225.7884218460361,2.759049054433558,0.38185216152257573
24,2017-02-07,0.0,0.0,0.0,222.99,0,0,0,222.762,54.77116583558101,219.7021202638012,222.762,225.8218797361988,2.7472187681909923,0.5372563662066088
25,2017-02-08,0.0,0.0,0.0,222.47,0,0,0,222.86150000000004,52.32532440495894,219.98073430317567,222.86150000000004,225.7422656968244,2.585252003441033,0.4320493158413389
26,2017-02-09,0.0,0.0,0.0,222.44,0,0,0,222.962,52.180551406071515,220.29525966768412,222.962,225.62874033231586,2.3921029882364424,0.4021277036848442
27,2017-02-10,0.0,0.0,0.0,223.63,0,0,0,222.98199999999997,57.23500753118137,220.3015552607822,222.98199999999997,225.66244473921773,2.4041803726020596,0.6208754634108091
28,2017-02-13,0.0,0.0,0.0,224.66,0,0,0,223.0075,61.07052014071843,220.2739171861822,223.0075,225.7410828138178,2.4515613275946366,0.8022589971752259
29,2017-02-14,0.0,0.0,0.0,224.45,0,0,0,222.994,59.891111936139495,220.29189415455278,222.994,225.69610584544722,2.42347852000253,0.7694194978433586
30,2017-02-15,0.0,0.0,0.0,225.18,0,0,0,223.031,62.59535841047669,220.23217238830256,223.031,225.82982761169745,2.5098103955929423,0.8839107473104898
31,2017-02-16,0.0,0.0,0.0,224.67,0,0,0,223.00549999999998,59.573389713751496,220.2770464086776,223.00549999999998,225.73395359132238,2.446983228057059,0.8050262619994345
32,2017-02-17,0.0,0.0,0.0,224.91,0,0,0,223.00650000000002,60.53886932035439,220.27527115568833,223.00650000000002,225.7377288443117,2.4494611989441446,0.8484695183935954
33,2017-02-20,0.0,0.0,0.0,224.2,0,0,0,222.99449999999996,56.25836743667319,220.28656000805034,222.99449999999996,225.70243999194957,2.428705633501827,0.7225861731766283
34,2017-02-21,0.0,0.0,0.0,226.31,0,0,0,223.125,64.33016524199023,220.0649705883766,223.125,226.1850294116234,2.742883506217044,1.0204198345123607
35,2017-02-22,0.0,0.0,0.0,226.38,0,0,0,223.31799999999998,64.56379211450289,219.9623206351023,223.31799999999998,226.67367936489768,3.0052923319192333,0.9562414442855094
36,2017-02-23,0.0,0.0,0.0,226.69,0,0,0,223.527,65.63718513555183,219.88978073248254,223.527,227.16421926751744,3.2543891946095567,0.934810189785298
37,2017-02-24,0.0,0.0,0.0,225.89,0,0,0,223.7815,60.54068723541298,220.23189002142485,223.7815,227.33110997857514,3.172389119364334,0.7970044614375306
38,2017-02-27,0.0,0.0,0.0,224.63,0,0,0,223.894,53.495330069972866,220.38682791981913,223.894,227.40117208018088,3.132886169509571,0.6049278425999034
39,2017-02-28,0.0,0.0,0.0,225.05,0,0,0,224.11600000000004,55.36017028425824,220.92015019126367,224.11600000000004,227.3118498087364,2.8519604211536604,0.6461270172094336
