rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20200828001200,11012,2020,01412822,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 2 기 반기말,121733550498,제 1 기말,95258327367,28,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,-표준계정코드 미사용-,장기유동화채무,-,제 2 기 반기말,19662313900,제 1 기말,,29,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,dart_PostemploymentBenefitObligations,퇴직급여부채,-,제 2 기 반기말,5576041686,제 1 기말,4666299285,30,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,-표준계정코드 미사용-,장기기타채무,-,제 2 기 반기말,167453953,제 1 기말,284501043,31,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_NoncurrentProvisions,충당부채,-,제 2 기 반기말,726402220,제 1 기말,938083408,32,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 2 기 반기말,1771706830,제 1 기말,1374392552,33,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,-,제 2 기 반기말,5980921172,제 1 기말,6833582202,34,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 2 기 반기말,58173915000,제 1 기말,60205600000,35,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기 반기말,375733848106,제 1 기말,353568066473,36,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 2 기 반기말,155970672082,제 1 기말,140632108965,38,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기 반기말,3960220800,제 1 기말,3960220800,39,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기 반기말,127293752427,제 1 기말,127293752427,40,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-,제 2 기 반기말,-36713243,제 1 기말,-36713243,41,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 2 기 반기말,8876616851,제 1 기말,5087849112,42,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 2 기 반기말,15876795247,제 1 기말,4326999869,43,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기 반기말,155970672082,제 1 기말,140632108965,44,KRW,,연결
20200828001200,11012,2020,01412822,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기 반기말,531704520188,제 1 기말,494200175438,45,KRW,,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_Revenue,영업수익(매출액),-,제 2 기 반기,75134898150,,,0,KRW,146058852923,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 2 기 반기,48264308610,,,1,KRW,95481065554,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 2 기 반기,26870589540,,,2,KRW,50577787369,연결
20200828001200,11012,2020,01412822,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기 반기,15456174326,,,3,KRW,30263320167,연결
20200828001200,11012,2020,01412822,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기 반기,11414415214,,,4,KRW,20314467202,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기 반기,1704512703,,,5,KRW,4720118582,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 2 기 반기,4884453534,,,6,KRW,7294008235,연결
20200828001200,11012,2020,01412822,IS,손익계산서,dart_OtherGains,기타영업외수익,-,제 2 기 반기,14465170,,,7,KRW,31340488,연결
20200828001200,11012,2020,01412822,IS,손익계산서,dart_OtherLosses,기타영업외비용,-,제 2 기 반기,691628365,,,8,KRW,1701692506,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 2 기 반기,7557311188,,,9,KRW,16070225531,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 2 기 반기,1431043103,,,10,KRW,4529971422,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_ProfitLoss,- 당기순이익(손실),-,제 2 기 반기,6126268085,,,11,KRW,11540254109,연결
20200828001200,11012,2020,01412822,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 2 기 반기,6126268085,,,13,KRW,11540254109,연결
20200828001200,11012,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,보통주기본주당계속영업이익(손실),-,제 2 기 반기,154,,,18,KRW,291,연결
20200828001200,11012,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,구형우선주기본주당계속영업이익(손실),-,제 2 기 반기,156,,,19,KRW,292,연결
20200828001200,11012,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,보통주희석주당계속영업이익(손실),-,제 2 기 반기,154,,,22,KRW,291,연결
20200828001200,11012,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,구형우선주희석주당계속영업이익(손실),-,제 2 기 반기,156,,,23,KRW,292,연결
20200828001200,11012,2020,01412822,CIS,포괄손익계산서,ifrs-full_ProfitLoss,- 당기순이익(손실),-,제 2 기 반기,6126268085,,,0,KRW,11540254109,연결
20200828001200,11012,2020,01412822,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 2 기 반기,-3208869185,,,1,KRW,3798309008,연결
20200828001200,11012,2020,01412822,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세후기타포괄손익),-,제 2 기 반기,9541269,,,3,KRW,9541269,연결
20200828001200,11012,2020,01412822,CIS,포괄손익계산서,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,-,제 2 기 반기,-3171161903,,,5,KRW,-1000912409,연결
20200828001200,11012,2020,01412822,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,제 2 기 반기,-47248551,,,6,KRW,4789680148,연결
20200828001200,11012,2020,01412822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 2 기 반기,2917398900,,,7,KRW,15338563117,연결
20200828001200,11012,2020,01412822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 2 기 반기,2917398900,,,9,KRW,15338563117,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 2 기 반기,10210270132,,,0,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),-,제 2 기 반기,11540254109,,,1,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,조정,-,제 2 기 반기,17268936920,,,2,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,-,제 2 기 반기,-11301183344,,,3,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취(영업),-,제 2 기 반기,470586850,,,4,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급(영업),-,제 2 기 반기,2473408863,,,5,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),-,제 2 기 반기,5294915540,,,6,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 2 기 반기,-89236196990,,,7,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유입액;,-,제 2 기 반기,4932061482,,,8,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,dart_DecreaseInLoans,대여금의 감소,-,제 2 기 반기,74109398,,,9,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 2 기 반기,4807765891,,,10,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 2 기 반기,50186193,,,11,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유출액;,-,제 2 기 반기,-94168258472,,,12,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 2 기 반기,4803944731,,,13,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 2 기 반기,86382413224,,,14,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 2 기 반기,2981900517,,,15,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 2 기 반기,46953850893,,,16,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유입액;,-,제 2 기 반기,61095770991,,,17,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,차입금의 증가,-,제 2 기 반기,41434470991,,,18,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,유동화채무의 차입,-,제 2 기 반기,19661300000,,,19,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유출액;,-,제 2 기 반기,-14141920098,,,20,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_RepaymentsOfBorrowingsClassifiedAsFinancingActivities,차입금의 감소,-,제 2 기 반기,2271540000,,,21,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 지급,-,제 2 기 반기,1006480098,,,22,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 2 기 반기,10863900000,,,23,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로 인한 현금의 변동,-,제 2 기 반기,3828875514,,,24,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 2 기 반기,-28243200451,,,25,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 2 기 반기,94646278024,,,26,KRW,,연결
20200828001200,11012,2020,01412822,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기 반기,66403077573,,,27,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 반기,127293752427,,,1,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 반기,3960220800,,,1,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 반기,4326999869,,,1,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 2 기 반기,140632108965,,,1,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 반기,140632108965,,,1,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 반기,-36713243,,,1,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 반기,5087849112,,,1,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 반기,11540254109,,,3,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 반기,11540254109,,,3,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,- 당기순이익(손실),연결재무제표 [member],제 2 기 반기,6126268085,,,3,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 반기,9541269,,,4,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 반기,9541269,,,4,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 확정급여제도의 재측정요소,연결재무제표 [member],제 2 기 반기,9541269,,,4,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 반기,-1000912409,,,5,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 반기,-1000912409,,,5,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,- 파생상품평가손익,연결재무제표 [member],제 2 기 반기,-1000912409,,,5,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 반기,4789680148,,,6,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 반기,4789680148,,,6,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,- 해외사업환산손익,연결재무제표 [member],제 2 기 반기,4789680148,,,6,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 반기,0,,,7,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 반기,11549795378,,,7,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 반기,0,,,7,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 반기,3788767739,,,7,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,연결재무제표 [member],제 2 기 반기,15338563117,,,7,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 반기,15338563117,,,7,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 반기,0,,,7,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 반기,127293752427,,,8,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 반기,3960220800,,,8,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 반기,15876795247,,,8,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 반기,8876616851,,,8,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 2 기 반기,155970672082,,,8,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,연결재무제표 [member],제 2 기 반기,155970672082,,,8,KRW,,연결
20200828001200,11012,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 반기,-36713243,,,8,KRW,,연결
