날짜,시가,고가,저가,종가,거래량,등락률
2024-10-02,8800,8850,8610,8810,71432,-0.22650056625141565
2024-10-04,8760,8790,8610,8710,55774,-1.1350737797956867
2024-10-07,8720,9000,8670,8900,73607,2.1814006888633752
2024-10-08,8840,8890,8740,8740,47182,-1.7977528089887642
2024-10-10,8790,8850,8670,8700,43443,-0.4576659038901602
2024-10-11,8650,8780,8630,8670,65623,-0.3448275862068966
2024-10-14,8610,8750,8610,8700,40117,0.34602076124567477
2024-10-15,8740,9070,8700,8870,115405,1.9540229885057472
2024-10-16,8820,8840,8660,8670,62628,-2.254791431792559
2024-10-17,8660,8720,8630,8670,37652,0.0
2024-10-18,8690,8700,8390,8420,106068,-2.883506343713956
2024-10-21,8420,8480,8330,8400,38012,-0.23752969121140144
2024-10-22,8400,8460,8200,8220,55110,-2.142857142857143
2024-10-23,8220,8390,8060,8150,90541,-0.851581508515815
2024-10-24,8150,8200,8000,8040,56431,-1.3496932515337423
2024-10-25,8040,8080,7930,7960,63737,-0.9950248756218906
2024-10-28,7960,8220,7960,8200,48331,3.015075376884422
2024-10-29,8200,8200,8070,8130,42270,-0.853658536585366
2024-10-30,8150,8270,8060,8160,61594,0.36900369003690037
2024-10-31,8160,8450,8060,8320,89528,1.9607843137254901
