news_title,news_category,news_date
“美 1분기 GDP 2.0% 급등”…브레이너드 “내년 11월께 물가 2%” [김영필의 3분 월스트리트],증권해외증시,2023.06.30
파월 “통화 제한적 기간·수준 부족”…“월가는 글쎄?” [김영필의 3분 월스트리트],증권해외증시,2023.06.29
“美 강한 경제+AI 붐”…“애플 최고치·나스닥 40년 최고 눈앞” [김영필의 3분 월스트리트],증권해외증시,2023.06.28
"물가와의 전쟁…이번엔 ""밀가루값 내려야""",경제·금융경제동향,2023.06.26
인텔·TSMC 투자 유치서 기업 국유화까지…'보조금' 포탄쏘는 EU·日,국제국제일반,2023.06.26
대나무로…격세'紙'감[지구용리포트],산업산업일반,2023.06.23
"""연구실표 치킨""…美 배양육 닭고기, 일반 소비자 판매 첫승인",국제정치·사회,2023.06.22
“해외기술규제 민간-정부가 함께 대응해야”,사회사회이슈,2023.06.22
"[CEO&STORY] ""침구서 바이오·방산까지…지뢰밭 속 자전거 타듯 도전했죠""",산업기업,2023.06.20
경기부양 급한 中…10개월만에 기준금리 인하,국제경제·마켓,2023.06.20
라면發 가격인하 압박에…우유·커피·치킨도 '눈칫밥',산업생활,2023.06.19
아직도 인플레이션이 불안한 이유 [김흥록 특파원의 뉴욕포커스],국제경제·마켓,2023.06.18
"“지금 연준 임무는 금리인상”…“파월, 긴축논란 다음 주 정리” [김영필의 3분 월스트리트]",증권해외증시,2023.06.17
"“연준, 금리 2번 인상 허풍아냐” vs “파월 말 안 믿어” [김영필의 3분 월스트리트]",증권해외증시,2023.06.16
중국 청년실업률 20.8% '사상 최고'…MLF금리 10개월만에 인하,국제경제·마켓,2023.06.15
日후쿠시마 오염수 방류 불안감…전국 80% 생산 ‘신안 천일염’ 뜬다,사회전국,2023.06.15
이제는 빚 갚기 나선 中…일본식 디플레 우려[뒷북 글로벌],국제국제일반,2023.06.13
"中, 이제는 디레버리징…투자·소비 위축에 '유동성 함정' 우려",국제국제일반,2023.06.12
"비주얼 허세일 대표, ‘주얼리 에피파니 2023’서 시장의 위기와 기회 다뤄",사회사회이슈,2023.06.12
"유사나, 친환경 ESG 경영 성과 담은 ‘2022 지속가능성 보고서’ 발간",사회사회이슈,2023.06.12
3중 수렁에 흔들리는 중국몽…'日 디플레 전철' 밟나,국제경제·마켓,2023.06.11
한국 기저귀 주문하면 하루 만에…대만 직구족 홀린 '로켓배송',산업생활,2023.06.09
“美 S&P도 강세장 돌입”…“상승기반 넓어져 vs 위기남아” [김영필의 3분 월스트리트],증권해외증시,2023.06.09
[이슈 리포트]일본 임금 인상·공격 투자로 견실한 성장세…'첨단산업 회복' 기대도 높아,증권해외증시,2023.06.09
