,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,5054.01,5085.23,5036.47,5064.43,14058722,408258391058,135054946569535,2017-01-02,,,,,,,
1,5084.13,5148.96,5073.56,5143.14,13596069,435945097920,137213865706435,2017-01-03,,,,,,,
2,5142.44,5152.27,5118.93,5148.21,12470604,443285272188,137415349866115,2017-01-04,,,,,,,
3,5155.55,5157.41,5118.79,5137.62,14787377,418935614980,137179590874745,2017-01-05,,,,,,,
4,5137.48,5149.65,5120.88,5127.94,10920678,349291348515,136956452260965,2017-01-06,,,,,,,
5,5123.72,5128.46,5088.56,5103.8,11708980,411003693720,136319752623690,2017-01-09,,,,,,,
6,5087.61,5106.41,5077.53,5102.59,12672579,446320017867,136144170309565,2017-01-10,,,,,,,
7,5107.03,5199.9,5107.03,5186.72,13559193,578679864679,138338432877050,2017-01-11,,,,,,,
8,5211.75,5236.2,5200.58,5236.2,22334744,554902038445,139619669711790,2017-01-12,,,,,,,
9,5219.57,5269.68,5217.49,5263.74,14128048,495633429475,140323768556630,2017-01-13,,,,,,,
10,5274.39,5275.97,5208.03,5248.58,12731406,430228308465,139952255451985,2017-01-16,,,,,,,
11,5265.36,5296.33,5245.24,5277.66,17983032,550213755534,141879686069105,2017-01-17,,,,,,,
12,5272.3,5272.3,5202.79,5210.84,14997226,492375965203,140056854890550,2017-01-18,,,,,,,
13,5204.87,5232.99,5164.77,5193.26,15985811,527252115725,139668285112940,2017-01-19,,,,,,,
14,5168.3,5186.51,5133.3,5145.87,14962320,525984720441,138359420497215,2017-01-20,,50.201358437567144,,,,,
15,5159.21,5161.88,5125.29,5130.31,16594207,431886908275,138023339230340,2017-01-23,,47.63610785415292,,,,,
16,5133.22,5161.01,5117.52,5155.02,15545003,458781908597,138608673836065,2017-01-24,,51.84442743564772,,,,,
17,5182.7,5195.48,5128.65,5149.26,10187795,382790618669,138423204902325,2017-01-25,,50.81915645195619,,,,,
18,5169.18,5191.98,5126.76,5153.88,9122926,409821724755,138640811049740,2017-01-26,,51.645157750940974,,,,,
19,5137.41,5162.42,5091.29,5091.29,10647001,478223953528,136857795250440,2017-01-31,5163.518,41.48080756673051,5048.682596992042,5163.518,5278.353403007958,4.4479520748434735,0.18551510201520932
