날짜,시가총액,거래량,거래대금,상장주식수
2021-04-01,54947920000,10999,201811900,2986300
2021-04-02,54798605000,4828,88365900,2986300
2021-04-05,54350660000,7207,131460900,2986300
2021-04-06,53454770000,11001,197160000,2986300
2021-04-07,53604085000,6470,116001600,2986300
2021-04-08,54201345000,9736,175977450,2986300
2021-04-09,55694495000,24988,462959600,2986300
2021-04-12,54947920000,7833,144137700,2986300
2021-04-13,55395865000,10054,185182850,2986300
2021-04-14,55246550000,5091,94104700,2986300
2021-04-15,54798605000,4453,81767500,2986300
2021-04-16,55097235000,4998,91750000,2986300
2021-04-19,55097235000,7702,141231400,2986300
2021-04-20,55097235000,6977,128927550,2986300
2021-04-21,57336960000,218436,4379897050,2986300
2021-04-22,57187645000,26722,511743800,2986300
2021-04-23,56739700000,15589,295383750,2986300
2021-04-26,55694495000,16359,306764850,2986300
2021-04-27,55545180000,10329,192487750,2986300
2021-04-28,53902715000,31948,582920750,2986300
2021-04-29,54052030000,17691,318659000,2986300
2021-04-30,54499975000,10201,185855650,2986300
2021-05-03,52409565000,17357,308790950,2986300
2021-05-04,52260250000,17054,293165450,2986300
2021-05-06,53604085000,10036,179996050,2986300
2021-05-07,54499975000,13685,249152450,2986300
2021-05-10,56739700000,43027,812699650,2986300
2021-05-11,55545180000,18883,344438300,2986300
2021-05-12,54350660000,11185,205943850,2986300
2021-05-13,53305455000,8543,152002850,2986300
2021-05-14,53753400000,4383,79008600,2986300
2021-05-17,52409565000,10056,177541450,2986300
2021-05-18,52857510000,6299,112275500,2986300
2021-05-20,53305455000,6221,110633150,2986300
2021-05-21,53604085000,7379,132879150,2986300
2021-05-24,52708195000,6767,119783900,2986300
2021-05-25,52409565000,5858,103532350,2986300
2021-05-26,53604085000,7216,129438900,2986300
2021-05-27,54201345000,7775,140226200,2986300
2021-05-28,54649290000,6135,111362600,2986300
2021-05-31,55545180000,14363,265958450,2986300
2021-06-01,55097235000,10995,201423900,2986300
2021-06-02,56739700000,65159,1254570100,2986300
2021-06-03,56142440000,13213,247723850,2986300
2021-06-04,55694495000,8464,157107100,2986300
2021-06-07,60323260000,298583,5983287750,2986300
2021-06-08,58382165000,99774,1999289000,2986300
2021-06-09,60323260000,192840,4009575550,2986300
2021-06-10,59278055000,38986,770233650,2986300
2021-06-11,77046540000,1652333,41608770300,2986300
2021-06-14,78091745000,1615485,43321060600,2986300
2021-06-15,78091745000,331094,8755477900,2986300
2021-06-16,74806815000,206901,5177762550,2986300
2021-06-17,74956130000,176729,4461069900,2986300
2021-06-18,74060240000,180550,4552338750,2986300
2021-06-21,69282160000,155502,3629842650,2986300
2021-06-22,69431475000,104434,2409739950,2986300
2021-06-23,67490380000,64935,1475919800,2986300
2021-06-24,66743805000,62675,1385638850,2986300
2021-06-25,66295860000,50837,1140822400,2986300
2021-06-28,67938325000,32641,732722100,2986300
2021-06-29,68983530000,65733,1514284550,2986300
2021-06-30,67191750000,38789,876608300,2986300
