날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,18580,18590,18390,18400,3131,0.2724795640326975
2024-03-05,18560,18700,18290,18390,8464,-0.05434782608695652
2024-03-06,18500,18510,18300,18510,3019,0.6525285481239804
2024-03-07,18600,18600,18370,18400,1739,-0.5942733657482442
2024-03-08,18540,18540,18210,18320,4299,-0.43478260869565216
2024-03-11,18580,18650,18250,18580,5659,1.4192139737991267
2024-03-12,18530,19000,18410,18500,1553,-0.4305705059203444
2024-03-13,18500,18890,18340,18430,6961,-0.3783783783783784
2024-03-14,18570,18690,18410,18570,1875,0.759631036353771
2024-03-15,18800,18800,18380,18560,1299,-0.053850296176628974
2024-03-18,18590,18700,18370,18540,6591,-0.10775862068965517
2024-03-19,18540,18540,18290,18330,9187,-1.132686084142395
2024-03-20,18450,18540,18330,18520,3418,1.0365521003818876
2024-03-21,18680,18810,18450,18700,4830,0.9719222462203023
2024-03-22,18840,19000,18510,18790,6067,0.4812834224598931
2024-03-25,19000,19050,18880,19050,5342,1.3837147418839808
2024-03-26,18960,19220,18950,18970,3908,-0.4199475065616798
2024-03-27,18820,18930,18820,18900,2522,-0.36900369003690037
2024-03-28,19100,19170,18900,18900,3679,0.0
2024-03-29,19230,19230,18740,18880,3115,-0.10582010582010583
