날짜,시가,고가,저가,종가,거래량,등락률
2024-06-03,12440,12490,12340,12350,12718,-0.4834810636583401
2024-06-04,12400,12400,12210,12210,12706,-1.1336032388663968
2024-06-05,12210,12330,12200,12320,5950,0.9009009009009009
2024-06-07,12320,12390,12270,12390,11858,0.5681818181818182
2024-06-10,12390,12670,12370,12630,39430,1.937046004842615
2024-06-11,12600,12720,12380,12610,40782,-0.1583531274742676
2024-06-12,12650,12650,12460,12610,10032,0.0
2024-06-13,12590,12750,12470,12730,240452,0.9516256938937351
2024-06-14,12750,12800,12630,12690,63026,-0.3142183817753339
2024-06-17,12690,12710,12480,12510,41477,-1.4184397163120568
2024-06-18,12540,12540,12390,12500,34779,-0.07993605115907274
2024-06-19,12480,12540,12380,12380,24863,-0.96
2024-06-20,12390,12480,12360,12410,13052,0.24232633279483037
2024-06-21,12480,12480,12280,12440,20013,0.24174053182917005
2024-06-24,12360,12450,12340,12400,18558,-0.3215434083601286
2024-06-25,12390,12470,12340,12450,16499,0.4032258064516129
2024-06-26,12450,12510,12400,12470,13853,0.1606425702811245
2024-06-27,12500,12500,12360,12380,5720,-0.7217321571772253
2024-06-28,12380,12400,12300,12340,10306,-0.32310177705977383
