날짜,시가,고가,저가,종가,거래량,등락률
2024-10-02,31450,31700,31300,31500,145,0.0
2024-10-04,31600,31750,31300,31650,194,0.4761904761904762
2024-10-07,31500,31900,30800,31450,584,-0.631911532385466
2024-10-08,31400,31700,31300,31300,225,-0.47694753577106513
2024-10-10,31000,31500,31000,31450,89,0.4792332268370607
2024-10-11,31400,31450,31200,31400,103,-0.1589825119236884
2024-10-14,31400,31450,30850,31300,229,-0.3184713375796179
2024-10-15,31250,31250,30650,31000,779,-0.9584664536741214
2024-10-16,31300,31300,30750,30950,1028,-0.16129032258064516
2024-10-17,30900,31150,30850,31000,293,0.16155088852988692
2024-10-18,30550,31200,30250,30850,936,-0.4838709677419355
2024-10-21,30850,30850,30200,30800,521,-0.1620745542949757
2024-10-22,30750,30800,30000,30450,1556,-1.1363636363636365
2024-10-23,30250,30500,30250,30500,169,0.16420361247947454
2024-10-24,30650,30650,29100,29900,3634,-1.9672131147540985
2024-10-25,30000,30000,29250,29950,114,0.16722408026755853
2024-10-28,29950,30050,28400,30000,696,0.1669449081803005
2024-10-29,30000,30000,29600,30000,189,0.0
2024-10-30,30100,30100,29750,29950,447,-0.16666666666666669
2024-10-31,29950,29950,29750,29950,306,0.0
