날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,73500,74000,72300,73900,132813,0.9562841530054645
2020-11-03,74300,81700,74300,80400,909163,8.795669824086604
2020-11-04,81900,82100,79700,81500,421096,1.3681592039800996
2020-11-05,83000,85300,82000,84700,394794,3.92638036809816
2020-11-06,85300,86800,83300,83600,322849,-1.2987012987012987
2020-11-09,86100,86600,84400,85200,319102,1.9138755980861244
2020-11-10,85500,85900,82400,83200,329799,-2.3474178403755865
2020-11-11,82800,82900,80700,82100,220797,-1.3221153846153846
2020-11-12,82600,82800,81900,82300,135843,0.24360535931790497
2020-11-13,81500,82200,79700,81800,209953,-0.6075334143377886
2020-11-16,80500,81100,79700,81100,232319,-0.8557457212713936
2020-11-17,81600,82500,81100,81200,182022,0.12330456226880394
2020-11-18,81200,83500,80900,83300,215481,2.586206896551724
2020-11-19,83300,84800,82300,83300,202375,0.0
2020-11-20,83900,84000,82500,82900,156602,-0.4801920768307323
2020-11-23,83900,84400,83400,83800,212157,1.0856453558504222
2020-11-24,84500,84600,83500,84200,223633,0.47732696897374705
2020-11-25,85400,85500,82200,82500,361883,-2.019002375296912
2020-11-26,82500,82800,81600,82400,182072,-0.12121212121212122
2020-11-27,83500,89100,83400,88600,1250995,7.524271844660194
2020-11-30,89800,90500,87800,89700,614056,1.2415349887133182
