rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 108 기,1071001299628,제 107 기,1318819854485,제 106 기,917848944112,1,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 108 기,286402562383,제 107 기,476020981941,제 106 기,266139295663,2,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권(유동),-,제 108 기,396046546822,제 107 기,347943325424,제 106 기,346357006785,3,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 108 기,626531311,제 107 기,442870948,제 106 기,584491702,4,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산(유동),-,제 108 기,87831746388,제 107 기,230768848052,제 106 기,50752170643,5,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 108 기,227109772711,제 107 기,190633236468,제 106 기,189394047724,6,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 108 기,72984140013,제 107 기,73010591652,제 106 기,64621931595,7,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 108 기,2873999665039,제 107 기,2917478338637,제 106 기,2987131642488,8,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권 및 기타채권(비유동),-,제 108 기,10931082238,제 107 기,10285828370,제 106 기,13125164600,9,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 108 기,2863777678,제 107 기,3289164877,제 106 기,3420744085,10,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융자산,-,제 108 기,14154139683,제 107 기,14500078404,제 106 기,14506503156,11,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,-표준계정코드 미사용-,관계기업및공동기업투자,-,제 108 기,8239067658,제 107 기,8483916724,제 106 기,12216907219,12,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 108 기,29243932868,제 107 기,25124424240,제 106 기,32117438530,13,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 108 기,57971618999,제 107 기,73200776834,제 106 기,73834461971,14,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 108 기,1929333199251,제 107 기,1958861573772,제 106 기,2002790241212,15,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 108 기,710032571237,제 107 기,710576475446,제 106 기,710385608506,16,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 108 기,74353246608,제 107 기,76917210678,제 106 기,85978464791,17,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 108 기,36876395450,제 107 기,36238409313,제 106 기,38751751783,18,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 108 기,633369,제 107 기,479979,제 106 기,4356635,19,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 108 기,3945000964667,제 107 기,4236298193122,제 106 기,3904980586600,20,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 108 기,1953602947964,제 107 기,2354816512612,제 106 기,1838697111311,22,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_ShorttermBorrowings,차입금(유동),-,제 108 기,910773921189,제 107 기,1064409528208,제 106 기,923341776414,23,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 108 기,316135283114,제 107 기,277643679819,제 106 기,270555774587,24,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 108 기,30673998387,제 107 기,15485042010,제 106 기,36360330489,25,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채(유동),-,제 108 기,15999307544,제 107 기,15371919523,제 106 기,17204300529,26,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_CurrentProvisions,충당부채,-,제 108 기,699792634,제 107 기,1538864916,제 106 기,589711902,27,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타금융부채(유동),-,제 108 기,189736916230,제 107 기,171461704640,제 106 기,156425013927,28,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 108 기,489583728866,제 107 기,808905773496,제 106 기,434220203463,29,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 108 기,825981764855,제 107 기,794106618791,제 106 기,1005898777870,30,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_LongTermBorrowingsGross,차입금(비유동),-,제 108 기,588180904060,제 107 기,481436340020,제 106 기,657607580237,31,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,리스부채(비유동),-,제 108 기,102501157226,제 107 기,109348669658,제 106 기,117839522267,32,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채(비유동),-,제 108 기,49439344891,제 107 기,57908171042,제 106 기,66764897145,33,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 108 기,60907005638,제 107 기,125354259916,제 106 기,140209698300,34,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 108 기,24331562435,제 107 기,19332068430,제 106 기,22661876505,35,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 108 기,621790605,제 107 기,727109725,제 106 기,815203416,36,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 108 기,2779584712819,제 107 기,3148923131403,제 106 기,2844595889181,37,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분 합계,-,제 108 기,558026687840,제 107 기,513971367283,제 106 기,492890110285,39,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 108 기,118387875000,제 107 기,118387875000,제 106 기,118387875000,40,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 108 기,562134046120,제 107 기,562134046120,제 106 기,562711817869,41,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_TreasuryShares,자기주식,-,제 108 기,103117616567,제 107 기,104102181878,제 106 기,101398096590,42,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타자본,-,제 108 기,-674230148799,제 107 기,-672540704734,제 106 기,-672445769666,43,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,dart_AppropriatedRetainedEarningsOtherLegalReserves,적립금,-,제 108 기,405494000000,제 107 기,398509000000,제 106 기,394633000000,44,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 108 기,249358532086,제 107 기,211583332775,제 106 기,191001283672,45,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 108 기,607389564008,제 107 기,573403694436,제 106 기,567494587134,46,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 108 기,1165416251848,제 107 기,1087375061719,제 106 기,1060384697419,47,KRW,,연결
20230316001297,11011,2022,00148993,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 108 기,3945000964667,제 107 기,4236298193122,제 106 기,3904980586600,48,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 108 기,2484277054372,제 107 기,2192007504681,제 106 기,2247005969872,0,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 108 기,1415159631607,제 107 기,1257918398218,제 106 기,1265866777038,1,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 108 기,1069117422765,제 107 기,934089106463,제 106 기,981139192834,2,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 108 기,866614905558,제 107 기,745682506851,제 106 기,770645687623,3,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 108 기,202502517207,제 107 기,188406599612,제 106 기,210493505211,4,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 108 기,22085308719,제 107 기,19317035021,제 106 기,37271251790,5,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 108 기,64380008363,제 107 기,53144574566,제 106 기,53753705366,6,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 108 기,24822144612,제 107 기,10126045658,제 106 기,7931947977,7,KRW,,연결
20230316001297,11011,2022,00148993,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 108 기,75001572608,제 107 기,58563690039,제 106 기,71337232502,8,KRW,,연결
