날짜,시가,고가,저가,종가,거래량,등락률
2024-06-03,194300,230000,194100,210500,459574,18.926553672316384
2024-06-04,198100,201000,177200,183500,291793,-12.826603325415679
2024-06-05,175100,180300,162600,164000,145106,-10.626702997275205
2024-06-07,171200,199600,168400,186200,483729,13.536585365853659
2024-06-10,191800,195600,181300,181300,143183,-2.631578947368421
2024-06-11,181100,193000,171200,173000,90800,-4.5780474351902924
2024-06-12,172100,179800,169400,173700,61755,0.40462427745664736
2024-06-13,172100,176500,169100,169100,25134,-2.648244099021301
2024-06-14,169400,170400,162200,163300,29280,-3.4299231224127738
2024-06-17,163500,168600,158000,160800,29271,-1.5309246785058175
2024-06-18,157400,162300,153800,156400,20147,-2.736318407960199
2024-06-19,153200,158000,151900,153300,14543,-1.9820971867007673
2024-06-20,153400,153500,147100,150200,18760,-2.0221787345075013
2024-06-21,147300,160000,145700,153600,33464,2.263648468708389
2024-06-24,151700,152000,145900,146000,16780,-4.947916666666666
2024-06-25,145400,147700,143900,143900,8441,-1.4383561643835616
2024-06-26,146500,147600,143800,145400,6633,1.0423905489923557
2024-06-27,146400,146400,140300,142500,5443,-1.994497936726272
2024-06-28,142500,147700,141800,144100,10147,1.1228070175438596
