날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,29300,29800,29100,29250,1924,-0.17064846416382254
2024-03-05,29450,29450,28900,29050,3083,-0.6837606837606838
2024-03-06,29050,29400,29000,29150,6941,0.34423407917383825
2024-03-07,29100,29950,28900,29100,2065,-0.17152658662092624
2024-03-08,28900,29250,28600,28900,3359,-0.6872852233676976
2024-03-11,28700,28900,28100,28650,3371,-0.8650519031141869
2024-03-12,28700,28800,28450,28550,1840,-0.34904013961605584
2024-03-13,28750,28750,28300,28550,3081,0.0
2024-03-14,28750,28750,28400,28500,2492,-0.17513134851138354
2024-03-15,28600,28600,28000,28300,3609,-0.7017543859649122
2024-03-18,28300,28300,28100,28300,1214,0.0
2024-03-19,28350,28350,27950,28100,2673,-0.7067137809187279
2024-03-20,28350,28350,27950,28150,3263,0.1779359430604982
2024-03-21,28300,28300,28050,28300,1530,0.5328596802841918
2024-03-22,28150,28600,28150,28500,4829,0.7067137809187279
2024-03-25,28250,28600,28200,28250,2986,-0.8771929824561403
2024-03-26,28400,28550,28150,28150,3694,-0.35398230088495575
2024-03-27,28150,28300,28000,28150,1782,0.0
2024-03-28,28150,28550,28050,28350,4317,0.7104795737122558
2024-03-29,28100,28200,27950,27950,3626,-1.4109347442680775
