날짜,시가,고가,저가,종가,거래량,등락률
2024-06-03,8610,9160,8610,8770,595,0.2285714285714286
2024-06-04,8880,8880,8760,8770,158,0.0
2024-06-05,8750,8770,8750,8770,134,0.0
2024-06-07,9000,9000,8710,8760,154,-0.11402508551881414
2024-06-10,8850,8850,8710,8840,355,0.91324200913242
2024-06-11,8720,8790,8710,8710,685,-1.4705882352941175
2024-06-12,8700,8870,8670,8870,1102,1.8369690011481057
2024-06-13,8860,8860,8760,8760,287,-1.2401352874859075
2024-06-14,8800,8800,8730,8790,389,0.3424657534246575
2024-06-17,8730,8780,8730,8780,156,-0.11376564277588168
2024-06-18,8630,8760,8630,8760,152,-0.22779043280182232
2024-06-19,8850,8860,8760,8830,1318,0.7990867579908676
2024-06-20,8720,8820,8720,8760,215,-0.7927519818799547
2024-06-21,8760,8790,8760,8760,249,0.0
2024-06-24,8740,8760,8660,8760,196,0.0
2024-06-25,8800,8800,8730,8800,505,0.45662100456621
2024-06-26,8800,8800,8740,8740,498,-0.6818181818181818
2024-06-27,8730,8730,8690,8730,397,-0.11441647597254005
2024-06-28,8910,8910,8730,8730,144,0.0
