,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,4650,4770,4545,4730,2933,2.27027027027027,,,,,,,
1,2017-01-03,4780,4780,4635,4730,4531,0.0,,,,,,,
2,2017-01-04,4780,4800,4650,4690,9610,-0.8456659619450317,,,,,,,
3,2017-01-05,4690,4795,4650,4680,7421,-0.2132196162046908,,,,,,,
4,2017-01-06,4560,4680,4560,4660,765,-0.4273504273504274,,,,,,,
5,2017-01-09,4800,4800,4595,4640,3402,-0.4291845493562232,,,,,,,
6,2017-01-10,4650,4780,4580,4765,6540,2.693965517241379,,,,,,,
7,2017-01-11,4870,4870,4600,4600,5975,-3.4627492130115427,,,,,,,
8,2017-01-12,4625,4650,4595,4600,8798,0.0,,,,,,,
9,2017-01-13,4685,4685,4560,4630,6599,0.6521739130434783,,,,,,,
10,2017-01-16,4680,4680,4505,4555,7703,-1.6198704103671708,,,,,,,
11,2017-01-17,4575,4575,4520,4555,4752,0.0,,,,,,,
12,2017-01-18,4555,4560,4490,4560,8530,0.1097694840834248,,,,,,,
13,2017-01-19,4680,4750,4560,4600,23920,0.8771929824561403,,,,,,,
14,2017-01-20,4690,4690,4595,4600,7597,0.0,,40.275914637708574,,,,,
15,2017-01-23,4650,4650,4595,4610,2891,0.217391304347826,,42.18636441208463,,,,,
16,2017-01-24,4610,4630,4600,4620,3522,0.2169197396963123,,44.11163683782542,,,,,
17,2017-01-25,4620,4650,4585,4650,2358,0.6493506493506493,,49.54052139726315,,,,,
18,2017-01-26,4650,4650,4600,4640,273,-0.2150537634408602,,47.87124828744249,,,,,
19,2017-01-31,4550,4635,4545,4545,565,-2.0474137931034484,4633.0,35.59923580702525,4512.070268337352,4633.0,4753.929731662648,5.220363982846881,0.13615233908940827
20,2017-02-01,4675,4675,4530,4530,1343,-0.33003300330033,4623.0,34.11226011917665,4502.733628973016,4623.0,4743.266371026984,5.202957864027013,0.11335825133056772
21,2017-02-02,4570,4575,4480,4505,8860,-0.5518763796909493,4611.75,31.733174124741137,4491.530409250405,4611.75,4731.969590749595,5.213621325943307,0.056020781079062935
22,2017-02-03,4465,4555,4465,4490,2395,-0.3329633740288568,4601.75,30.36479652966166,4476.08079136081,4601.75,4727.41920863919,5.4618007774951005,0.05538034650617528
23,2017-02-06,4505,4645,4505,4570,336,1.7817371937639197,4596.25,44.187865715972315,4475.217979443453,4596.25,4717.282020556547,5.266555150679216,0.39155762301871233
24,2017-02-07,4650,4650,4560,4610,1655,0.87527352297593,4593.75,49.57744840651444,4476.069287901541,4593.75,4711.430712098459,5.123513996123366,0.5690427501254594
25,2017-02-08,4650,4650,4520,4610,1178,0.0,4592.25,49.57744840651444,4476.2122906120585,4592.25,4708.2877093879415,5.053632070899516,0.5764837572786686
26,2017-02-09,4610,4610,4515,4575,2639,-0.7592190889370932,4582.75,45.152708608345904,4497.928127820706,4582.75,4667.571872179294,3.70178919553952,0.45431602839643587
27,2017-02-10,4500,4545,4495,4495,8578,-1.7486338797814207,4577.5,37.01982506538229,4484.952714788598,4577.5,4670.047285211402,4.04357335713388,0.05428190134616653
28,2017-02-13,4490,4490,4430,4455,9524,-0.8898776418242491,4570.25,33.74680893153275,4464.161593470349,4570.25,4676.338406529651,4.642564696883163,-0.04317905118024371
29,2017-02-14,4455,4475,4410,4450,4035,-0.1122334455667789,4561.25,33.349889031347075,4446.756550405708,4561.25,4675.743449594292,5.0202663565597865,0.014164345671236303
30,2017-02-15,4470,4600,4470,4590,6903,3.146067415730337,4563.0,50.79940042840249,4447.873982089188,4563.0,4678.126017910812,5.046066969573182,0.617262806835362
31,2017-02-16,4640,4640,4535,4560,8084,-0.6535947712418301,4563.25,47.90510981302176,4448.172851964429,4563.25,4678.327148035571,5.043648629181861,0.4858790382996135
32,2017-02-17,4580,4720,4575,4680,55663,2.631578947368421,4569.25,58.17117257444592,4443.4614870109335,4569.25,4695.0385129890665,5.5058713350797825,0.9402230273984811
33,2017-02-20,4760,4760,4640,4675,6588,-0.1068376068376068,4573.0,57.66129417319552,4439.530902453038,4573.0,4706.469097546962,5.837266457334882,0.8821109225830742
34,2017-02-21,4700,4780,4675,4730,8626,1.1764705882352942,4579.5,61.64392727618847,4429.736853665528,4579.5,4729.263146334472,6.540589423931537,1.0024600633852936
35,2017-02-22,4730,4785,4715,4730,34810,0.0,4585.5,61.64392727618847,4422.316054711254,4585.5,4748.683945288746,7.117389392159902,0.942751888809632
36,2017-02-23,4770,4770,4640,4695,6612,-0.7399577167019027,4589.25,57.642195670091084,4419.742625529151,4589.25,4758.757374470849,7.387149293276629,0.8119333313082093
37,2017-02-24,4750,4760,4700,4740,24736,0.9584664536741214,4593.75,61.1355256344992,4413.586879467522,4593.75,4773.913120532478,7.843836540189535,0.9058821793487841
38,2017-02-27,4805,4870,4750,4840,23421,2.109704641350211,4603.75,67.54176595269945,4394.564077911537,4603.75,4812.935922088463,9.087631695398862,1.0646890518284788
39,2017-02-28,4880,4895,4710,4715,17132,-2.5826446280991737,4612.25,55.27629911318748,4399.518361544409,4612.25,4824.981638455591,9.224636065069788,0.7415014540055118
40,2017-03-02,4720,4845,4680,4680,3830,-0.7423117709437964,4619.75,52.40657489689242,4408.575309281628,4619.75,4830.924690718372,9.142256213793925,0.6426544056843223
41,2017-03-03,4700,4770,4675,4700,1273,0.4273504273504274,4629.5,53.88002982872417,4422.451696457082,4629.5,4836.548303542918,8.944737165694692,0.6702501271288765
42,2017-03-06,4780,4780,4675,4685,1461,-0.3191489361702127,4639.25,52.5655998138676,4441.227905273174,4639.25,4837.272094726826,8.536814990648327,0.6155174124966021
43,2017-03-07,4750,4750,4655,4655,9791,-0.6403415154749199,4643.5,49.9414681336984,4447.972508326834,4643.5,4839.027491673166,8.421556656537783,0.5294076293353746
44,2017-03-08,4640,4675,4640,4675,1113,0.4296455424274973,4646.75,51.673526524632635,4451.397114175398,4646.75,4842.102885824602,8.408151324026548,0.5723050490929639
45,2017-03-09,4750,5000,4650,4750,13117,1.6042780748663104,4653.75,57.5984423239355,4454.178584211065,4653.75,4853.321415788935,8.576800033905352,0.7411417477285251
46,2017-03-10,4770,4865,4710,4750,2409,0.0,4662.5,57.598442323935494,4462.162784286094,4662.5,4862.837215713906,8.593553489068338,0.7183817911419803
47,2017-03-13,4855,4880,4760,4880,7911,2.736842105263158,4681.75,65.98244842773315,4475.588049097319,4681.75,4887.911950902681,8.807046548947781,0.9808113212257673
48,2017-03-14,4950,4950,4820,4910,4511,0.6147540983606558,4704.5,67.57576508883909,4503.082523101893,4704.5,4905.917476898107,8.562758078355083,1.0101344807927413
49,2017-03-15,4980,4990,4870,4920,12527,0.2036659877800407,4728.0,68.11192067595786,4541.736745438077,4728.0,4914.263254561923,7.879156284345289,1.015399562977598
50,2017-03-16,4975,5000,4830,4960,4959,0.8130081300813009,4746.5,70.23228857379084,4545.798729450959,4746.5,4947.201270549041,8.456811147120641,1.0318850234877612
51,2017-03-17,4990,4990,4900,4975,1425,0.3024193548387097,4767.25,71.01074771647544,4562.2018349265245,4767.25,4972.2981650734755,8.602366776379485,1.0065882933542867
52,2017-03-20,4975,4975,4945,4975,1871,0.0,4782.0,71.01074771647544,4562.263794517155,4782.0,5001.736205482845,9.190138246877684,0.9391629489912787
53,2017-03-21,4990,4990,4860,4910,1363,-1.306532663316583,4793.75,62.762157890882534,4573.026757000992,4793.75,5014.473242999008,9.208792406738278,0.7633388274394881
54,2017-03-22,4910,4990,4870,4945,4997,0.7128309572301426,4804.5,65.11216417475963,4576.4232585290665,4804.5,5032.5767414709335,9.494296658171859,0.8080103632967449
55,2017-03-23,5000,5000,4800,4830,5734,-2.3255813953488373,4809.5,53.22642279729581,4583.803300865966,4809.5,5035.196699134034,9.385453753364555,0.5454149309198042
56,2017-03-24,4830,4945,4765,4830,8949,0.0,4816.25,53.226422797295804,4596.662318196128,4816.25,5035.837681803872,9.11861642580316,0.5313086778981551
57,2017-03-27,4655,4850,4655,4710,5887,-2.484472049689441,4814.75,43.59566928965738,4592.703270683852,4814.75,5036.796729316148,9.223603689335821,0.2641262262168747
58,2017-03-28,4790,4790,4680,4735,4547,0.5307855626326964,4809.5,45.79609645515964,4585.1364557242,4809.5,5033.8635442758,9.330015356099405,0.33397481030068693
59,2017-03-29,4795,4795,4695,4735,4234,0.0,4810.5,45.796096455159635,4587.657005943649,4810.5,5033.342994056351,9.264857875744767,0.330598219343373
60,2017-03-30,4700,4730,4625,4695,890,-0.8447729672650475,4811.25,42.704667689251046,4590.074164972755,4811.25,5032.425835027245,9.194111094923143,0.2372000427043033
61,2017-03-31,4740,4740,4555,4675,2631,-0.4259850905218317,4810.0,41.20686353946114,4586.058043234416,4810.0,5033.941956765584,9.311515873828862,0.19858261053484932
62,2017-04-03,4670,4675,4495,4570,25120,-2.2459893048128343,4804.25,34.38775643725013,4562.562702030084,4804.25,5045.937297969916,10.0613955547657,0.015386199507351298
63,2017-04-04,4600,4620,4530,4565,3413,-0.1094091903719912,4799.75,34.0983840159211,4544.162930687018,4799.75,5055.337069312982,10.650015909702873,0.04076315239458688
64,2017-04-05,4565,4590,4445,4445,22569,-2.628696604600219,4788.25,28.0070019199475,4493.54209376062,4788.25,5082.95790623938,12.309629039393498,-0.08235628012163275
65,2017-04-06,4475,4510,4400,4495,8221,1.124859392575928,4775.5,33.34966540756248,4454.394098465944,4775.5,5096.605901534056,13.448053671199084,0.06322820810839176
66,2017-04-07,4530,4530,4430,4465,4921,-0.6674082313681869,4761.25,31.82366822173579,4412.755021556983,4761.25,5109.744978443017,14.638801929872084,0.0749580075392104
67,2017-04-10,4425,4500,4415,4455,3870,-0.2239641657334826,4740.0,31.309387491537894,4371.788104483302,4740.0,5108.211895516698,15.536366899438734,0.11299457802677697
68,2017-04-11,4450,4500,4420,4495,1778,0.8978675645342313,4719.25,35.7799803750205,4344.97369831901,4719.25,5093.52630168099,15.86168572044246,0.20042185546770658
69,2017-04-12,4540,4540,4500,4500,17231,0.1112347052280311,4698.25,36.33773670053715,4324.254344945025,4698.25,5072.245655054975,15.920636622358328,0.23495681390889622
70,2017-04-13,4500,4545,4470,4505,9791,0.1111111111111111,4675.5,36.927662890943886,4312.775586705278,4675.5,5038.224413294722,15.515962497902756,0.26497308459154506
71,2017-04-14,4545,4545,4505,4530,601,0.5549389567147613,4653.25,39.9251872210488,4312.834445126255,4653.25,4993.665554873745,14.631303062321834,0.31897125698954704
72,2017-04-17,4530,4560,4500,4535,1784,0.1103752759381898,4631.25,40.53389377017826,4321.348806068772,4631.25,4941.151193931228,13.383047511200116,0.3447085685940282
73,2017-04-18,4570,4570,4500,4570,5075,0.7717750826901874,4614.25,44.753780884272395,4331.243374635857,4614.25,4897.256625364143,12.266635980458041,0.4218216182340893
74,2017-04-19,4570,4570,4470,4515,11517,-1.2035010940919038,4592.75,39.955484593180174,4351.224121469353,4592.75,4834.275878530647,10.517701966388193,0.33904416273526894
