날짜,시가총액,거래량,거래대금,상장주식수
2022-07-01,24939420000,558,7441450,1889350
2022-07-04,24656017500,1011,13241100,1889350
2022-07-05,25506225000,2092,27707250,1889350
2022-07-06,25222822500,1508,20232500,1889350
2022-07-07,25695160000,1805,24296500,1889350
2022-07-08,26073030000,1316,18056050,1889350
2022-07-11,26261965000,1135,15436200,1889350
2022-07-12,25789627500,978,13164800,1889350
2022-07-13,26639835000,1708,23618200,1889350
2022-07-14,26639835000,911,12695850,1889350
2022-07-15,26356432500,671,9385600,1889350
2022-07-18,26450900000,321,4476400,1889350
2022-07-19,26450900000,719,10039100,1889350
2022-07-20,26734302500,3566,50234150,1889350
2022-07-21,25789627500,3908,53298900,1889350
2022-07-22,25600692500,2130,29028700,1889350
2022-07-25,25695160000,939,12775050,1889350
2022-07-26,25695160000,4275,57718500,1889350
2022-07-27,25411757500,5869,78416200,1889350
2022-07-28,25789627500,2637,35647650,1889350
2022-07-29,26167497500,224404,3390635450,1889350
2022-08-01,27112172500,99460,1439375000,1889350
2022-08-02,26261965000,18231,254093300,1889350
2022-08-03,26545367500,6051,84559700,1889350
2022-08-04,26639835000,8181,115425100,1889350
2022-08-05,26734302500,4385,61535350,1889350
2022-08-08,27206640000,17824,252574900,1889350
2022-08-09,26923237500,7627,107310750,1889350
2022-08-10,26828770000,5473,77313100,1889350
2022-08-11,27395575000,23858,345470850,1889350
2022-08-12,27395575000,6731,96963700,1889350
2022-08-16,27773445000,11888,175987050,1889350
2022-08-17,27584510000,8306,120355500,1889350
2022-08-18,27112172500,8206,117349150,1889350
2022-08-19,26639835000,3795,53808400,1889350
2022-08-22,26261965000,2748,37940750,1889350
2022-08-23,25789627500,3733,50263650,1889350
2022-08-24,25789627500,2097,28400950,1889350
2022-08-25,25884095000,2613,35884350,1889350
2022-08-26,26167497500,6735,93652550,1889350
2022-08-29,25506225000,959,12846100,1889350
2022-08-30,25506225000,4862,65046150,1889350
2022-08-31,26167497500,2083,28232600,1889350
2022-09-01,25222822500,2054,27549950,1889350
2022-09-02,25128355000,660,8795100,1889350
2022-09-05,24750485000,3456,45511500,1889350
2022-09-06,25222822500,1274,16961200,1889350
2022-09-07,24183680000,2675,34064200,1889350
2022-09-08,24656017500,468,6097200,1889350
2022-09-13,25789627500,3618,49028650,1889350
2022-09-14,25222822500,1446,19273000,1889350
2022-09-15,24467082500,3148,41300850,1889350
2022-09-16,24467082500,3742,47314100,1889350
2022-09-19,23900277500,897,11417900,1889350
2022-09-20,23994745000,2925,37173400,1889350
2022-09-21,23239005000,11918,143931600,1889350
2022-09-22,22766667500,3202,38292600,1889350
2022-09-23,21727525000,6079,69110400,1889350
2022-09-26,20121577500,4072,44052150,1889350
2022-09-27,19838175000,12385,125193150,1889350
2022-09-28,19176902500,6975,69431840,1889350
2022-09-29,19176902500,2730,28003950,1889350
2022-09-30,18987967500,3476,34198310,1889350
