날짜,시가총액,거래량,거래대금,상장주식수
2022-04-01,34978562500,7810,166899450,1646050
2022-04-04,34402445000,4567,95796250,1646050
2022-04-05,35472377500,18789,396902100,1646050
2022-04-06,35472377500,12764,277526000,1646050
2022-04-07,34320142500,6442,135151050,1646050
2022-04-08,35143167500,15132,322041100,1646050
2022-04-11,34155537500,7480,156830900,1646050
2022-04-12,33826327500,6221,127090500,1646050
2022-04-13,33579420000,13568,276059150,1646050
2022-04-14,32921000000,14676,295497300,1646050
2022-04-15,33003302500,4077,81651000,1646050
2022-04-18,32838697500,4627,92565550,1646050
2022-04-19,32921000000,1882,37617750,1646050
2022-04-20,32591790000,4551,90670550,1646050
2022-04-21,33250210000,14421,288533650,1646050
2022-04-22,32756395000,113939,2328612450,1646050
2022-04-25,31933370000,22356,437877500,1646050
2022-04-26,31686462500,3976,77080300,1646050
2022-04-27,31851067500,35434,692424950,1646050
2022-04-28,31933370000,4968,95449200,1646050
2022-04-29,31851067500,3160,61426550,1646050
2022-05-02,31521857500,1748,33325350,1646050
2022-05-03,30534227500,11082,207417600,1646050
2022-05-04,29793505000,16615,303454800,1646050
2022-05-06,29299690000,5098,91334950,1646050
2022-05-09,28641270000,5186,90991750,1646050
2022-05-10,28805875000,1381,23684400,1646050
2022-05-11,28888177500,2688,46806400,1646050
2022-05-12,28065152500,2662,45436100,1646050
2022-05-13,28888177500,940,16302150,1646050
2022-05-16,28970480000,3721,65179150,1646050
2022-05-17,29299690000,1644,29158100,1646050
2022-05-18,29958110000,3030,54868250,1646050
2022-05-19,30205017500,3971,71948150,1646050
2022-05-20,30369622500,1145,21045550,1646050
2022-05-23,30369622500,1179,21445850,1646050
2022-05-24,29793505000,1008,18393250,1646050
2022-05-25,29875807500,664,11906650,1646050
2022-05-26,28805875000,4114,72590350,1646050
2022-05-27,28805875000,1724,30122200,1646050
2022-05-30,32591287500,10082,172936500,1889350
2022-05-31,34102767500,9921,174374500,1889350
2022-06-02,33158092500,11011,192954750,1889350
2022-06-03,33158092500,3967,69213200,1889350
2022-06-07,32024482500,4925,84065400,1889350
2022-06-08,31930015000,2804,47248800,1889350
2022-06-09,31741080000,2279,38378650,1889350
2022-06-10,31835547500,901,15099650,1889350
2022-06-13,30229600000,4537,73439350,1889350
2022-06-14,28529185000,14763,222922500,1889350
2022-06-15,27773445000,4738,70402600,1889350
2022-06-16,28340250000,3637,54984000,1889350
2022-06-17,28340250000,2314,34581700,1889350
2022-06-20,27301107500,3547,51559550,1889350
2022-06-21,27206640000,3288,46741550,1889350
2022-06-22,26073030000,4767,67051600,1889350
2022-06-23,24750485000,5974,80045500,1889350
2022-06-24,25600692500,10257,137914900,1889350
2022-06-27,26167497500,2864,39479100,1889350
2022-06-28,26261965000,1029,14209850,1889350
2022-06-29,26073030000,1231,16932800,1889350
2022-06-30,25411757500,1863,24804000,1889350
