날짜,시가총액,거래량,거래대금,상장주식수
2022-10-04,19271370000,5323,53666290,1889350
2022-10-05,18836819500,6101,60863570,1889350
2022-10-06,19271370000,6688,66882860,1889350
2022-10-07,19460305000,5115,51290250,1889350
2022-10-11,18817926000,1719,16980190,1889350
2022-10-12,18024399000,25285,236623220,1889350
2022-10-13,16701854000,12074,107821810,1889350
2022-10-14,17268659000,4634,41572440,1889350
2022-10-17,17608742000,4930,45335040,1889350
2022-10-18,18099973000,2976,28065300,1889350
2022-10-19,18496736500,66319,667614440,1889350
2022-10-20,18572310500,16658,163344980,1889350
2022-10-21,18326695000,1873,18081110,1889350
2022-10-24,18288908000,6371,61908980,1889350
2022-10-25,18307801500,2148,20754410,1889350
2022-10-26,17722103000,2304,21853850,1889350
2022-10-27,17816570500,1698,16027750,1889350
2022-10-28,18005505500,4865,47014480,1889350
2022-10-31,17419807000,6078,56688840,1889350
2022-11-01,17740996500,2228,20836790,1889350
2022-11-02,17665422500,2384,22542660,1889350
2022-11-03,18081079500,2944,27953060,1889350
2022-11-04,18137760000,3429,33010480,1889350
2022-11-07,18270014500,1043,9966800,1889350
2022-11-08,18251121000,704,6774500,1889350
2022-11-09,18270014500,1457,14099180,1889350
2022-11-10,18458949500,4540,44896770,1889350
2022-11-11,20121577500,180340,2076223220,1889350
2022-11-14,19743707500,30064,314390500,1889350
2022-11-15,19932642500,12586,133604550,1889350
2022-11-16,20688382500,10070,109236900,1889350
2022-11-17,20593915000,8621,92332550,1889350
2022-11-18,20593915000,3849,42225650,1889350
2022-11-21,19838175000,3981,42023950,1889350
2022-11-22,19649240000,1709,17880850,1889350
2022-11-23,20499447500,1568,16747400,1889350
2022-11-24,20593915000,2260,24972600,1889350
2022-11-25,20971785000,1998,22405850,1889350
2022-11-28,21538590000,8276,94078850,1889350
2022-11-29,21821992500,1993,22856750,1889350
2022-11-30,21633057500,2511,28727150,1889350
2022-12-01,21821992500,3053,35574850,1889350
2022-12-02,21538590000,2861,32829400,1889350
2022-12-05,21444122500,673,7599900,1889350
2022-12-06,21255187500,333,3749550,1889350
2022-12-07,21160720000,1467,16097350,1889350
2022-12-08,20971785000,240,2656950,1889350
2022-12-09,20782850000,343,3766300,1889350
2022-12-12,20971785000,584,6354100,1889350
2022-12-13,20404980000,1363,14756050,1889350
2022-12-14,20310512500,1719,18466000,1889350
2022-12-15,20121577500,2238,24087300,1889350
2022-12-16,21160720000,933,10295850,1889350
2022-12-19,20782850000,2296,25181150,1889350
2022-12-20,20499447500,1423,15142650,1889350
2022-12-21,19649240000,2180,22813750,1889350
2022-12-22,19932642500,48,504150,1889350
2022-12-23,19554772500,2220,22465800,1889350
2022-12-26,18893500000,3602,36138200,1889350
2022-12-27,18893500000,1624,16229800,1889350
2022-12-28,18987967500,1173,11694550,1889350
2022-12-29,18855713000,4595,44857080,1889350
