news_title,news_category,news_date
"<유>세종공업, 4.13% 오르며 체결강도 강세 지속(281%)",증권News봇,2019.06.27
"<유>세종공업, 전일 대비 7.11% 상승.. 일일회전율은 1.08% 기록",증권News봇,2019.06.17
"<유>세종공업, 3.72% 오르며 체결강도 강세 지속(311%)",증권News봇,2019.06.17
"<유>세종공업, 3.03% 오르며 체결강도 강세 지속(270%)",증권News봇,2019.06.11
"[SEN]국민연금, 올 들어 ‘지분율 5% ↑’ 기업 10개 감소",증권IB&Deal,2019.05.29
"<유>세종공업, 3.68% 오르며 체결강도 강세 지속(138%)",증권News봇,2019.05.28
"<유>세종공업, 3.68% 오르며 체결강도 강세 지속(173%)",증권News봇,2019.05.28
"<유>세종공업, 3.83% 오르며 체결강도 강세 지속(172%)",증권News봇,2019.05.27
"<유>세종공업, 매도잔량 391% 급증",증권News봇,2019.05.16
"<유>덕양산업, 상한가 진입.. +29.77% ↑",증권News봇,2019.05.15
"<유>세종공업, 전일 대비 9.12% 상승.. 일일회전율은 1.02% 기록",증권News봇,2019.05.15
"<유>세종공업, 5.56% 오르며 체결강도 강세 지속(289%)",증권News봇,2019.05.15
"<유>세종공업, 4.48% 오르며 체결강도 강세 지속(165%)",증권News봇,2019.05.10
"<유>세종공업, 3.17% 오르며 체결강도 강세로 반전(145%)",증권News봇,2019.04.18
"<유>세종공업, 3.70% 오르며 체결강도 강세 지속(106%)",증권News봇,2019.04.17
"<유>세종공업, 4.25% 오르며 체결강도 강세 지속(122%)",증권News봇,2019.04.17
"<유>세종공업, 3.70% 오르며 체결강도 강세 지속(125%)",증권News봇,2019.04.17
기업공시 [4월 16일],증권,2019.04.17
장 마감 후 기업공시[4월16일],증권,2019.04.16
"<유>세종공업, 매도잔량 486% 급증",증권News봇,2019.04.15
"<유>세종공업, 3.23% 오르며 체결강도 강세 지속(157%)",증권News봇,2019.04.15
"<유>세종공업, 3.35% 오르며 체결강도 강세 지속(394%)",증권News봇,2019.04.09
"[SEN]예탁원 “1분기 주식관련사채 행사 ‘3,342억원’… 전 분기 대비 98.8%↑”",증권정책,2019.04.09
"<유>세종공업, 4.08% 오르며 체결강도 강세 지속(132%)",증권News봇,2019.04.03
"<유>세종공업, 4.66% 오르며 체결강도 강세 지속(173%)",증권News봇,2019.04.03
"<유>세종공업, 3.64% 오르며 체결강도 강세 지속(171%)",증권News봇,2019.04.03
"<유>세종공업, 5.83% 오르며 체결강도 강세 지속(204%)",증권News봇,2019.04.01
"<유>세종공업, 3.07% 오르며 체결강도 강세 지속(196%)",증권News봇,2019.04.01
"<유>세종공업, 4.29% 오르며 체결강도 강세 지속(413%)",증권News봇,2019.04.01
