날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,190000,192500,190000,191000,2945,-0.26109660574412535
2020-11-03,191000,193000,191000,192000,3186,0.5235602094240838
2020-11-04,193000,194000,190500,191500,3099,-0.26041666666666663
2020-11-05,193000,196000,193000,194500,3679,1.5665796344647518
2020-11-06,195000,197000,194000,194500,2603,0.0
2020-11-09,194000,198500,194000,197000,3964,1.2853470437017995
2020-11-10,198500,199000,195500,198500,4570,0.7614213197969544
2020-11-11,199500,205000,197000,204000,14456,2.770780856423174
2020-11-12,204000,206500,202500,204000,31601,0.0
2020-11-13,229000,237000,209500,214500,189313,5.147058823529411
2020-11-16,213000,233500,213000,230000,67868,7.226107226107226
2020-11-17,224500,227000,219500,224000,34757,-2.608695652173913
2020-11-18,220500,227000,219500,219500,17765,-2.0089285714285716
2020-11-19,216500,219500,212000,214500,14349,-2.277904328018223
2020-11-20,215000,219500,214000,217500,9964,1.3986013986013985
2020-11-23,217000,219000,215500,218500,7628,0.45977011494252873
2020-11-24,223000,226000,218500,220000,10402,0.6864988558352403
2020-11-25,223500,228000,215500,221500,22908,0.6818181818181818
2020-11-26,222500,224500,219500,221500,6895,0.0
2020-11-27,222500,222500,220000,221500,4588,0.0
2020-11-30,224000,225000,221000,221000,9005,-0.2257336343115124
