rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240514001362,11013,2024,00125080,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 55 기 1분기말,5539371599309,제 54 기말,5314995084396,7,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 55 기 1분기말,1755017572147,제 54 기말,1534098922327,8,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,dart_CurrentDerivativeAsset,유동파생상품자산,-,제 55 기 1분기말,1511167856,제 54 기말,1272732673,9,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 55 기 1분기말,371136652602,제 54 기말,382943461893,10,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,-표준계정코드 미사용-,기타수취채권,-,제 55 기 1분기말,46057315549,제 54 기말,61846427674,11,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치측정금융자산,-,제 55 기 1분기말,100289847647,제 54 기말,10144293774,12,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,-표준계정코드 미사용-,매각예정자산,-,제 55 기 1분기말,46454453754,제 54 기말,13839276260,13,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 55 기 1분기말,575310691606,제 54 기말,500637428800,14,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 55 기 1분기말,1444091360,제 54 기말,1398647620,15,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 55 기 1분기말,383952692998,제 54 기말,334076109092,16,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 55 기 1분기말,112006515717,제 54 기말,68868458854,17,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 55 기 1분기말,116854143058,제 54 기말,159072085687,18,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 55 기 1분기말,3784354027162,제 54 기말,3780896162069,19,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,dart_OtherIntangibleAssetsGross,무형자산,-,제 55 기 1분기말,188395687036,제 54 기말,191551795137,20,KRW,,,,,연결
20240514001362,11013,2024,00125080,BS,재무상태표,-표준계정코드 미사용-,기타수취채권,-,제 55 기 1분기말,121373086052,제 54 기말,119975934234,21,KRW,,,,,연결
