rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 41 기 반기말,1014347004679,제 40 기말,930249485331,1,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 41 기 반기말,205251974743,제 40 기말,166933973490,2,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 41 기 반기말,330386588720,제 40 기말,330591133020,3,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치측정금융자산,-,제 41 기 반기말,19012133669,제 40 기말,11265118253,4,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권및기타채권,-,제 41 기 반기말,218064359667,제 40 기말,194032967519,5,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,-표준계정코드 미사용-,미청구공사,-,제 41 기 반기말,24342472332,제 40 기말,21013260794,6,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 41 기 반기말,204843779472,제 40 기말,192912506792,7,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 41 기 반기말,341401410,제 40 기말,50501160,8,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,-표준계정코드 미사용-,기타금융자산,-,제 41 기 반기말,285106400,제 40 기말,398651400,9,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 41 기 반기말,11819188266,제 40 기말,13051372903,10,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 41 기 반기말,690993974842,제 40 기말,681344034524,11,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 41 기 반기말,3095391547,제 40 기말,3550298078,12,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치측정금융자산,-,제 41 기 반기말,5151033426,제 40 기말,3982812171,13,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,dart_LongTermOtherReceivablesGross,장기매출채권및기타채권,-,제 41 기 반기말,4039933176,제 40 기말,5502497387,14,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타포괄손익-공정가치측정금융자산,-,제 41 기 반기말,1874492111,제 40 기말,2553905742,15,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 41 기 반기말,6426486706,제 40 기말,7475566713,16,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업투자,-,제 41 기 반기말,23929555638,제 40 기말,24255964583,17,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 41 기 반기말,494102028988,제 40 기말,472833539147,18,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 41 기 반기말,106371284740,제 40 기말,111207985124,19,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 41 기 반기말,4877633975,제 40 기말,6084151994,20,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,dart_GoodwillGross,영업권,-,제 41 기 반기말,24053094262,제 40 기말,24053094262,21,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,dart_OtherIntangibleAssetsGross,기타무형자산,-,제 41 기 반기말,11409716875,제 40 기말,12167747436,22,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,-표준계정코드 미사용-,기타금융자산,-,제 41 기 반기말,4497554826,제 40 기말,7416682185,23,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 41 기 반기말,1165768572,제 40 기말,259789702,24,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 41 기 반기말,1705340979521,제 40 기말,1611593519855,25,KRW,,,,,연결,,
20220816000779,11012,2022,00146649,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 41 기 반기말,569785971569,제 40 기말,532540305052,27,KRW,,,,,연결,,
