날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,6180,6250,6170,6180,178600,-0.4830917874396135
2024-03-05,6150,6170,6050,6100,207670,-1.2944983818770228
2024-03-06,6100,6270,6080,6100,124374,0.0
2024-03-07,6120,6150,6000,6020,133275,-1.3114754098360655
2024-03-08,6030,6090,6000,6010,87527,-0.16611295681063123
2024-03-11,6100,6100,5980,5990,72706,-0.33277870216306155
2024-03-12,5960,6010,5910,5920,119597,-1.1686143572621035
2024-03-13,5960,5970,5880,5910,83545,-0.16891891891891891
2024-03-14,5880,5970,5860,5900,117214,-0.1692047377326565
2024-03-15,5900,5930,5840,5870,82873,-0.5084745762711864
2024-03-18,5900,5950,5870,5940,89234,1.192504258943782
2024-03-19,5930,5940,5760,5800,141404,-2.356902356902357
2024-03-20,5790,5850,5750,5810,88670,0.1724137931034483
2024-03-21,5820,5870,5810,5840,47513,0.5163511187607573
2024-03-22,5880,5960,5840,5940,103531,1.7123287671232876
2024-03-25,5960,5980,5840,5900,79713,-0.6734006734006733
2024-03-26,5900,5940,5850,5900,64588,0.0
2024-03-27,5900,5930,5860,5880,64019,-0.3389830508474576
2024-03-28,5900,5900,5650,5790,134980,-1.530612244897959
2024-03-29,5840,5840,5720,5740,50285,-0.8635578583765112
