rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241114000686,11014,2024,00127857,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 52 기 3분기말,499087953504,제 51 기말,534158280214,7,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 52 기 3분기말,167246046616,제 51 기말,190271185367,8,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 52 기 3분기말,18874445702,제 51 기말,27813385019,9,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,-표준계정코드 미사용-,대여금및기타미수금,-,제 52 기 3분기말,1417519587,제 51 기말,1264853985,10,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 52 기 3분기말,75462010414,제 51 기말,89122620536,11,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 52 기 3분기말,2458948920,제 51 기말,1833660361,12,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 52 기 3분기말,48911429533,제 51 기말,63856751180,13,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 52 기 3분기말,2721327678,제 51 기말,3082802376,14,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 52 기 3분기말,17400364782,제 51 기말,3297111910,15,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 52 기 3분기말,331841906888,제 51 기말,343887094847,16,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,-표준계정코드 미사용-,장기대여금및기타미수금,-,제 52 기 3분기말,380937924,제 51 기말,373893729,17,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 52 기 3분기말,45280419176,제 51 기말,44500931125,18,KRW,,,,,연결
20241114000686,11014,2024,00127857,BS,재무상태표,-표준계정코드 미사용-,관계기업투자주식,-,제 52 기 3분기말,4167755203,제 51 기말,4043790170,19,KRW,,,,,연결
